fid,source_name,available_heat,source_id,geo_coordinate_x,geo_coordinate_y,neighbourhoods_in_range
1,RWZI   Amersfoort,346896,LTHP01,152669,465001,"BU03070100,BU03070101,BU03070102,BU03070103,BU03070104,BU03070105,BU03070106,BU03070107,BU03070108,BU03070200,BU03070202,BU03070204,BU03070205,BU03070206,BU03070300,BU03070301,BU03070302,BU03070303,BU03070304,BU03070305,BU03070306,BU03070307,BU03070401,BU03070402,BU03070403,BU03070404,BU03070500,BU03070501,BU03070502,BU03070600,BU03070601,BU03070603,BU03070700,BU03070701,BU03070702,BU03070800,BU03070801,BU03070803,BU03070900,BU03070902,BU03070903,BU03070905,BU03071000,BU03071001,BU03071002,BU03071003,BU03071004,BU03071100,BU03071101,BU03071201,BU03071202,BU03071300,BU03071301,BU03071302,BU03071400,BU03071401,BU03071402,BU03071403,BU03071500,BU03071501,BU03071502,BU03071503,BU03071600,BU03071601,BU03071602,BU03071603,BU03071700,BU03071701,BU03071702,BU03071703,BU03071704,BU03071705,BU03071706,BU03071707,BU03071800,BU03071801,BU03071802,BU03071803,BU03071804,BU03071900,BU03071901,BU03071902,BU03071903,BU03071904,BU03071905,BU03071906,BU03072000,BU03072001,BU03072002,BU03072003,BU03072004,BU03072005,BU03072006,BU03072100,BU03072101,BU03072102,BU03072103,BU03072104,BU03072105,BU03072106,BU03072107,BU03072108,BU03072201,BU03072300,BU03072301,BU03072400,BU03072402,BU03072403,BU03072404,BU03072405,BU03072407,BU03072500,BU03072501,BU03072502,BU03072503,BU03072504,BU03072505,BU03072506,BU03072507,BU03072508,BU03072600,BU03072601,BU03072602,BU03072603,BU03072700,BU03072701,BU03072709,BU03072800,BU03072801,BU03072802,BU03072803,BU03072804,BU03072805,BU03072806,BU03072900,BU03072901,BU03072902,BU03073000,BU03073001,BU03073100,BU03073101,BU03073102,BU03073103,BU03073104,BU03073108"
2,Tele2  POP   Amersfoort  Amersfoort,409968,LTHP02,157171,464869,"BU03070100,BU03070101,BU03070102,BU03070103,BU03070104,BU03070105,BU03070106,BU03070107,BU03070108,BU03070200,BU03070202,BU03070204,BU03070205,BU03070206,BU03070300,BU03070301,BU03070302,BU03070303,BU03070304,BU03070305,BU03070306,BU03070307,BU03070401,BU03070402,BU03070403,BU03070404,BU03070500,BU03070501,BU03070502,BU03070600,BU03070601,BU03070603,BU03070700,BU03070701,BU03070702,BU03070800,BU03070801,BU03070803,BU03070900,BU03070902,BU03070903,BU03070905,BU03071000,BU03071001,BU03071002,BU03071003,BU03071004,BU03071100,BU03071101,BU03071201,BU03071202,BU03071300,BU03071301,BU03071302,BU03071400,BU03071401,BU03071402,BU03071403,BU03071500,BU03071501,BU03071502,BU03071503,BU03071600,BU03071601,BU03071602,BU03071603,BU03071700,BU03071701,BU03071702,BU03071703,BU03071704,BU03071705,BU03071706,BU03071707,BU03071800,BU03071801,BU03071802,BU03071803,BU03071804,BU03071900,BU03071901,BU03071902,BU03071903,BU03071904,BU03071905,BU03071906,BU03072000,BU03072001,BU03072002,BU03072003,BU03072004,BU03072005,BU03072006,BU03072100,BU03072101,BU03072102,BU03072103,BU03072104,BU03072105,BU03072106,BU03072107,BU03072108,BU03072201,BU03072300,BU03072301,BU03072400,BU03072402,BU03072403,BU03072404,BU03072405,BU03072407,BU03072500,BU03072501,BU03072502,BU03072503,BU03072504,BU03072505,BU03072506,BU03072507,BU03072508,BU03072600,BU03072601,BU03072602,BU03072603,BU03072700,BU03072701,BU03072709,BU03072800,BU03072801,BU03072802,BU03072803,BU03072804,BU03072805,BU03072806,BU03072900,BU03072901,BU03072902,BU03073000,BU03073001,BU03073100,BU03073101,BU03073102,BU03073103,BU03073104,BU03073108"
3,First Master Food Manufactory BV,756864,LTHP03,152270,464005,"BU03070100,BU03070101,BU03070102,BU03070103,BU03070104,BU03070105,BU03070106,BU03070107,BU03070108,BU03070200,BU03070202,BU03070204,BU03070205,BU03070206,BU03070300,BU03070301,BU03070302,BU03070303,BU03070304,BU03070305,BU03070306,BU03070307,BU03070401,BU03070402,BU03070403,BU03070404,BU03070500,BU03070501,BU03070502,BU03070600,BU03070601,BU03070603,BU03070700,BU03070701,BU03070702,BU03070800,BU03070801,BU03070803,BU03070900,BU03070902,BU03070903,BU03070905,BU03071000,BU03071001,BU03071002,BU03071003,BU03071004,BU03071100,BU03071101,BU03071201,BU03071202,BU03071300,BU03071301,BU03071302,BU03071400,BU03071401,BU03071402,BU03071403,BU03071500,BU03071501,BU03071502,BU03071503,BU03071600,BU03071601,BU03071602,BU03071603,BU03071700,BU03071701,BU03071702,BU03071703,BU03071704,BU03071705,BU03071706,BU03071707,BU03071800,BU03071801,BU03071802,BU03071803,BU03071804,BU03071900,BU03071901,BU03071902,BU03071903,BU03071904,BU03071905,BU03071906,BU03072000,BU03072001,BU03072002,BU03072003,BU03072004,BU03072005,BU03072006,BU03072100,BU03072101,BU03072102,BU03072103,BU03072104,BU03072105,BU03072106,BU03072107,BU03072108,BU03072201,BU03072300,BU03072301,BU03072400,BU03072402,BU03072403,BU03072404,BU03072405,BU03072407,BU03072500,BU03072501,BU03072502,BU03072503,BU03072504,BU03072505,BU03072506,BU03072507,BU03072508,BU03072600,BU03072601,BU03072602,BU03072603,BU03072700,BU03072701,BU03072709,BU03072800,BU03072801,BU03072802,BU03072803,BU03072804,BU03072805,BU03072806,BU03072900,BU03072901,BU03072902,BU03073000,BU03073001,BU03073100,BU03073101,BU03073102,BU03073103,BU03073104,BU03073108"
