fid,source_name,available_heat,source_id,geo_coordinate_x,geo_coordinate_y,neighbourhoods_in_range
"180",The Datacenter Group  TDCG    Delft,"409968",LTHP0180,85698,444833,"GM0503_142,GM0503_137,GM0503_235,GM0503_195,GM0503_53,GM0503_149,GM0503_191,GM0503_223,GM0503_99"
"181",BIT  Ede  3x,"409968",LTHP0181,171316,449179,
"182",BIT 2A,"409968",LTHP0182,171270,448819,
"183",BIT 2B,"409968",LTHP0183,171270,448819,
"184",BIT 2C,"409968",LTHP0184,171270,448819,
"185",BIT 2D,"409968",LTHP0185,171270,448819,
"186",Bunker Kloetinge  Goes,"409968",LTHP0186,52247,391375,"GM0664_46,GM0664_57,GM0664_18,GM0664_81,GM0664_70,GM0664_77,GM0664_33,GM0664_8,GM0664_67,GM0664_58,GM0664_50,GM0664_72,GM0664_47,GM0664_26,GM0664_62,GM0664_71,GM0664_42"
"187",Zeelandnet  Kamperland,"409968",LTHP0187,51134,391691,"GM0664_59,GM0664_46,GM0664_53,GM0664_37,GM0664_41,GM0664_1,GM0664_55,GM0664_6,GM0664_78,GM0664_73,GM0664_69,GM0664_29,GM0664_17,GM0664_67,GM0664_26,GM0664_3,GM0664_68,GM0664_23,GM0664_39,GM0664_31,GM0664_35,GM0664_42,GM0664_5,GM0664_15"
"188",Alticom Goes,"409968",LTHP0188,50686,392388,"GM0664_64,GM0664_30,GM0664_90,GM0664_75,GM0664_59,GM0664_9,GM0664_60,GM0664_46,GM0664_53,GM0664_37,GM0664_41,GM0664_1,GM0664_78,GM0664_63,GM0664_43,GM0664_39,GM0664_31,GM0664_80"
"189",Alticom Haarlem,"409968",LTHP0189,106169,489143,
"190",EvoSwitch,"409968",LTHP0190,105821,489565,
"191",Nedcomp  Hardinxveld Giessendam,"409968",LTHP0191,119348,426949,"GM0523_29,GM0523_20,GM0523_17,GM0523_30,GM0523_8,GM0523_24,GM1978_38"
"192",Nedcomp,"409968",LTHP0192,115627,426236,"GM0523_7,GM0523_6,GM0523_27,GM0523_33,GM0523_28,GM0523_31,GM0523_9,GM0610_8,GM0505_109"
"193",ITDev Solutions  Houten,"409968",LTHP0193,140034,449651,"GM0321_85,GM0321_31,GM0321_72,GM0321_81,GM0321_54,GM0321_41,GM0321_62,GM0321_89,GM0321_34,GM0321_59,GM0321_23,GM0321_76,GM0321_39,GM0321_55,GM0321_65,GM0321_27,GM0321_36"
"194",KPN Bunker  Bussum,"409968",LTHP0194,142024,475840,
"195",Alticom IJsselstein,"409968",LTHP0195,132093,446907,"GM0353_30,GM0353_41,GM0353_53,GM0353_46,GM0353_3,GM0353_23,GM0353_32"
"196",Nick,"409968",LTHP0196,182628,580213,
"197",Tele2  POP   Leeuwarden  Leeuwarden,"409968",LTHP0197,183183,579635,
"198",Alticom Lopik  Lopikerkapel,"409968",LTHP0198,132114,445399,"GM0331_24,GM0353_23"
"199",ZeelandNet Zakelijk  Goes,"409968",LTHP0199,37873,391981,"GM0687_4,GM0687_47,GM0664_47,GM0654_23"
"200",Data Facilities Spijkenisse,"409968",LTHP0200,80231,430207,"GM1930_15,GM1930_17,GM1930_110,GM1930_21,GM1930_11"
"201",Global Crossing  Amsterdam,"409968",LTHP0201,123970,483074,"GM0437_13,GM0437_4,GM0437_31,GM0437_6,GM0437_22,GM0437_17,GM0437_16,GM0437_29,GM0437_5"
"202",Colt   Duivendrecht,"409968",LTHP0202,123573,482358,"GM0437_21,GM0437_18,GM0437_13,GM0437_12,GM0437_4,GM0437_31"
"203",Essent Kabelcom  Aagtdorp,"409968",LTHP0203,87012,451027,"GM1926_12,GM1926_69,GM1926_42,GM1926_34,GM1926_38,GM1926_6,GM1926_50,GM1926_52,GM1926_82,GM1926_78,GM1926_55,GM1926_11,GM1926_39,GM1926_43,GM1926_74,GM1926_27,GM1926_28"
"204",Tele2  Rijswijk Den Haag  Rijswijk Den Haag,"409968",LTHP0204,82696,450308,"GM0603_82,GM0603_78,GM0603_83,GM0603_36,GM0603_145,GM0603_95,GM0603_64,GM0603_86,GM0603_46,GM0603_122,GM0603_73,GM0603_150,GM0603_74,GM0603_125,GM0603_123"
"205",Alticom Rotterdam  Rotterdam,"409968",LTHP0205,90334,432167,"GM0599_7_139,GM0599_7_180,GM0599_7_107,GM0599_7_32,GM0599_7_48"
"206",Easynet DC Rotterdam  Rotterdam,"409968",LTHP0206,91018,435557,"GM0599_1_271,GM0599_1_238,GM0599_1_275,GM0599_1_167,GM0599_1_134,GM0599_1_8,GM0599_1_166,GM0599_1_138,GM0599_1_65,GM0599_1_32,GM0599_1_100,GM0599_1_293,GM0599_1_46,GM0599_1_93,GM0599_1_196,GM0599_1_156,GM0599_1_3,GM0599_1_139,GM0599_1_68,GM0599_1_185,GM0599_1_17,GM0599_1_163,GM0599_1_18,GM0599_1_228,GM0599_1_218"
"207",Intermax ? DC Schiecentrale Weena Schouwburgplein  Rotterdam,"409968",LTHP0207,92273,437583,"GM0599_1_180,GM0599_1_75,GM0599_1_1,GM0599_1_213,GM0599_1_269,GM0599_1_71,GM0599_1_252,GM0599_1_227,GM0599_1_224,GM0599_1_232,GM0599_1_4,GM0599_1_124,GM0599_1_111,GM0599_2_100,GM0599_1_45,GM0599_1_222,GM0599_1_120,GM0599_1_61,GM0599_1_128,GM0599_1_31,GM0599_1_174,GM0599_1_210,GM0599_1_51,GM0599_1_292,GM0599_1_95,GM0599_1_129,GM0599_1_282,GM0599_1_281,GM0599_2_89,GM0599_2_137,GM0599_2_187,GM0599_2_173,GM0599_2_188,GM0599_1_109,GM0599_2_60,GM0599_2_184"
"208",KPN RT1  Rotterdam,"409968",LTHP0208,92724,437270,"GM0599_1_180,GM0599_1_116,GM0599_1_253,GM0599_1_141,GM0599_1_75,GM0599_1_1,GM0599_1_213,GM0599_1_269,GM0599_1_71,GM0599_1_252,GM0599_1_257,GM0599_1_274,GM0599_1_193,GM0599_1_94,GM0599_1_207,GM0599_1_87,GM0599_1_294,GM0599_1_78,GM0599_1_151,GM0599_1_47,GM0599_1_84,GM0599_1_6,GM0599_1_97,GM0599_1_64,GM0599_1_44,GM0599_1_197,GM0599_1_227,GM0599_1_224,GM0599_1_232,GM0599_1_0,GM0599_1_124,GM0599_1_111,GM0599_1_120,GM0599_1_128,GM0599_1_31,GM0599_1_174,GM0599_1_210,GM0599_1_51,GM0599_1_292,GM0599_1_95,GM0599_1_129"
"209",Luna  Rotterdam  Rotterdam,"409968",LTHP0209,91422,435766,"GM0599_1_216,GM0599_1_58,GM0599_1_271,GM0599_1_232,GM0599_1_70,GM0599_1_234,GM0599_1_238,GM0599_1_275,GM0599_1_167,GM0599_1_80,GM0599_1_8,GM0599_1_138,GM0599_1_32,GM0599_1_100,GM0599_1_293,GM0599_1_46,GM0599_1_93,GM0599_1_196,GM0599_1_156,GM0599_1_3,GM0599_1_139,GM0599_1_68,GM0599_1_18"
"210",World Port Center  Rotterdam  Rotterdam,"409968",LTHP0210,93016,435593,"GM0599_1_253,GM0599_1_201,GM0599_4_219,GM0599_4_143,GM0599_4_74,GM0599_4_108,GM0599_4_2,GM0599_4_119,GM0599_4_207,GM0599_4_21,GM0599_4_139,GM0599_1_74,GM0599_1_240,GM0599_1_153,GM0599_4_48,GM0599_4_92,GM0599_4_18"
"211",Bytesnet   Spaanse kubus,"409968",LTHP0211,88062,438462,"GM0599_2_81,GM0599_2_53,GM0599_2_179,GM0599_2_159,GM0599_2_29,GM0599_2_28,GM0599_2_120,GM0599_2_122,GM0599_2_80,GM0606_31,GM0606_143,GM0606_150,GM0606_148,GM0606_30,GM0606_49"
"212",NLDC   Rotterdam,"409968",LTHP0212,90346,432286,"GM0599_7_139,GM0599_7_134,GM0599_7_107,GM0599_7_32,GM0599_7_48"
"213",SmartDC B V    Rotterdam,"409968",LTHP0213,89478,437581,"GM0599_1_113,GM0599_1_297,GM0599_1_158,GM0599_1_66,GM0599_1_34,GM0599_1_144,GM0599_1_189,GM0599_1_243,GM0599_2_143,GM0599_2_179,GM0599_1_140,GM0599_1_236,GM0599_1_255"
"214",Tele2   8211  Spaanse Kubus,"409968",LTHP0214,88064,438458,"GM0599_2_81,GM0599_2_53,GM0599_2_179,GM0599_2_159,GM0599_2_29,GM0599_2_28,GM0599_2_120,GM0599_2_122,GM0599_2_80,GM0606_31,GM0606_143,GM0606_150,GM0606_148,GM0606_30,GM0606_49"
"215",Verizon   Koperstraat,"409968",LTHP0215,97514,440485,"GM0599_5_4,GM0599_5_12,GM0599_5_154,GM0599_5_126,GM0599_5_32,GM0599_5_97,GM0599_5_148,GM0599_5_11,GM0599_5_93,GM0599_5_121,GM0599_5_20,GM0599_5_147,GM0599_5_50,GM0599_5_85,GM0599_5_1,GM0599_5_25,GM0599_5_168,GM0599_5_143,GM0599_5_145,GM0599_5_6,GM0599_5_34,GM0599_5_141"
"216",Casema GV18  Den Haag,"409968",LTHP0216,83289,455090,"GM1916_2,GM0518_5_171,GM0518_5_115,GM0518_5_150,GM0518_5_41,GM0518_5_11,GM0518_5_95,GM0518_5_74,GM0518_5_227,GM0518_5_230,GM0518_5_141,GM0518_5_2,GM0518_5_5,GM0518_5_199,GM0518_5_177,GM0518_5_68,GM1916_22,GM1916_8,GM1916_110,GM1916_71,GM1916_61,GM0518_5_164,GM1916_28,GM1916_42,GM1916_50,GM1916_65,GM1916_10,GM0518_5_132,GM0518_5_56,GM0518_5_233"
"217",Vodafone  Leidschenveen,"409968",LTHP0217,86698,453457,"GM0518_6_57,GM0518_6_66,GM0518_6_19,GM0518_6_3,GM0518_6_62,GM0518_6_50,GM0518_6_25"
"218",Alticom Den Haag,"409968",LTHP0218,82939,455238,"GM0518_5_134,GM0518_5_192,GM0518_5_203,GM0518_5_103,GM0518_5_225,GM0518_5_188,GM0518_5_228,GM0518_5_108,GM0518_5_167,GM0518_5_150,GM0518_5_41,GM0518_5_11,GM0518_5_95,GM0518_5_74,GM0518_5_102,GM0518_5_230,GM0518_5_141,GM0518_5_2,GM0518_5_5,GM0518_5_199,GM0518_5_177,GM0518_5_68,GM0518_5_164,GM0518_5_132,GM0518_5_182,GM0518_5_156,GM0518_5_56,GM0518_5_233,GM0518_5_244"
"219",Data Facilities The Hague,"409968",LTHP0219,86392,453410,"GM0518_6_19,GM0518_6_62,GM0518_6_50,GM0518_6_36"
"220",Interoute  Soesterberg  Soesterberg,"409968",LTHP0220,147501,459456,"GM0355_27,GM0342_34,GM0342_12,GM0342_40,GM0342_45,GM0355_98"
"221",Eurofiber   Eurofiber Datacenter Utrecht,"409968",LTHP0221,130786,460840,"GM1904_83,GM1904_59,GM1904_38,GM1904_48,GM1904_85,GM1904_18,GM1904_107,GM1904_26,GM1904_70,GM1904_95,GM1904_82,GM1904_36,GM1904_102,GM1904_61"
"222",Greenhouse Datacenters B V,"409968",LTHP0222,74219,446525,"GM1783_14,GM1783_118,GM1783_73,GM1783_22,GM1783_175,GM1783_148,GM1783_41,GM1783_23,GM1783_109,GM1783_133"
"223",Switch Datacenters   Woerden,"409968",LTHP0223,121076,455014,"GM0632_79,GM0632_41,GM0632_53,GM0632_61,GM0632_66,GM0632_80,GM0632_59,GM0632_86,GM0632_70,GM0632_16,GM0632_56,GM0632_7,GM0632_44,GM0632_18,GM0632_21,GM0632_42"
"224",Alticom Wormer  Wormer,"409968",LTHP0224,114910,501245,
"225",Dataone Datacenter Wormer,"409968",LTHP0225,114959,500964,
"226",Interoute  Zandvoort  Zandvoort,"409968",LTHP0226,96916,488844,"GM0473_33,GM0473_35,GM0473_12,GM0473_8,GM0473_4,GM0473_31,GM0473_36"
"227",ColoCenter  Zoetermeer,"409968",LTHP0227,93937,449814,"GM0637_209,GM0637_172,GM1621_20,GM0637_193,GM0637_45,GM0637_68,GM1621_62"
"228",Global Switch,"431430",LTHP0228,116953,484157,
"229",Dishman Netherlands BV,"441504",LTHP0229,166850,449000,"GM0345_77,GM0345_35,GM0345_88,GM0345_99,GM0345_106,GM0345_18,GM0345_1,GM0345_80,GM0345_25,GM0345_61,GM0345_27,GM0345_39,GM0345_52,GM0345_47,GM0345_115,GM0345_114,GM0345_96,GM0345_92,GM0345_22,GM0345_109,GM0345_90,GM0345_86,GM0345_45,GM0345_71,GM0345_120"
"230",Interxion AMS 5,"473040",LTHP0230,111808,477084,
"231",Interxion AMS 8,"473040",LTHP0231,111062,476659,"GM0358_68,GM0358_45"
"232",NLDC   Oude Meer  Schiphol Rijk,"473040",LTHP0232,113782,478124,"GM0358_66,GM0358_25,GM0358_49"
"233",RWZI   Beverwijk,"531127",LTHP0233,106317,498801,"GM0375_17,GM0375_76,GM0375_6,GM0375_48,GM0375_4,GM0375_79,GM0375_23"
"234",RWZI   Dordrecht,"549252",LTHP0234,110173,425324,"GM0505_17,GM0505_98"
"235",EdgeConnex,"567648",LTHP0235,112619,477521,
"236",Albert Heijn BV,"579189",LTHP0236,166635,448598,"GM0345_35,GM0345_36,GM0345_88,GM0345_99,GM0345_106,GM0345_18,GM0345_1,GM0345_80,GM0345_27,GM0345_52,GM0345_47,GM0345_115,GM0345_114,GM0345_96,GM0345_92,GM0345_22,GM0345_109,GM0345_90,GM0345_43,GM0345_4,GM0345_116,GM0345_38,GM0345_56,GM0345_101,GM0345_86"
"237",RWZI   Bath,"589149",LTHP0237,75367,379868,"GM0703_19,GM0703_36,GM0703_35"
"238",Maincubes,"630720",LTHP0238,113078,477309,"GM0358_9,GM0358_6,GM0358_33,GM0358_19,GM0358_24"
"239",RWZI   Kralingseveer,"640794",LTHP0239,97000,435762,"GM0502_78,GM0542_49,GM0599_5_79,GM0599_3_35,GM0599_3_63,GM0502_28,GM0599_6_54,GM0599_5_72,GM0599_6_13"
"240",RWZI   De Groote Lucht,"659102",LTHP0240,80802,435271,"GM0622_39,GM0622_71,GM0622_48,GM0622_140,GM0622_118,GM0622_129"
"241",Service Point Nederland BV,"689062",LTHP0241,83028,447968,"GM0503_59,GM0503_208,GM0603_138,GM0603_82,GM0503_78,GM0503_0,GM0503_230,GM0503_95,GM0503_130,GM0503_120,GM0503_103,GM0503_175,GM0503_88,GM0503_40,GM0503_72,GM0503_76,GM0503_226,GM0503_238,GM0503_158,GM0603_148,GM0603_141,GM0603_121,GM0603_20,GM0603_22"
"242",Sikma Veevoeders BV,"756864",LTHP0242,210297,583842,"GM0059_7,GM0059_41,GM0059_4"
"243",Bresc BV,"756864",LTHP0243,130417,421286,
"244",Bresc BV,"756864",LTHP0244,125170,424630,
"245",Eurosalad Rauwkost   Fruit BV,"756864",LTHP0245,121629,424085,
"246",Graaf Food Ingredients BV,"756864",LTHP0246,130434,421353,
"247",Hak BV,"756864",LTHP0247,130316,422933,
"248",O  Bouman BV,"756864",LTHP0248,131898,422214,
"249",Orffa Additives BV,"756864",LTHP0249,120296,423593,
"250",First Master Food Manufactory BV,"756864",LTHP0250,152270,464005,"GM0342_76,GM0307_1_51,GM0307_1_50,GM0307_1_119,GM0342_48,GM0307_1_28,GM0307_1_47"
"251",Nutreco Nederland BV,"756864",LTHP0251,154009,462258,"GM0307_1_54,GM0307_1_112,GM0307_1_61,GM0307_1_131,GM0307_1_15,GM0307_1_141,GM0307_1_118,GM0307_1_109,GM0307_1_105,GM0307_1_46,GM0307_1_98,GM0307_1_13,GM0307_1_75,GM0307_1_2,GM0307_1_125,GM0307_1_53,GM0307_1_16,GM0307_1_81,GM0307_1_113"
"252",Martinez Chocolade BV,"756864",LTHP0252,117602,477108,"GM0362_21,GM0362_77,GM0362_50,GM0362_64,GM0362_71,GM0362_19,GM0362_106,GM0362_160,GM0362_62,GM0362_99,GM0362_24,GM0362_162"
"253",Brouwerij  t IJ BV,"756864",LTHP0253,123620,486635,
"254",Cargill BV,"756864",LTHP0254,112982,491643,
"255",Dutch Cocoa BV,"756864",LTHP0255,112310,491482,
"256",Expalkan V  BV,"756864",LTHP0256,123079,487818,
"257",Heartland Sweeteners Europe BV,"756864",LTHP0257,111926,490829,
"258",Udkvm BV,"756864",LTHP0258,113684,489356,
"259",Co1peratieve Zuivelonderneming Cono BA,"756864",LTHP0259,120220,507799,
"260",Cargill BV,"756864",LTHP0260,76861,391557,
"261",Lamb Weston Meijer VOF,"756864",LTHP0261,77592,390990,
"262",Van der Kroon Food Products BV,"756864",LTHP0262,76430,391130,
"263",Refresco Benelux BV,"756864",LTHP0263,110933,453774,"GM1901_50,GM1901_44,GM1901_52,GM1901_18"
"264",Vrumona BV,"756864",LTHP0264,142529,452749,"GM0312_0,GM0312_1,GM0312_19,GM0312_17,GM0312_2,GM0312_21,GM0312_18,GM0312_24,GM0312_22"
"265",Banketbakkerij Wouter de Graaf BV,"756864",LTHP0265,154859,473584,"GM0313_36,GM0313_7,GM0313_19,GM0313_24,GM0313_14,GM0313_17,GM0313_23,GM0313_10,GM0313_29,GM0313_0,GM0313_11"
"266",De Banketgroep BV,"756864",LTHP0266,153647,471381,"GM0313_33,GM0313_21,GM0313_6,GM0313_27,GM0313_32,GM0313_20,GM0313_37,GM0313_26"
"267",Haringfileerderij     De Maatjes     BV,"756864",LTHP0267,153980,473439,"GM0313_7,GM0313_19,GM0313_14,GM0313_17,GM0313_29,GM0313_0,GM0313_13,GM0313_4,GM0313_12,GM0313_11,GM0313_3,GM0313_40,GM0313_5,GM0313_31,GM0313_18,GM0313_34"
"268",Mayonna BV,"756864",LTHP0268,154738,473517,"GM0313_36,GM0313_7,GM0313_19,GM0313_24,GM0313_14,GM0313_17,GM0313_23,GM0313_10,GM0313_29,GM0313_0,GM0313_13,GM0313_11"
"269",Handelsmij  Procema BV,"756864",LTHP0269,142634,439042,
"270",Kroon Vleeswarenfabriek Zwaagwesteinde BV,"756864",LTHP0270,198235,585109,"GM1891_3,GM1891_25,GM1891_14,GM1891_27,GM1891_9,GM1891_7"
"271",Teeling Petfood Veenwouden BV,"756864",LTHP0271,195059,583212,"GM1891_0,GM0737_34,GM1891_28,GM1891_2,GM1891_11,GM0737_31"
"272",Smit   Dorlas Koffiebranders BV,"756864",LTHP0272,119807,468713,"GM0736_16,GM0736_74,GM0736_52,GM0736_32,GM0736_59,GM0736_61,GM0736_21,GM0736_27,GM0736_23,GM0736_60,GM0736_54"
"273",Zandvliet Vleeswaren II BV,"756864",LTHP0273,85103,444623,"GM0503_142,GM0503_235,GM0503_53,GM0503_149,GM0503_191,GM0503_223,GM0503_99"
"274",A F  Stam BV,"756864",LTHP0274,125619,483752,GM0437_15
"275",De Heus Voeders BV,"756864",LTHP0275,173273,447549,
"276",E J  Bos Mengvoeders BV,"756864",LTHP0276,168196,453052,
"277",Frieslandcampina Riedel BV,"756864",LTHP0277,172818,449328,
"278",P  Bos Mengvoeder  en Kunstmesthandel BV,"756864",LTHP0278,168062,452528,
"279",Poeliersbedrijf Brinkhorst BV,"756864",LTHP0279,167759,450803,GM0345_69
"280",McCain Foods Holland BV,"756864",LTHP0280,41230,391554,"GM0664_47,GM0664_63,GM0664_21,GM0664_0,GM0664_7,GM0664_23,GM0664_28,GM0654_23,GM0654_35"
"281",Holland Paling BV,"756864",LTHP0281,106996,491976,
"282",Otelli BV,"756864",LTHP0282,105754,490364,
"283",A L  Hoogesteger Fresh Specialist BV,"756864",LTHP0283,110824,488202,
"284",Cargill Meats Holland BV,"756864",LTHP0284,111478,479695,
"285",Gepo Vleeswaren BV,"756864",LTHP0285,103620,474262,
"286",Kaaskeuken BV,"756864",LTHP0286,103066,474335,
"287",Mccain Foods Holland BV,"756864",LTHP0287,108921,478405,
"288",Solina Netherlands BV,"756864",LTHP0288,104470,475911,
"289",Van Maanen Verkoop BV,"756864",LTHP0289,102789,485387,"GM0397_4,GM0397_37,GM0397_34,GM0397_1,GM0397_45,GM0397_18,GM0397_19,GM0397_24,GM0397_50,GM0397_35,GM0397_28,GM0397_21,GM0397_16,GM0397_49,GM0397_0,GM0397_14,GM0397_47,GM0397_23,GM0397_44,GM0397_5"
"290",Louw Spijkerman Zeevis BV,"756864",LTHP0290,209298,602652,
"291",Jan Veerman Vis BV,"756864",LTHP0291,145283,479802,
"292",THE Swaen BV,"756864",LTHP0292,59592,375707,"GM0677_4,GM0677_24,GM0677_48"
"293",Banketbakkerij R  de Cock BV,"756864",LTHP0293,59930,365608,"GM0677_50,GM0677_6,GM0677_9"
"294",Confiserie     De Grens     BV,"756864",LTHP0294,64552,365424,"GM0677_25,GM0677_35,GM0677_34,GM0677_52"
"295",Chocolade  en Suikerwerkenfabriek Eljo BV,"756864",LTHP0295,131973,447302,"GM0353_30,GM0353_41,GM0353_40,GM0353_55,GM0353_53,GM0353_43,GM0353_46,GM0353_17,GM0353_16,GM0353_3,GM0353_32"
"296",Coroos Conserven BV,"756864",LTHP0296,56472,388074,"GM0678_14,GM0678_19,GM0678_17"
"297",Ok Nutripet BV,"756864",LTHP0297,57385,387834,"GM0678_14,GM0678_19,GM0678_4,GM0678_15,GM0678_10"
"298",Koopmans Koninklijke Meelfabrieken BV,"756864",LTHP0298,183987,579338,
"299",Nielsen Massey Vanillas International BV,"756864",LTHP0299,186014,579239,GM0737_53
"300",QLIP BV,"756864",LTHP0300,157327,461157,"GM0327_36,GM0327_54,GM0327_8,GM0327_24,GM0327_53,GM0327_22,GM0327_3,GM0327_9"
"301",Lebo Kaas BV,"756864",LTHP0301,126390,443893,"GM0331_5,GM0331_7"
"302",Unirice BV,"756864",LTHP0302,100674,410650,
"303",Interbanket BV,"756864",LTHP0303,123776,449416,"GM0335_19,GM0589_1,GM0335_12,GM0335_22"
"304",Fruity Company BV,"756864",LTHP0304,167361,436517,
"305",Go Tan BV,"756864",LTHP0305,168585,438300,
"306",Grootendorst Banket BV,"756864",LTHP0306,166249,435869,
"307",P C  van Tuijl Kesteren BV,"756864",LTHP0307,170281,438650,
"308",Van Woerkom s Confituren BV,"756864",LTHP0308,135522,448143,"GM0356_74,GM0356_113,GM0356_90,GM0356_115,GM0356_55,GM0356_58,GM0356_87,GM0356_39,GM0356_116"
"309",Cooperatie Arkervaart  Bramecozon UA,"756864",LTHP0309,161174,470918,
"310",Cooperatie Arkervaart  Bramecozon UA,"756864",LTHP0310,161420,470929,
"311",De Heus Voeders BV,"756864",LTHP0311,160981,471930,
"312",ISPN BV,"756864",LTHP0312,161085,471830,
"313",Suikerwerkfabriek Van Wandelen BV,"756864",LTHP0313,160996,471173,
"314",Fortuin Dockum BV,"756864",LTHP0314,194462,593769,"GM1970_59,GM1970_3,GM1970_62,GM1970_61,GM1970_22"
"315",Friesland Beef BV,"756864",LTHP0315,195985,594016,"GM1970_85,GM1970_46,GM1970_34,GM1970_69,GM1970_55,GM1970_23,GM1970_59,GM1970_56,GM1970_84,GM1970_3,GM1970_12,GM1970_14"
"316",Hellema Hallum BV,"756864",LTHP0316,180578,591271,"GM1970_73,GM1970_48,GM1970_66,GM1970_53"
"317",Helwa Wafelbakkerij BV,"756864",LTHP0317,180961,591307,"GM1970_73,GM1970_48,GM1970_74,GM1970_66,GM1970_53"
"318",Van der Meulen Hallum BV,"756864",LTHP0318,180874,591306,"GM1970_73,GM1970_48,GM1970_74,GM1970_66,GM1970_53"
"319",Van der Meulen Hallum BV,"756864",LTHP0319,181227,591097,"GM1970_48,GM1970_74,GM1970_66,GM1970_53"
"320",Weidenaar Worst BV,"756864",LTHP0320,196819,593199,"GM1970_85,GM1970_34,GM1970_69,GM1970_14,GM1970_24,GM1970_43,GM1970_15,GM1970_8"
"321",Bierbrouwerij Emelisse BV,"756864",LTHP0321,38662,399837,"GM1695_0,GM1695_6,GM1695_8,GM1695_12"
"322",J G  Timmerman Groenvoederdrogerij BV,"756864",LTHP0322,45235,399434,"GM1695_5,GM1695_2"
"323",Van der Zee Vlees BV,"756864",LTHP0323,123683,482348,"GM0437_21,GM0437_18,GM0437_13,GM0437_12,GM0437_4,GM0437_31"
"324",J  Barbu BV,"756864",LTHP0324,62596,389138,"GM0703_34,GM0703_5,GM0703_22,GM0703_1,GM0703_32,GM0703_35,GM0703_17,GM0703_12"
"325",Jan Prins Zeeuwsche Banier BV,"756864",LTHP0325,61524,389214,"GM0703_5,GM0703_22,GM0703_1,GM0703_17"
"326",Lamb Weston Meijer VOF,"756864",LTHP0326,61075,387063,"GM0703_7,GM0703_16,GM0703_14"
"327",Lenger Seafoods Yerseke BV,"756864",LTHP0327,62112,391094,"GM0703_11,GM0703_20,GM0703_32,GM0703_35,GM0703_15"
"328",Roem van Yerseke BV,"756864",LTHP0328,61934,390975,"GM0703_9,GM0703_11,GM0703_20,GM0703_32,GM0703_35,GM0703_15"
"329",Scholtus Special Products BV,"756864",LTHP0329,165030,454468,"GM0279_6,GM0339_3,GM0339_6,GM0339_2,GM0339_1"
"330",Coca Cola Enterprises Nederland BV,"756864",LTHP0330,98137,440563,"GM0599_5_131,GM0502_5,GM0502_55,GM0599_5_119,GM0599_5_52,GM0599_5_78,GM0599_5_154,GM0599_5_126,GM0599_5_32,GM0599_5_142,GM0599_5_65,GM0599_5_97,GM0599_5_44,GM0599_5_62,GM0599_5_93,GM0599_5_121,GM0599_5_20,GM0599_5_147,GM0599_5_50,GM0599_5_85"
"331",Jadico Specerijen BV,"756864",LTHP0331,88295,438103,"GM0599_2_53,GM0599_2_143,GM0599_2_155,GM0599_2_179,GM0599_2_159,GM0599_2_28,GM0599_2_120,GM0606_31,GM0606_143,GM0606_30,GM0606_49,GM0606_97"
"332",Solina Netherlands BV,"756864",LTHP0332,88316,438170,"GM0599_2_81,GM0599_2_53,GM0599_2_143,GM0599_2_179,GM0599_2_159,GM0599_2_29,GM0599_2_28,GM0599_2_120,GM0606_143,GM0606_30,GM0606_49,GM0606_97"
"333",Wilmar Edible Oils BV,"756864",LTHP0333,92091,437765,"GM0599_1_213,GM0599_1_71,GM0599_1_124,GM0599_1_111,GM0599_2_100,GM0599_1_45,GM0599_1_222,GM0599_1_120,GM0599_1_61,GM0599_1_128,GM0599_1_31,GM0599_1_174,GM0599_1_51,GM0599_1_292,GM0599_1_95,GM0599_1_129,GM0599_1_27,GM0599_1_282,GM0599_1_281,GM0599_2_89,GM0599_2_137,GM0599_2_156,GM0599_2_187,GM0599_2_128,GM0599_2_173,GM0599_2_188,GM0599_2_83,GM0599_1_109,GM0599_2_11,GM0599_2_60,GM0599_2_184"
"334",Dossche Mills Nederland BV,"756864",LTHP0334,42573,416709,"GM1676_47,GM1676_66,GM1676_31"
"335",Palsgaard Netherlands BV,"756864",LTHP0335,53589,406849,"GM1676_16,GM1676_39,GM1676_10,GM1676_8,GM1676_2"
"336",Zeelandia H J  Doeleman BV,"756864",LTHP0336,53370,407799,"GM1676_16,GM1676_62,GM1676_5,GM1676_39,GM1676_59,GM1676_70,GM1676_37,GM1676_10,GM1676_71,GM1676_8,GM1676_2"
"337",Zeelandia H J  Doeleman BV,"756864",LTHP0337,52740,406810,"GM1676_69,GM1676_39,GM1676_10,GM1676_8"
"338",Zeelandia H J  Doeleman BV,"756864",LTHP0338,53810,407223,"GM1676_16,GM1676_5,GM1676_39,GM1676_59,GM1676_10,GM1676_2,GM1676_9"
"339",Menken Van den Assem Fresh Food BV,"756864",LTHP0339,86455,452927,"GM0518_6_52,GM0518_6_21,GM0518_6_57,GM0518_6_66,GM0518_6_19,GM0518_6_50,GM0518_6_36,GM0518_6_0"
"340",Confiserie Napoleon BV,"756864",LTHP0340,28725,379497,"GM1714_32,GM1714_21,GM1714_7"
"341",Torquis Chocolatiers BV,"756864",LTHP0341,17489,376995,"GM1714_60,GM1714_19,GM1714_36"
"342",Katjang Pedis P C I  BV,"756864",LTHP0342,65120,396137,"GM0716_9,GM0716_10,GM0716_20,GM0716_29,GM0716_27,GM0716_18"
"343",Lion Foods BV,"756864",LTHP0343,64886,396241,"GM0716_9,GM0716_10,GM0716_20,GM0716_29,GM0716_27,GM0716_18"
