fid,source_name,available_heat,source_id,geo_coordinate_x,geo_coordinate_y,neighbourhoods_in_range
"34",Datahouse Capelle  Capelle aan den IJssel,"409968",LTLP0034,99875,440903,"GM0502_59,GM0502_63,GM0502_122,GM0502_85,GM0502_76,GM0502_101,GM0502_111,GM0502_93,GM0502_57,GM0502_9,GM0502_110,GM0502_8,GM0502_2,GM0502_60,GM0502_79,GM0502_51,GM0502_115,GM0502_26,GM0502_128,GM0502_47,GM0502_4,GM0502_134,GM0502_124,GM0502_48,GM0502_21,GM0502_55,GM0502_92,GM0502_16"
"35",InterBox Internet  Capelle a d Ijssel,"409968",LTLP0035,99816,441914,"GM0599_5_113,GM0599_5_146,GM0599_5_22,GM0599_5_152,GM0502_76,GM0502_60,GM0502_79,GM1892_70,GM0502_55,GM0502_92"
"36",KPN Capelle  Capelle aan den IJssel,"409968",LTLP0036,99520,441746,"GM0599_5_113,GM0599_5_146,GM0599_5_26,GM0502_76,GM0502_57,GM0502_60,GM0502_79,GM1892_70,GM0599_5_19,GM0599_5_13,GM0502_55,GM0502_92"
"37",Databarn Rivium B V,"409968",LTLP0037,97167,436083,"GM0502_78,GM0502_23,GM0542_49,GM0599_5_56,GM0599_5_79,GM0599_3_35,GM0599_3_63,GM0502_28,GM0599_5_116,GM0599_5_72"
"38",ReliNed Cabine Culemborg  Culemborg,"409968",LTLP0038,144189,439503,
"39",Dataplace Utrecht,"409968",LTLP0039,138344,459472,"GM0310_51,GM0310_54,GM0310_23,GM0310_78,GM0344_1_82,GM0344_1_63"
"40",The Datacenter Group  TDCG    Delft,"409968",LTLP0040,85698,444833,"GM0503_142,GM0503_137,GM0503_235,GM0503_195,GM0503_53,GM0503_149,GM0503_191,GM0503_223,GM0503_99"
"41",BIT  Ede  3x,"409968",LTLP0041,171316,449179,
"42",BIT 2A,"409968",LTLP0042,171270,448819,
"43",BIT 2B,"409968",LTLP0043,171270,448819,
"44",BIT 2C,"409968",LTLP0044,171270,448819,
"45",BIT 2D,"409968",LTLP0045,171270,448819,
"46",Bunker Kloetinge  Goes,"409968",LTLP0046,52247,391375,"GM0664_46,GM0664_57,GM0664_18,GM0664_81,GM0664_70,GM0664_77,GM0664_33,GM0664_8,GM0664_67,GM0664_58,GM0664_50,GM0664_72,GM0664_47,GM0664_26,GM0664_62,GM0664_71,GM0664_42"
"47",Zeelandnet  Kamperland,"409968",LTLP0047,51134,391691,"GM0664_59,GM0664_46,GM0664_53,GM0664_37,GM0664_41,GM0664_1,GM0664_55,GM0664_6,GM0664_78,GM0664_73,GM0664_69,GM0664_29,GM0664_17,GM0664_67,GM0664_26,GM0664_3,GM0664_68,GM0664_23,GM0664_39,GM0664_31,GM0664_35,GM0664_42,GM0664_5,GM0664_15"
"48",Alticom Goes,"409968",LTLP0048,50686,392388,"GM0664_64,GM0664_30,GM0664_90,GM0664_75,GM0664_59,GM0664_9,GM0664_60,GM0664_46,GM0664_53,GM0664_37,GM0664_41,GM0664_1,GM0664_78,GM0664_63,GM0664_43,GM0664_39,GM0664_31,GM0664_80"
"49",Alticom Haarlem,"409968",LTLP0049,106169,489143,
"50",EvoSwitch,"409968",LTLP0050,105821,489565,
"51",Nedcomp  Hardinxveld Giessendam,"409968",LTLP0051,119348,426949,"GM0523_29,GM0523_20,GM0523_17,GM0523_30,GM0523_8,GM0523_24,GM1978_38"
"52",Nedcomp,"409968",LTLP0052,115627,426236,"GM0523_7,GM0523_6,GM0523_27,GM0523_33,GM0523_28,GM0523_31,GM0523_9,GM0610_8,GM0505_109"
"53",ITDev Solutions  Houten,"409968",LTLP0053,140034,449651,"GM0321_85,GM0321_31,GM0321_72,GM0321_81,GM0321_54,GM0321_41,GM0321_62,GM0321_89,GM0321_34,GM0321_59,GM0321_23,GM0321_76,GM0321_39,GM0321_55,GM0321_65,GM0321_27,GM0321_36"
"54",KPN Bunker  Bussum,"409968",LTLP0054,142024,475840,
"55",Alticom IJsselstein,"409968",LTLP0055,132093,446907,"GM0353_30,GM0353_41,GM0353_53,GM0353_46,GM0353_3,GM0353_23,GM0353_32"
"56",Nick,"409968",LTLP0056,182628,580213,
"57",Tele2  POP   Leeuwarden  Leeuwarden,"409968",LTLP0057,183183,579635,
"58",Alticom Lopik  Lopikerkapel,"409968",LTLP0058,132114,445399,"GM0331_24,GM0353_23"
"59",ZeelandNet Zakelijk  Goes,"409968",LTLP0059,37873,391981,"GM0687_4,GM0687_47,GM0664_47,GM0654_23"
"60",Data Facilities Spijkenisse,"409968",LTLP0060,80231,430207,"GM1930_15,GM1930_17,GM1930_110,GM1930_21,GM1930_11"
"61",Global Crossing  Amsterdam,"409968",LTLP0061,123970,483074,"GM0437_13,GM0437_4,GM0437_31,GM0437_6,GM0437_22,GM0437_17,GM0437_16,GM0437_29,GM0437_5"
"62",Colt   Duivendrecht,"409968",LTLP0062,123573,482358,"GM0437_21,GM0437_18,GM0437_13,GM0437_12,GM0437_4,GM0437_31"
"63",Essent Kabelcom  Aagtdorp,"409968",LTLP0063,87012,451027,"GM1926_12,GM1926_69,GM1926_42,GM1926_34,GM1926_38,GM1926_6,GM1926_50,GM1926_52,GM1926_82,GM1926_78,GM1926_55,GM1926_11,GM1926_39,GM1926_43,GM1926_74,GM1926_27,GM1926_28"
"64",Tele2  Rijswijk Den Haag  Rijswijk Den Haag,"409968",LTLP0064,82696,450308,"GM0603_82,GM0603_78,GM0603_83,GM0603_36,GM0603_145,GM0603_95,GM0603_64,GM0603_86,GM0603_46,GM0603_122,GM0603_73,GM0603_150,GM0603_74,GM0603_125,GM0603_123"
"65",Alticom Rotterdam  Rotterdam,"409968",LTLP0065,90334,432167,"GM0599_7_139,GM0599_7_180,GM0599_7_107,GM0599_7_32,GM0599_7_48"
"66",Easynet DC Rotterdam  Rotterdam,"409968",LTLP0066,91018,435557,"GM0599_1_271,GM0599_1_238,GM0599_1_275,GM0599_1_167,GM0599_1_134,GM0599_1_8,GM0599_1_166,GM0599_1_138,GM0599_1_65,GM0599_1_32,GM0599_1_100,GM0599_1_293,GM0599_1_46,GM0599_1_93,GM0599_1_196,GM0599_1_156,GM0599_1_3,GM0599_1_139,GM0599_1_68,GM0599_1_185,GM0599_1_17,GM0599_1_163,GM0599_1_18,GM0599_1_228,GM0599_1_218"
"67",Intermax ? DC Schiecentrale Weena Schouwburgplein  Rotterdam,"409968",LTLP0067,92273,437583,"GM0599_1_180,GM0599_1_75,GM0599_1_1,GM0599_1_213,GM0599_1_269,GM0599_1_71,GM0599_1_252,GM0599_1_227,GM0599_1_224,GM0599_1_232,GM0599_1_4,GM0599_1_124,GM0599_1_111,GM0599_2_100,GM0599_1_45,GM0599_1_222,GM0599_1_120,GM0599_1_61,GM0599_1_128,GM0599_1_31,GM0599_1_174,GM0599_1_210,GM0599_1_51,GM0599_1_292,GM0599_1_95,GM0599_1_129,GM0599_1_282,GM0599_1_281,GM0599_2_89,GM0599_2_137,GM0599_2_187,GM0599_2_173,GM0599_2_188,GM0599_1_109,GM0599_2_60,GM0599_2_184"
"68",KPN RT1  Rotterdam,"409968",LTLP0068,92724,437270,"GM0599_1_180,GM0599_1_116,GM0599_1_253,GM0599_1_141,GM0599_1_75,GM0599_1_1,GM0599_1_213,GM0599_1_269,GM0599_1_71,GM0599_1_252,GM0599_1_257,GM0599_1_274,GM0599_1_193,GM0599_1_94,GM0599_1_207,GM0599_1_87,GM0599_1_294,GM0599_1_78,GM0599_1_151,GM0599_1_47,GM0599_1_84,GM0599_1_6,GM0599_1_97,GM0599_1_64,GM0599_1_44,GM0599_1_197,GM0599_1_227,GM0599_1_224,GM0599_1_232,GM0599_1_0,GM0599_1_124,GM0599_1_111,GM0599_1_120,GM0599_1_128,GM0599_1_31,GM0599_1_174,GM0599_1_210,GM0599_1_51,GM0599_1_292,GM0599_1_95,GM0599_1_129"
"69",Luna  Rotterdam  Rotterdam,"409968",LTLP0069,91422,435766,"GM0599_1_216,GM0599_1_58,GM0599_1_271,GM0599_1_232,GM0599_1_70,GM0599_1_234,GM0599_1_238,GM0599_1_275,GM0599_1_167,GM0599_1_80,GM0599_1_8,GM0599_1_138,GM0599_1_32,GM0599_1_100,GM0599_1_293,GM0599_1_46,GM0599_1_93,GM0599_1_196,GM0599_1_156,GM0599_1_3,GM0599_1_139,GM0599_1_68,GM0599_1_18"
"70",World Port Center  Rotterdam  Rotterdam,"409968",LTLP0070,93016,435593,"GM0599_1_253,GM0599_1_201,GM0599_4_219,GM0599_4_143,GM0599_4_74,GM0599_4_108,GM0599_4_2,GM0599_4_119,GM0599_4_207,GM0599_4_21,GM0599_4_139,GM0599_1_74,GM0599_1_240,GM0599_1_153,GM0599_4_48,GM0599_4_92,GM0599_4_18"
"71",Bytesnet   Spaanse kubus,"409968",LTLP0071,88062,438462,"GM0599_2_81,GM0599_2_53,GM0599_2_179,GM0599_2_159,GM0599_2_29,GM0599_2_28,GM0599_2_120,GM0599_2_122,GM0599_2_80,GM0606_31,GM0606_143,GM0606_150,GM0606_148,GM0606_30,GM0606_49"
"72",NLDC   Rotterdam,"409968",LTLP0072,90346,432286,"GM0599_7_139,GM0599_7_134,GM0599_7_107,GM0599_7_32,GM0599_7_48"
"73",SmartDC B V    Rotterdam,"409968",LTLP0073,89478,437581,"GM0599_1_113,GM0599_1_297,GM0599_1_158,GM0599_1_66,GM0599_1_34,GM0599_1_144,GM0599_1_189,GM0599_1_243,GM0599_2_143,GM0599_2_179,GM0599_1_140,GM0599_1_236,GM0599_1_255"
"74",Tele2   8211  Spaanse Kubus,"409968",LTLP0074,88064,438458,"GM0599_2_81,GM0599_2_53,GM0599_2_179,GM0599_2_159,GM0599_2_29,GM0599_2_28,GM0599_2_120,GM0599_2_122,GM0599_2_80,GM0606_31,GM0606_143,GM0606_150,GM0606_148,GM0606_30,GM0606_49"
"75",Verizon   Koperstraat,"409968",LTLP0075,97514,440485,"GM0599_5_4,GM0599_5_12,GM0599_5_154,GM0599_5_126,GM0599_5_32,GM0599_5_97,GM0599_5_148,GM0599_5_11,GM0599_5_93,GM0599_5_121,GM0599_5_20,GM0599_5_147,GM0599_5_50,GM0599_5_85,GM0599_5_1,GM0599_5_25,GM0599_5_168,GM0599_5_143,GM0599_5_145,GM0599_5_6,GM0599_5_34,GM0599_5_141"
"76",Casema GV18  Den Haag,"409968",LTLP0076,83289,455090,"GM1916_2,GM0518_5_171,GM0518_5_115,GM0518_5_150,GM0518_5_41,GM0518_5_11,GM0518_5_95,GM0518_5_74,GM0518_5_227,GM0518_5_230,GM0518_5_141,GM0518_5_2,GM0518_5_5,GM0518_5_199,GM0518_5_177,GM0518_5_68,GM1916_22,GM1916_8,GM1916_110,GM1916_71,GM1916_61,GM0518_5_164,GM1916_28,GM1916_42,GM1916_50,GM1916_65,GM1916_10,GM0518_5_132,GM0518_5_56,GM0518_5_233"
"77",Vodafone  Leidschenveen,"409968",LTLP0077,86698,453457,"GM0518_6_57,GM0518_6_66,GM0518_6_19,GM0518_6_3,GM0518_6_62,GM0518_6_50,GM0518_6_25"
"78",Alticom Den Haag,"409968",LTLP0078,82939,455238,"GM0518_5_134,GM0518_5_192,GM0518_5_203,GM0518_5_103,GM0518_5_225,GM0518_5_188,GM0518_5_228,GM0518_5_108,GM0518_5_167,GM0518_5_150,GM0518_5_41,GM0518_5_11,GM0518_5_95,GM0518_5_74,GM0518_5_102,GM0518_5_230,GM0518_5_141,GM0518_5_2,GM0518_5_5,GM0518_5_199,GM0518_5_177,GM0518_5_68,GM0518_5_164,GM0518_5_132,GM0518_5_182,GM0518_5_156,GM0518_5_56,GM0518_5_233,GM0518_5_244"
"79",Data Facilities The Hague,"409968",LTLP0079,86392,453410,"GM0518_6_19,GM0518_6_62,GM0518_6_50,GM0518_6_36"
"80",Interoute  Soesterberg  Soesterberg,"409968",LTLP0080,147501,459456,"GM0355_27,GM0342_34,GM0342_12,GM0342_40,GM0342_45,GM0355_98"
"81",Eurofiber   Eurofiber Datacenter Utrecht,"409968",LTLP0081,130786,460840,"GM1904_83,GM1904_59,GM1904_38,GM1904_48,GM1904_85,GM1904_18,GM1904_107,GM1904_26,GM1904_70,GM1904_95,GM1904_82,GM1904_36,GM1904_102,GM1904_61"
"82",Greenhouse Datacenters B V,"409968",LTLP0082,74219,446525,"GM1783_14,GM1783_118,GM1783_73,GM1783_22,GM1783_175,GM1783_148,GM1783_41,GM1783_23,GM1783_109,GM1783_133"
"83",Switch Datacenters   Woerden,"409968",LTLP0083,121076,455014,"GM0632_79,GM0632_41,GM0632_53,GM0632_61,GM0632_66,GM0632_80,GM0632_59,GM0632_86,GM0632_70,GM0632_16,GM0632_56,GM0632_7,GM0632_44,GM0632_18,GM0632_21,GM0632_42"
"84",Alticom Wormer  Wormer,"409968",LTLP0084,114910,501245,
"85",Dataone Datacenter Wormer,"409968",LTLP0085,114959,500964,
"86",Interoute  Zandvoort  Zandvoort,"409968",LTLP0086,96916,488844,"GM0473_33,GM0473_35,GM0473_12,GM0473_8,GM0473_4,GM0473_31,GM0473_36"
"87",ColoCenter  Zoetermeer,"409968",LTLP0087,93937,449814,"GM0637_209,GM0637_172,GM1621_20,GM0637_193,GM0637_45,GM0637_68,GM1621_62"
"88",Global Switch,"431430",LTLP0088,116953,484157,
"89",Interxion AMS 5,"473040",LTLP0089,111808,477084,
"90",Interxion AMS 8,"473040",LTLP0090,111062,476659,"GM0358_68,GM0358_45"
"91",NLDC   Oude Meer  Schiphol Rijk,"473040",LTLP0091,113782,478124,"GM0358_66,GM0358_25,GM0358_49"
"92",EdgeConnex,"567648",LTLP0092,112619,477521,
"93",Maincubes,"630720",LTLP0093,113078,477309,"GM0358_9,GM0358_6,GM0358_33,GM0358_19,GM0358_24"
"94",RWZI   Kralingseveer,"640794",LTLP0094,97000,435762,"GM0502_78,GM0542_49,GM0599_5_79,GM0599_3_35,GM0599_3_63,GM0502_28,GM0599_6_54,GM0599_5_72,GM0599_6_13"
"95",RWZI   De Groote Lucht,"659102",LTLP0095,80802,435271,"GM0622_39,GM0622_71,GM0622_48,GM0622_140,GM0622_118,GM0622_129"
"96",Interxion AMS 10,"819936",LTLP0096,110803,476467,
"97",RWZI Overvecht,"1605182",LTLP0097,135871,457999,"GM0344_1_69,GM0344_1_102,GM0344_1_140,GM0344_1_31,GM0344_1_181,GM0344_1_118,GM0344_1_76,GM0344_1_17,GM0344_1_10,GM0344_1_21,GM0344_1_153,GM0344_1_178,GM0344_1_169,GM0344_1_119,GM0344_1_93,GM0344_1_45,GM0344_1_125,GM0344_1_109,GM0344_1_22,GM0344_1_87,GM0344_1_162,GM0344_1_160"
"98",RWZI   Amsterdam West,"1094476",LTLP0098,114645,490219,
"99",Digital Realty Trust   De President Business Park  Jan Wijsmullerdreef,"1135296",LTLP0099,106537,478288,
"100",e Shelter  Aviolanda,"1261440",LTLP0100,108508,477454,
"101",RWZI   Dokhaven,"1666064",LTLP0101,91523,434521,"GM0599_4_217,GM0599_7_162,GM0599_7_82,GM0599_7_59,GM0599_7_116,GM0599_1_3,GM0599_7_28,GM0599_7_9,GM0599_7_171,GM0599_7_99,GM0599_7_183,GM0599_7_80,GM0599_7_33,GM0599_7_65,GM0599_7_135,GM0599_7_125"
"102",RWZI   Harnaschpolder,"2004770",LTLP0102,81577,447703,"GM1842_18,GM0503_29,GM0603_148,GM0603_141,GM0603_121,GM1842_9,GM1842_28,GM1842_0,GM1842_13,GM1842_21"
"103",CyrusOne  Polanerpark,"2270592",LTLP0103,108265,488486,
