buurtcode,QI_oppervlakteklasse,QI_bouwjaarklasse,aantal_gebouwen,totaal_oppervlakte,gem_epi,buurtnaam
GM0321_4,Small,>2000,6,761.0,1.3,cluster_GM0321_4
GM0321_40,Medium,>2000,1,1961.0,1.03,cluster_GM0321_40
GM0321_40,Small,>2000,2,329.0,1.3558054711246201,cluster_GM0321_40
GM0321_40,Large,>2000,1,4276.0,0.66,cluster_GM0321_40
GM0321_41,Small,>2000,1,20.0,1.3,cluster_GM0321_41
GM0321_42,Small,<1991,1,78.0,1.6,cluster_GM0321_42
GM0321_42,Small,1991-2000,2,277.0,1.3,cluster_GM0321_42
GM0321_42,Small,>2000,2,294.0,1.3,cluster_GM0321_42
GM0321_43,Small,1991-2000,3,360.0,1.3,cluster_GM0321_43
GM0321_43,Small,>2000,1,182.0,1.3,cluster_GM0321_43
GM0321_45,Medium,<1991,8,6510.0,1.494831029185868,cluster_GM0321_45
GM0321_45,Medium,1991-2000,51,30879.0,1.2765630363677583,cluster_GM0321_45
GM0321_45,Medium,>2000,27,22979.0,1.1350106619086993,cluster_GM0321_45
GM0321_45,Large,<1991,1,5045.0,0.8800000000000001,cluster_GM0321_45
GM0321_45,Large,1991-2000,4,19539.0,1.0921879318286503,cluster_GM0321_45
GM0321_45,Large,>2000,8,43302.0,1.1546464366541962,cluster_GM0321_45
GM0321_46,Medium,<1991,13,7949.0,2.2769417536797083,cluster_GM0321_46
GM0321_46,Small,<1991,20,2424.0,2.3208333333333333,cluster_GM0321_46
GM0321_48,Medium,1991-2000,2,1575.0,1.3,cluster_GM0321_48
GM0321_48,Medium,>2000,1,658.0,1.3,cluster_GM0321_48
GM0321_48,Small,1991-2000,3,357.0,1.2359103641456584,cluster_GM0321_48
GM0321_48,Small,>2000,1,110.0,1.3,cluster_GM0321_48
GM0321_49,Medium,1991-2000,18,15213.0,1.1870426608821403,cluster_GM0321_49
GM0321_49,Medium,>2000,39,30065.0,1.187354066189922,cluster_GM0321_49
GM0321_49,Small,>2000,3,449.0,1.1765256124721604,cluster_GM0321_49
GM0321_49,Large,>2000,15,60684.0,1.09240277503131,cluster_GM0321_49
GM0321_5,Small,<1991,1,100.0,2.18,cluster_GM0321_5
GM0321_5,Small,1991-2000,2,258.0,1.2999999999999998,cluster_GM0321_5
GM0321_5,Small,>2000,1,151.0,1.3,cluster_GM0321_5
GM0321_50,Small,>2000,2,174.0,1.3,cluster_GM0321_50
GM0321_50,Large,>2000,1,3553.0,1.3,cluster_GM0321_50
GM0321_51,Medium,<1991,2,558.0,2.3204301075268816,cluster_GM0321_51
GM0321_51,Small,<1991,4,311.0,2.4533762057877815,cluster_GM0321_51
GM0321_53,Medium,<1991,5,1980.0,2.8,cluster_GM0321_53
GM0321_53,Medium,1991-2000,2,528.0,1.3,cluster_GM0321_53
GM0321_53,Medium,>2000,7,3982.0,1.3,cluster_GM0321_53
GM0321_53,Small,<1991,1,154.0,2.8,cluster_GM0321_53
GM0321_54,Medium,<1991,1,1538.0,0.93,cluster_GM0321_54
GM0321_55,Medium,<1991,2,473.0,1.187293868921776,cluster_GM0321_55
GM0321_55,Small,<1991,67,4755.0,1.233850683491062,cluster_GM0321_55
GM0321_55,Small,1991-2000,10,883.0,1.0225028312570783,cluster_GM0321_55
GM0321_55,Small,>2000,3,124.0,0.9935483870967743,cluster_GM0321_55
GM0321_56,Medium,>2000,6,1708.0,0.7941569086651052,cluster_GM0321_56
GM0321_56,Small,>2000,7,1131.0,0.7639168877099912,cluster_GM0321_56
GM0321_56,Large,>2000,1,2384.0,0.59,cluster_GM0321_56
GM0321_57,Medium,<1991,1,220.0,1.6,cluster_GM0321_57
GM0321_57,Medium,1991-2000,7,3505.0,1.3,cluster_GM0321_57
GM0321_57,Medium,>2000,3,3770.0,1.3,cluster_GM0321_57
GM0321_57,Small,<1991,4,355.0,1.296056338028169,cluster_GM0321_57
GM0321_57,Small,1991-2000,12,944.0,1.297648305084746,cluster_GM0321_57
GM0321_57,Large,>2000,1,2365.0,1.3,cluster_GM0321_57
GM0321_59,Medium,<1991,39,30247.0,1.2763626144741629,cluster_GM0321_59
GM0321_59,Medium,1991-2000,27,17427.0,0.9721070752280944,cluster_GM0321_59
GM0321_59,Medium,>2000,2,757.0,1.1255085865257595,cluster_GM0321_59
GM0321_59,Large,<1991,5,26854.0,1.104649214269755,cluster_GM0321_59
GM0321_59,Large,1991-2000,1,2322.0,0.51,cluster_GM0321_59
GM0321_59,Large,>2000,1,3585.0,1.3,cluster_GM0321_59
GM0321_6,Medium,>2000,5,2038.0,1.2379293424926399,cluster_GM0321_6
GM0321_60,Medium,1991-2000,3,2146.0,1.3,cluster_GM0321_60
GM0321_60,Small,>2000,1,150.0,0.92,cluster_GM0321_60
GM0321_61,Medium,1991-2000,1,352.0,1.3,cluster_GM0321_61
GM0321_61,Small,<1991,5,367.0,2.7265667574931878,cluster_GM0321_61
GM0321_61,Small,1991-2000,1,45.0,1.3,cluster_GM0321_61
GM0321_61,Small,>2000,3,258.0,1.2999999999999998,cluster_GM0321_61
GM0321_62,Medium,<1991,1,236.0,1.6,cluster_GM0321_62
GM0321_62,Small,<1991,2,372.0,1.6,cluster_GM0321_62
GM0321_64,Small,<1991,3,210.0,2.6399999999999997,cluster_GM0321_64
GM0321_64,Small,1991-2000,2,230.0,1.3,cluster_GM0321_64
GM0321_65,Small,<1991,1,164.0,1.6000000000000003,cluster_GM0321_65
GM0321_66,Medium,>2000,6,4075.0,1.0910233128834357,cluster_GM0321_66
GM0321_66,Small,>2000,1,168.0,1.3,cluster_GM0321_66
GM0321_68,Small,>2000,5,661.0,1.3000000000000003,cluster_GM0321_68
GM0321_69,Small,1991-2000,1,142.0,1.3,cluster_GM0321_69
GM0321_70,Medium,1991-2000,1,333.0,1.3,cluster_GM0321_70
GM0321_70,Medium,>2000,6,6193.0,1.2754206362021636,cluster_GM0321_70
GM0321_70,Large,>2000,4,20584.0,0.9960576175670425,cluster_GM0321_70
GM0321_71,Medium,1991-2000,1,753.0,1.3,cluster_GM0321_71
GM0321_72,Medium,<1991,5,1300.0,1.2385692307692309,cluster_GM0321_72
GM0321_72,Small,<1991,14,2311.0,1.195538727823453,cluster_GM0321_72
GM0321_72,Small,1991-2000,2,264.0,1.0124242424242424,cluster_GM0321_72
GM0321_74,Small,>2000,1,131.0,0.92,cluster_GM0321_74
GM0321_75,Small,>2000,2,182.0,1.3,cluster_GM0321_75
GM0321_75,Large,>2000,1,2000.0,1.3,cluster_GM0321_75
GM0321_76,Small,<1991,2,326.0,1.3,cluster_GM0321_76
GM0321_76,Small,1991-2000,1,182.0,1.3,cluster_GM0321_76
GM0321_77,Small,<1991,1,182.0,0.97,cluster_GM0321_77
GM0321_78,Medium,<1991,2,1293.0,2.5280742459396754,cluster_GM0321_78
GM0321_78,Small,<1991,1,130.0,1.6,cluster_GM0321_78
GM0321_8,Medium,<1991,2,1748.0,1.3564645308924486,cluster_GM0321_8
GM0321_8,Small,<1991,2,345.0,1.447913043478261,cluster_GM0321_8
GM0321_8,Large,1991-2000,1,2489.0,1.3,cluster_GM0321_8
GM0321_80,Small,<1991,2,113.0,1.6,cluster_GM0321_80
GM0321_82,Medium,1991-2000,1,251.0,1.3,cluster_GM0321_82
GM0321_83,Medium,<1991,1,1023.0,1.6,cluster_GM0321_83
GM0321_83,Small,>2000,2,230.0,1.3,cluster_GM0321_83
GM0321_84,Medium,<1991,1,436.0,1.6,cluster_GM0321_84
GM0321_84,Medium,>2000,1,800.0,1.3,cluster_GM0321_84
GM0321_84,Small,<1991,2,215.0,2.485348837209302,cluster_GM0321_84
GM0321_86,Small,>2000,2,155.0,1.0787096774193548,cluster_GM0321_86
GM0321_87,Medium,<1991,2,3100.0,0.9084225806451613,cluster_GM0321_87
GM0321_88,Medium,<1991,2,1012.0,1.1473122529644268,cluster_GM0321_88
GM0321_88,Medium,1991-2000,3,1325.0,1.3,cluster_GM0321_88
GM0321_88,Medium,>2000,2,1737.0,1.3,cluster_GM0321_88
GM0321_88,Small,1991-2000,2,148.0,1.3,cluster_GM0321_88
GM0321_88,Small,>2000,12,1650.0,1.2792000000000001,cluster_GM0321_88
GM0321_89,Medium,1991-2000,3,684.0,1.3,cluster_GM0321_89
GM0321_89,Small,1991-2000,6,804.0,1.3,cluster_GM0321_89
GM0321_89,Small,>2000,4,464.0,1.1944827586206896,cluster_GM0321_89
GM0321_9,Medium,<1991,1,650.0,2.25,cluster_GM0321_9
GM0321_9,Small,<1991,1,174.0,2.8,cluster_GM0321_9
GM0321_9,Small,1991-2000,1,106.0,1.3,cluster_GM0321_9
GM0321_90,Small,>2000,14,1165.0,0.855716738197425,cluster_GM0321_90
GM0327_1,Medium,<1991,1,237.0,1.07,cluster_GM0327_1
GM0327_10,Small,>2000,2,148.0,0.7682432432432433,cluster_GM0327_10
GM0327_11,Medium,<1991,1,554.0,2.8,cluster_GM0327_11
GM0327_11,Small,<1991,2,284.0,2.8,cluster_GM0327_11
GM0327_12,Medium,<1991,7,3727.0,1.6656828548430374,cluster_GM0327_12
GM0327_12,Medium,1991-2000,5,4366.0,1.2471049015116813,cluster_GM0327_12
GM0327_12,Large,1991-2000,1,3903.0,1.01,cluster_GM0327_12
GM0327_13,Medium,<1991,14,8557.0,2.1777223325931985,cluster_GM0327_13
GM0327_13,Medium,1991-2000,2,763.0,1.3,cluster_GM0327_13
GM0327_13,Small,<1991,2,240.0,2.25,cluster_GM0327_13
GM0327_14,Medium,<1991,2,1317.0,2.5732346241457855,cluster_GM0327_14
GM0327_14,Medium,1991-2000,5,1827.0,1.2424192665571976,cluster_GM0327_14
GM0327_14,Medium,>2000,10,7693.0,0.8807955284024438,cluster_GM0327_14
GM0327_14,Large,<1991,1,5523.0,1.11,cluster_GM0327_14
GM0327_15,Small,1991-2000,1,101.0,1.3,cluster_GM0327_15
GM0327_15,Small,>2000,9,718.0,0.9099303621169917,cluster_GM0327_15
GM0327_16,Medium,<1991,1,320.0,1.6,cluster_GM0327_16
GM0327_16,Small,>2000,2,310.0,0.8512903225806453,cluster_GM0327_16
GM0327_17,Medium,<1991,1,556.0,1.6,cluster_GM0327_17
GM0327_18,Medium,<1991,2,528.0,2.8000000000000003,cluster_GM0327_18
GM0327_19,Medium,<1991,4,2133.0,1.7743084857008908,cluster_GM0327_19
GM0327_19,Medium,>2000,2,968.0,1.3,cluster_GM0327_19
GM0327_19,Small,1991-2000,1,147.0,1.3,cluster_GM0327_19
GM0327_19,Large,<1991,1,11021.0,1.65,cluster_GM0327_19
GM0327_2,Medium,<1991,6,3799.0,1.6,cluster_GM0327_2
GM0327_2,Medium,1991-2000,1,435.0,1.3,cluster_GM0327_2
GM0327_2,Small,>2000,2,125.0,1.3,cluster_GM0327_2
GM0327_20,Small,<1991,2,201.0,2.25,cluster_GM0327_20
GM0327_20,Small,>2000,23,1381.0,1.2999999999999996,cluster_GM0327_20
GM0327_21,Medium,<1991,2,2300.0,1.4794782608695654,cluster_GM0327_21
GM0327_22,Medium,1991-2000,13,7387.0,1.2750006768647624,cluster_GM0327_22
GM0327_22,Medium,>2000,4,3704.0,1.3,cluster_GM0327_22
GM0327_22,Small,1991-2000,3,297.0,1.3,cluster_GM0327_22
GM0327_22,Small,>2000,2,198.0,1.3350000000000002,cluster_GM0327_22
GM0327_22,Large,1991-2000,6,46871.0,1.2242806852851444,cluster_GM0327_22
GM0327_22,Large,>2000,1,7658.0,0.94,cluster_GM0327_22
GM0327_23,Small,<1991,11,845.0,1.5999999999999996,cluster_GM0327_23
GM0327_24,Medium,<1991,22,17974.0,1.8125069544898187,cluster_GM0327_24
GM0327_24,Medium,1991-2000,4,5282.0,1.1691177584248391,cluster_GM0327_24
GM0327_24,Medium,>2000,1,214.0,1.3,cluster_GM0327_24
GM0327_24,Large,<1991,3,26198.0,1.7571181006183676,cluster_GM0327_24
GM0327_24,Large,1991-2000,2,9139.0,1.1327716380347959,cluster_GM0327_24
GM0327_24,Large,>2000,1,2030.0,0.77,cluster_GM0327_24
GM0327_25,Medium,>2000,4,1194.0,0.7998827470686768,cluster_GM0327_25
GM0327_25,Small,>2000,2,285.0,0.8710526315789474,cluster_GM0327_25
GM0327_26,Medium,<1991,1,975.0,1.6,cluster_GM0327_26
GM0327_26,Small,1991-2000,1,152.0,1.3,cluster_GM0327_26
GM0327_26,Large,<1991,2,67327.0,1.5999999999999999,cluster_GM0327_26
GM0327_29,Small,<1991,4,378.0,1.7822751322751325,cluster_GM0327_29
GM0327_29,Small,1991-2000,5,640.0,1.3000000000000003,cluster_GM0327_29
GM0327_3,Small,<1991,6,354.0,1.190960451977401,cluster_GM0327_3
GM0327_3,Small,1991-2000,2,182.0,1.3,cluster_GM0327_3
GM0327_3,Small,>2000,11,954.0,1.2186582809224318,cluster_GM0327_3
GM0327_30,Medium,<1991,3,1749.0,2.25,cluster_GM0327_30
GM0327_31,Medium,<1991,4,4076.0,1.5999999999999999,cluster_GM0327_31
GM0327_31,Medium,1991-2000,15,3970.0,1.1509924433249372,cluster_GM0327_31
GM0327_31,Medium,>2000,2,765.0,1.3,cluster_GM0327_31
GM0327_31,Small,<1991,4,485.0,1.2553402061855672,cluster_GM0327_31
GM0327_31,Small,1991-2000,46,4712.0,1.1770904074702886,cluster_GM0327_31
GM0327_31,Small,>2000,1,24.0,1.3,cluster_GM0327_31
GM0327_31,Large,>2000,1,3500.0,0.28,cluster_GM0327_31
GM0327_32,Small,<1991,1,165.0,2.25,cluster_GM0327_32
GM0327_33,Medium,<1991,2,1089.0,2.25,cluster_GM0327_33
GM0327_33,Medium,1991-2000,28,20150.0,1.1614387096774195,cluster_GM0327_33
GM0327_33,Medium,>2000,3,1299.0,1.2999999999999998,cluster_GM0327_33
GM0327_33,Small,1991-2000,9,1049.0,1.2523355576739752,cluster_GM0327_33
GM0327_33,Small,>2000,2,239.0,1.3000000000000003,cluster_GM0327_33
GM0327_33,Large,<1991,1,25372.0,1.09,cluster_GM0327_33
GM0327_33,Large,1991-2000,3,11168.0,1.0272922636103152,cluster_GM0327_33
GM0327_34,Medium,>2000,2,480.0,1.3,cluster_GM0327_34
GM0327_34,Small,>2000,7,480.0,1.3,cluster_GM0327_34
GM0327_35,Small,>2000,1,126.0,1.3,cluster_GM0327_35
GM0327_37,Small,<1991,1,50.0,2.25,cluster_GM0327_37
GM0327_38,Small,<1991,2,233.0,1.8761802575107296,cluster_GM0327_38
GM0327_39,Medium,1991-2000,1,743.0,1.3,cluster_GM0327_39
GM0327_39,Medium,>2000,2,2772.0,1.3,cluster_GM0327_39
GM0327_4,Medium,<1991,2,1128.0,1.6,cluster_GM0327_4
GM0327_4,Medium,>2000,1,310.0,1.3,cluster_GM0327_4
GM0327_43,Small,<1991,9,471.0,2.081380042462845,cluster_GM0327_43
GM0327_44,Small,<1991,2,203.0,2.25,cluster_GM0327_44
GM0327_45,Medium,<1991,5,5389.0,1.964520319168677,cluster_GM0327_45
GM0327_45,Medium,>2000,1,1124.0,1.3,cluster_GM0327_45
GM0327_46,Medium,<1991,1,207.0,1.24,cluster_GM0327_46
GM0327_47,Medium,<1991,2,1757.0,1.4638531587933976,cluster_GM0327_47
GM0327_48,Medium,<1991,1,208.0,1.6,cluster_GM0327_48
GM0327_48,Small,<1991,2,349.0,1.394727793696275,cluster_GM0327_48
GM0327_49,Medium,<1991,4,1518.0,2.080006587615283,cluster_GM0327_49
GM0327_49,Medium,>2000,1,615.0,1.3,cluster_GM0327_49
GM0327_49,Large,<1991,1,3822.0,1.17,cluster_GM0327_49
GM0327_5,Medium,<1991,2,2562.0,2.602927400468384,cluster_GM0327_5
GM0327_5,Small,<1991,1,102.0,2.8,cluster_GM0327_5
GM0327_50,Medium,1991-2000,9,6898.0,1.3844230211655553,cluster_GM0327_50
GM0327_50,Small,1991-2000,36,3937.0,1.247940055880112,cluster_GM0327_50
GM0327_50,Large,1991-2000,1,2053.0,1.3,cluster_GM0327_50
GM0327_51,Medium,<1991,8,6757.0,2.3764066893591833,cluster_GM0327_51
GM0327_51,Medium,>2000,25,14006.0,1.2681707839497356,cluster_GM0327_51
GM0327_52,Small,<1991,3,226.0,1.6,cluster_GM0327_52
GM0327_52,Small,1991-2000,3,467.0,1.2588865096359743,cluster_GM0327_52
GM0327_53,Medium,<1991,6,1931.0,2.4918073537027445,cluster_GM0327_53
GM0327_53,Small,<1991,18,1685.0,1.8844094955489616,cluster_GM0327_53
GM0327_54,Medium,<1991,3,1101.0,1.9604904632152589,cluster_GM0327_54
GM0327_54,Small,<1991,9,1117.0,2.049274843330349,cluster_GM0327_54
GM0327_55,Medium,<1991,2,1209.0,1.6,cluster_GM0327_55
GM0327_55,Small,<1991,1,176.0,1.3,cluster_GM0327_55
GM0327_6,Medium,<1991,4,3060.0,1.6,cluster_GM0327_6
GM0327_7,Small,<1991,1,32.0,2.25,cluster_GM0327_7
GM0327_8,Medium,1991-2000,2,1258.0,1.3,cluster_GM0327_8
GM0327_8,Medium,>2000,12,6451.0,0.8151185862656953,cluster_GM0327_8
GM0327_8,Small,1991-2000,1,148.0,1.3,cluster_GM0327_8
GM0327_8,Small,>2000,1,143.0,1.3,cluster_GM0327_8
GM0327_9,Medium,<1991,9,4107.0,1.373630387143901,cluster_GM0327_9
GM0327_9,Medium,>2000,1,1909.0,0.89,cluster_GM0327_9
GM0327_9,Small,<1991,10,1317.0,1.4335003796507213,cluster_GM0327_9
GM0331_1,Medium,<1991,1,596.0,1.6,cluster_GM0331_1
GM0331_11,Medium,<1991,1,210.0,1.12,cluster_GM0331_11
GM0331_11,Medium,>2000,1,209.0,1.3,cluster_GM0331_11
GM0331_11,Small,<1991,1,14.0,2.8,cluster_GM0331_11
GM0331_12,Medium,<1991,3,2829.0,2.25,cluster_GM0331_12
GM0331_12,Medium,>2000,2,1064.0,1.3,cluster_GM0331_12
GM0331_12,Small,<1991,1,68.0,2.25,cluster_GM0331_12
GM0331_12,Small,1991-2000,1,120.0,1.1,cluster_GM0331_12
GM0331_12,Small,>2000,1,169.0,1.3,cluster_GM0331_12
GM0331_13,Small,1991-2000,2,352.0,1.3,cluster_GM0331_13
GM0331_14,Small,1991-2000,1,12.0,1.3,cluster_GM0331_14
GM0331_14,Small,>2000,1,39.0,1.3,cluster_GM0331_14
GM0331_15,Small,<1991,6,482.0,1.6,cluster_GM0331_15
GM0331_16,Medium,<1991,5,2551.0,1.486997255978048,cluster_GM0331_16
GM0331_16,Medium,>2000,2,1100.0,1.1652727272727272,cluster_GM0331_16
GM0331_16,Small,<1991,1,114.0,1.6,cluster_GM0331_16
GM0331_17,Medium,<1991,9,4108.0,2.0455525803310612,cluster_GM0331_17
GM0331_17,Small,<1991,20,2373.0,2.1742098609355245,cluster_GM0331_17
GM0331_17,Small,1991-2000,6,524.0,1.1900763358778625,cluster_GM0331_17
GM0331_17,Small,>2000,4,499.0,1.1961122244488978,cluster_GM0331_17
GM0331_19,Small,<1991,1,80.0,2.8,cluster_GM0331_19
GM0331_2,Medium,<1991,3,1118.0,1.858139534883721,cluster_GM0331_2
GM0331_20,Medium,<1991,3,1509.0,2.25,cluster_GM0331_20
GM0331_21,Medium,>2000,2,3146.0,1.3,cluster_GM0331_21
GM0331_22,Medium,<1991,5,2442.0,2.034954954954955,cluster_GM0331_22
GM0331_22,Small,<1991,2,253.0,1.640316205533597,cluster_GM0331_22
GM0331_22,Small,>2000,2,158.0,1.3,cluster_GM0331_22
GM0331_23,Medium,<1991,4,2989.0,1.3129474740715958,cluster_GM0331_23
GM0331_23,Medium,1991-2000,1,650.0,1.3,cluster_GM0331_23
GM0331_23,Medium,>2000,3,1790.0,0.6403631284916201,cluster_GM0331_23
GM0331_23,Small,<1991,2,211.0,1.6,cluster_GM0331_23
GM0331_23,Small,1991-2000,1,198.0,1.3000000000000003,cluster_GM0331_23
GM0331_23,Small,>2000,2,332.0,1.3,cluster_GM0331_23
GM0331_24,Medium,<1991,4,1943.0,1.8309058157488418,cluster_GM0331_24
GM0331_24,Medium,>2000,1,448.0,1.3,cluster_GM0331_24
GM0331_24,Small,<1991,25,1401.0,1.8807994289793004,cluster_GM0331_24
GM0331_24,Small,1991-2000,2,170.0,1.3,cluster_GM0331_24
GM0331_24,Small,>2000,13,951.0,1.3,cluster_GM0331_24
GM0331_24,Large,1991-2000,1,9548.0,1.3,cluster_GM0331_24
GM0331_3,Small,1991-2000,1,115.0,1.3,cluster_GM0331_3
GM0331_5,Medium,<1991,8,5898.0,2.558104442183791,cluster_GM0331_5
GM0331_5,Small,<1991,5,582.0,2.311769759450172,cluster_GM0331_5
GM0331_5,Small,1991-2000,1,40.0,1.3,cluster_GM0331_5
GM0331_6,Medium,<1991,10,5643.0,2.3546872231082756,cluster_GM0331_6
GM0331_6,Small,<1991,7,544.0,2.484650735294118,cluster_GM0331_6
GM0331_6,Small,>2000,12,882.0,1.2999999999999998,cluster_GM0331_6
GM0331_7,Medium,<1991,3,2111.0,1.4835859782093797,cluster_GM0331_7
GM0331_7,Medium,>2000,1,219.0,1.3,cluster_GM0331_7
GM0331_7,Small,<1991,12,747.0,1.6766800535475237,cluster_GM0331_7
GM0331_7,Small,>2000,1,100.0,1.3,cluster_GM0331_7
GM0331_8,Medium,<1991,4,4057.0,1.5558442198668967,cluster_GM0331_8
GM0331_8,Medium,1991-2000,6,4327.0,1.203988906863878,cluster_GM0331_8
GM0331_8,Medium,>2000,12,4243.0,1.2999999999999998,cluster_GM0331_8
GM0331_9,Medium,<1991,1,326.0,2.25,cluster_GM0331_9
GM0335_0,Medium,<1991,4,3375.0,1.8646222222222224,cluster_GM0335_0
GM0335_1,Medium,<1991,2,1241.0,1.7917002417405319,cluster_GM0335_1
GM0335_1,Medium,1991-2000,1,464.0,1.3,cluster_GM0335_1
GM0335_1,Medium,>2000,2,1304.0,1.3,cluster_GM0335_1
GM0335_10,Small,1991-2000,1,172.0,1.3,cluster_GM0335_10
GM0335_10,Small,>2000,1,50.0,1.3,cluster_GM0335_10
GM0335_11,Medium,<1991,9,3006.0,2.557584830339321,cluster_GM0335_11
GM0335_11,Small,<1991,30,3040.0,2.3211940789473684,cluster_GM0335_11
GM0335_12,Small,1991-2000,2,121.0,1.3,cluster_GM0335_12
GM0335_12,Small,>2000,5,604.0,1.2226158940397351,cluster_GM0335_12
GM0335_13,Medium,<1991,4,1890.0,1.6000000000000003,cluster_GM0335_13
GM0335_13,Medium,1991-2000,2,1686.0,1.2297746144721233,cluster_GM0335_13
GM0335_13,Small,<1991,1,176.0,1.6,cluster_GM0335_13
GM0335_13,Small,1991-2000,1,111.0,1.3,cluster_GM0335_13
GM0335_14,Medium,<1991,7,4308.0,1.638474930362117,cluster_GM0335_14
GM0335_14,Medium,1991-2000,5,3848.0,1.3,cluster_GM0335_14
GM0335_14,Medium,>2000,8,6144.0,1.3,cluster_GM0335_14
GM0335_14,Large,<1991,2,8304.0,0.9461596820809248,cluster_GM0335_14
GM0335_15,Medium,<1991,1,1810.0,1.6,cluster_GM0335_15
GM0335_15,Medium,1991-2000,1,207.0,1.3,cluster_GM0335_15
GM0335_15,Small,<1991,1,181.0,1.6,cluster_GM0335_15
GM0335_16,Medium,<1991,7,5171.0,2.7763875459292207,cluster_GM0335_16
GM0335_16,Small,<1991,17,1810.0,2.3405524861878453,cluster_GM0335_16
GM0335_17,Medium,<1991,1,256.0,1.6,cluster_GM0335_17
GM0335_17,Small,<1991,2,212.0,1.7839622641509436,cluster_GM0335_17
GM0335_17,Small,1991-2000,1,185.0,1.25,cluster_GM0335_17
GM0335_17,Small,>2000,3,537.0,1.3,cluster_GM0335_17
GM0335_18,Medium,<1991,4,2008.0,1.9664342629482074,cluster_GM0335_18
GM0335_18,Small,<1991,5,448.0,2.14609375,cluster_GM0335_18
GM0335_18,Small,>2000,1,145.0,1.3,cluster_GM0335_18
GM0335_18,Large,<1991,2,4522.0,2.25,cluster_GM0335_18
GM0335_19,Medium,<1991,2,1979.0,1.6788276907529056,cluster_GM0335_19
GM0335_19,Medium,1991-2000,1,1551.0,0.82,cluster_GM0335_19
GM0335_19,Medium,>2000,1,325.0,1.01,cluster_GM0335_19
GM0335_19,Small,<1991,5,683.0,2.063250366032211,cluster_GM0335_19
GM0335_2,Medium,<1991,3,1277.0,2.25,cluster_GM0335_2
GM0335_21,Medium,<1991,2,1930.0,1.6,cluster_GM0335_21
GM0335_21,Small,<1991,2,247.0,1.6,cluster_GM0335_21
GM0335_22,Medium,<1991,7,2887.0,1.7069622445445098,cluster_GM0335_22
GM0335_22,Medium,1991-2000,3,2705.0,1.272909426987061,cluster_GM0335_22
GM0335_22,Medium,>2000,5,3648.0,1.3,cluster_GM0335_22
GM0335_22,Small,<1991,5,905.0,1.5518011049723759,cluster_GM0335_22
GM0335_22,Large,1991-2000,1,7211.0,1.3,cluster_GM0335_22
GM0335_23,Small,>2000,2,179.0,1.3,cluster_GM0335_23
GM0335_3,Small,1991-2000,1,152.0,1.3,cluster_GM0335_3
GM0335_3,Small,>2000,1,162.0,1.3,cluster_GM0335_3
GM0335_4,Medium,<1991,5,1737.0,2.2823316062176167,cluster_GM0335_4
GM0335_4,Small,<1991,7,658.0,2.6787993920972646,cluster_GM0335_4
GM0335_5,Medium,<1991,4,3603.0,1.8326228143213987,cluster_GM0335_5
GM0335_5,Medium,1991-2000,1,777.0,1.3,cluster_GM0335_5
GM0335_6,Small,<1991,1,32.0,2.25,cluster_GM0335_6
GM0335_7,Medium,>2000,2,3385.0,1.3,cluster_GM0335_7
GM0335_7,Small,<1991,1,36.0,1.6,cluster_GM0335_7
GM0335_7,Small,>2000,11,924.0,1.267965367965368,cluster_GM0335_7
GM0335_8,Medium,>2000,1,1186.0,1.3,cluster_GM0335_8
GM0335_9,Medium,1991-2000,1,251.0,1.3,cluster_GM0335_9
GM0335_9,Small,<1991,4,279.0,1.5888888888888892,cluster_GM0335_9
GM0335_9,Small,1991-2000,7,379.0,1.3,cluster_GM0335_9
GM0335_9,Small,>2000,6,508.0,1.3,cluster_GM0335_9
GM0339_0,Medium,<1991,2,894.0,1.80503355704698,cluster_GM0339_0
GM0339_0,Medium,>2000,1,784.0,1.3,cluster_GM0339_0
GM0339_0,Small,>2000,1,139.0,1.3,cluster_GM0339_0
GM0339_1,Medium,<1991,10,6950.0,2.394187050359712,cluster_GM0339_1
GM0339_1,Small,<1991,7,595.0,2.268487394957983,cluster_GM0339_1
GM0339_2,Medium,<1991,4,2542.0,1.9001966955153424,cluster_GM0339_2
GM0339_2,Medium,1991-2000,1,892.0,1.3,cluster_GM0339_2
GM0339_2,Small,<1991,10,1036.0,1.8484555984555984,cluster_GM0339_2
GM0339_2,Small,1991-2000,8,724.0,1.2999999999999998,cluster_GM0339_2
GM0339_2,Small,>2000,1,171.0,1.3,cluster_GM0339_2
GM0339_3,Medium,1991-2000,5,3531.0,1.3,cluster_GM0339_3
GM0339_3,Medium,>2000,4,3769.0,1.3,cluster_GM0339_3
GM0339_3,Small,1991-2000,1,191.0,1.3,cluster_GM0339_3
GM0339_5,Medium,<1991,3,1601.0,1.7282948157401623,cluster_GM0339_5
GM0339_5,Medium,>2000,1,889.0,1.3,cluster_GM0339_5
GM0339_5,Small,1991-2000,1,126.0,1.3,cluster_GM0339_5
GM0339_5,Large,>2000,1,2237.0,1.3,cluster_GM0339_5
GM0339_6,Medium,<1991,1,375.0,1.6,cluster_GM0339_6
GM0339_6,Medium,1991-2000,4,2676.0,1.2999999999999998,cluster_GM0339_6
GM0339_6,Medium,>2000,5,2850.0,1.3,cluster_GM0339_6
GM0339_6,Small,<1991,1,48.0,2.25,cluster_GM0339_6
GM0339_6,Small,1991-2000,7,899.0,1.3,cluster_GM0339_6
GM0339_6,Small,>2000,15,1447.0,1.204651002073255,cluster_GM0339_6
