fid,neighbourhood_code,neighbourhood_name,adjacent_neighbourhoods,geo_coordinate_x,geo_coordinate_y,municipality_code,municipality_name
"894",BU04511500,Dorpscentrumcentrum,"BU04517500,BU04516500,BU04512500,BU07360301",117153.185679715,471929.962100516,GMGM0451,Uithoorn
"895",BU04512500,Thamerdal,"BU04513500,BU04517500,BU04511500,BU04515000,BU04514500,BU04516500",116534.385945029,472433.118639382,GMGM0451,Uithoorn
"896",BU04513500,Zijdelwaard,"BU03621301,BU04517500,BU03621302,BU04514500,BU04512500",116952.852529941,473259.574758208,GMGM0451,Uithoorn
"897",BU04514500,Legmeer,"BU04513500,BU04515000,BU04515500,BU03621302,BU04512500",115777.509640388,473650.576903156,GMGM0451,Uithoorn
"898",BU04515000,Langs de Vuurlinie,"BU04518500,BU04515500,BU04514500,BU04516500,BU04512500,BU03580100,BU03580004,BU04519000",114523.017866328,473244.545680972,GMGM0451,Uithoorn
"899",BU04515500,Veilinggebied,"BU04515000,BU03621302,BU04514500,BU03580004",114604.766633953,474258.400397783,GMGM0451,Uithoorn
"900",BU04516500,Meerwijk,"BU04511500,BU04515000,BU04518500,BU04512500,BU07360202,BU07360301,BU04519500",115935.213294433,471878.562807399,GMGM0451,Uithoorn
"901",BU04517500,Bedrijventerrein,"BU03621301,BU04513500,BU04511500,BU04512500,BU07360301",117639.960826375,472599.604021276,GMGM0451,Uithoorn
"902",BU04518500,Meerwijk,"BU04515000,BU04516500,BU04519000,BU04519500",113977.351658904,472251.345763458,GMGM0451,Uithoorn
"903",BU04519000,Glastuinbouwgebied,"BU04515000,BU04518500,BU03580100,BU03580004,BU04519500",111951.44181659,471449.680535748,GMGM0451,Uithoorn
"904",BU04519500,Veenweidegebied,"BU04518500,BU04516500,BU07360202,BU04519000",113080.55190158,470913.865418057,GMGM0451,Uithoorn
"905",BU04730101,Boulevard Noord,"BU04730102,BU04730107,BU04730106,BU04730201,BU04730206,BU04730401",96723.7763443973,488396.876782516,GMGM0473,Zandvoort
"906",BU04730102,Stations omgeving,"BU04730101,BU04730205,BU04730107,BU04730103,BU04730206",96842.7395244014,488001.298709799,GMGM0473,Zandvoort
"907",BU04730103,Oud Noord,"BU04730102,BU04730205,BU04730107,BU04730105,BU04730104,BU04730106,BU04730404",97284.162687897,487984.595704285,GMGM0473,Zandvoort
"908",BU04730104,Nieuw Noord - bedrijven,"BU04730103,BU04730105,BU04730404",98034.2365073012,487974.076202294,GMGM0473,Zandvoort
"909",BU04730105,Nieuw Noord - wonen,"BU04730103,BU04730104,BU04730106,BU04730404",98016.6738664896,488241.826087666,GMGM0473,Zandvoort
"910",BU04730106,Sport Circuit,"BU04730101,BU04730107,BU04730103,BU04730105,BU04730404,BU04730401",97657.0319727316,489004.410905397,GMGM0473,Zandvoort
"911",BU04730107,Recreatiepark,"BU04730101,BU04730102,BU04730103,BU04730106",97173.5954394826,488467.146587027,GMGM0473,Zandvoort
"912",BU04730201,Boulevard Midden,"BU04730101,BU04730402,BU04730202,BU04730203,BU04730206,BU04730401",96398.0211958934,487677.765941892,GMGM0473,Zandvoort
"913",BU04730202,Boulevard Zuid,"BU04730402,BU04730403,BU04730203,BU04730201",95998.1203102808,486750.297413449,GMGM0473,Zandvoort
"914",BU04730203,Brederode- Gerkestraat e.o.,"BU04730205,BU04730204,BU04730403,BU04730202,BU04730201,BU04730206",96755.0087677781,487082.947723049,GMGM0473,Zandvoort
"915",BU04730204,Zandvoortselaan,"BU04730205,BU04730404,BU04730403,BU04730203",98140.9730456041,486920.847053408,GMGM0473,Zandvoort
"916",BU04730205,Kostverloren e.o.,"BU04730102,BU04730103,BU04730204,BU04730404,BU04730203,BU04730206",97257.8364261182,487450.070291247,GMGM0473,Zandvoort
"917",BU04730206,Centrum,"BU04730101,BU04730102,BU04730205,BU04730203,BU04730201",96693.2262192194,487567.837784294,GMGM0473,Zandvoort
"918",BU04730301,Bentveld Noord,"BU04730404,BU04730403,BU03770201,BU04730302",99653.6292257991,486972.280792152,GMGM0473,Zandvoort
"919",BU04730302,Bentveld Zuid,"BU04730404,BU04730403,BU03770209,BU03770201,BU04730301",99396.4589833154,486275.98447,GMGM0473,Zandvoort
"920",BU04730401,Noord strand,"BU04730101,BU04730106,BU04730404,BU04739998,BU04730402,BU04730201,BU03770009,BU03779998",96978.7616880568,489415.385833375,GMGM0473,Zandvoort
"921",BU04730402,Zuid strand,"BU04739998,BU04730403,BU04730202,BU04730201,BU04730401",95452.8525341375,485722.351277762,GMGM0473,Zandvoort
"922",BU04730403,Zuid duinen,"BU04730204,BU04730404,BU04730402,BU04730202,BU04730203,BU03770309,BU03770209,BU04730301,BU04730302",96945.0822162924,484193.274322975,GMGM0473,Zandvoort
"923",BU04730404,Noord duinen,"BU04730205,BU04730103,BU04730105,BU04730104,BU04730106,BU03770109,BU04730204,BU04730403,BU04730401,BU03770009,BU03770201,BU04730301,BU04730302",99046.6319712949,488755.382812233,GMGM0473,Zandvoort
"924",BU04820101,Cortgene,"BU04820201,BU04820306,BU04820105,BU04820102,BU04820307,BU05310501,BU04820204",104417.69341436,430943.20875484,GMGM0482,Alblasserdam
"925",BU04820102,Redersbuurt,"BU04820305,BU04820306,BU04820101,BU04820105,BU04820103",104860.992809986,430800.96374307,GMGM0482,Alblasserdam
"926",BU04820103,kerkbuurt,"BU04820404,BU04820402,BU04820305,BU04820105,BU04820102,BU04820104,BU04820403",105251.998740392,430691.076072022,GMGM0482,Alblasserdam
"927",BU04820104,Polderbuurt,"BU04820402,BU04820503,BU04820604,BU04820501,BU04820105,BU04820103,BU04820403",105386.169337872,430439.890334265,GMGM0482,Alblasserdam
"928",BU04820105,De Werven,"BU04820503,BU04820101,BU04820102,BU04820103,BU04820104,BU05310501",104527.068366719,430495.804886864,GMGM0482,Alblasserdam
"929",BU04820201,Dijk,"BU19780901,BU19780904,BU04820601,BU04820206,BU04820205,BU04820202,BU05971000,BU19780902,BU19780903,BU04820101,BU05310501,BU04820204",103238.811163612,431901.832735125,GMGM0482,Alblasserdam
"930",BU04820202,Vogelbuurt,"BU04820601,BU04820206,BU04820205,BU04820201,BU04820203",103695.620550068,431932.574936062,GMGM0482,Alblasserdam
"931",BU04820203,Waterland,"BU04820601,BU04820205,BU04820202,BU04820307,BU04820301,BU04820204",104115.006290413,431669.034947067,GMGM0482,Alblasserdam
"932",BU04820204,Groene Long,"BU04820205,BU04820201,BU04820101,BU04820307,BU04820203",104091.962076483,431284.06823697,GMGM0482,Alblasserdam
"933",BU04820205,Rivierenbuurt,"BU04820206,BU04820202,BU04820201,BU04820203,BU04820204",103711.184637192,431604.452916609,GMGM0482,Alblasserdam
"934",BU04820206,Nieuw Kinderdijk,"BU04820205,BU04820202,BU04820201",103412.266727465,431807.515419379,GMGM0482,Alblasserdam
"935",BU04820301,Zeelt,"BU04820601,BU04820302,BU04820306,BU04820307,BU04820203",104580.250020512,431756.30611598,GMGM0482,Alblasserdam
"936",BU04820302,Middelland,"BU04820601,BU04820303,BU04820304,BU04820306,BU04820307,BU04820301",104924.40906638,431708.197435128,GMGM0482,Alblasserdam
"937",BU04820303,Blokweer Noord,"BU04820601,BU04820302,BU04820304,BU04820401,BU04820306",105269.381456076,431699.984810383,GMGM0482,Alblasserdam
"938",BU04820304,Blokweer Zuid,"BU04820302,BU04820303,BU04820401,BU04820404,BU04820402,BU04820305,BU04820306",105243.236862366,431455.699645158,GMGM0482,Alblasserdam
"939",BU04820305,Drentsebuurt,"BU04820304,BU04820404,BU04820306,BU04820102,BU04820103",105076.631137416,431111.501072875,GMGM0482,Alblasserdam
"940",BU04820306,Florabuurt,"BU04820302,BU04820303,BU04820304,BU04820305,BU04820101,BU04820102,BU04820307,BU04820301",104830.502224772,431294.061690068,GMGM0482,Alblasserdam
"941",BU04820307,Staatsliedenbuurt,"BU04820302,BU04820306,BU04820101,BU04820203,BU04820301,BU04820204",104450.927957567,431467.625672017,GMGM0482,Alblasserdam
"942",BU04820401,Schildersbuurt,"BU04820601,BU04820303,BU04820304,BU04820602,BU04820402",105630.609454257,431474.454480105,GMGM0482,Alblasserdam
"943",BU04820402,Schrijversbuurt,"BU04820304,BU04820401,BU04820602,BU04820404,BU04820103,BU04820104,BU04820403,BU04820603",105631.390893964,431002.031431897,GMGM0482,Alblasserdam
"944",BU04820403,Klein Alblas,"BU04820402,BU04820604,BU04820501,BU04820103,BU04820104,BU04820603",105965.881044867,430699.332225293,GMGM0482,Alblasserdam
"945",BU04820404,Oranjebuurt,"BU04820304,BU04820402,BU04820305,BU04820103",105341.603283686,431076.795620132,GMGM0482,Alblasserdam
"946",BU04820501,Vinkenwaard,"BU19781604,BU05900002,BU04820502,BU04820503,BU04820604,BU04820104,BU04820403",105710.170886987,429903.188114165,GMGM0482,Alblasserdam
"947",BU04820502,Hoogendijk,"BU05900001,BU05900002,BU04820503,BU04820501",105942.557565693,429171.716750461,GMGM0482,Alblasserdam
"948",BU04820503,Nieuwland,"BU05900001,BU05310502,BU05900002,BU04820502,BU04820501,BU04820105,BU04820104,BU05310501",105357.625056477,429212.425786365,GMGM0482,Alblasserdam
"949",BU04820601,Polder Blokweer,"BU19781204,BU19780904,BU04820302,BU04820303,BU04820401,BU04820602,BU04820202,BU04820201,BU04820203,BU04820301",104458.306871087,432130.387909545,GMGM0482,Alblasserdam
"950",BU04820602,Polder Kortland,"BU19781204,BU04820601,BU04820401,BU19781605,BU04820402,BU04820603",106671.058941444,431830.940002414,GMGM0482,Alblasserdam
"951",BU04820603,Polder Souburgh,"BU04820602,BU19781605,BU04820402,BU04820604,BU04820403",106365.039622993,430854.320581368,GMGM0482,Alblasserdam
"952",BU04820604,Polder Vinkenwaard,"BU19781602,BU19781604,BU19781605,BU04820501,BU04820104,BU04820403,BU04820603",106217.786822094,429879.183402106,GMGM0482,Alblasserdam
"953",BU04890101,Centrum,"BU04890206,BU04890204,BU04890511,BU04890102,BU04890715,BU04890103",96542.5448906904,429897.379825601,GMGM0489,Barendrecht
"954",BU04890102,Centrum Oost,"BU04890206,BU04890101,BU04890511,BU04890512,BU04890409,BU04890513",96877.3770275159,429570.223794518,GMGM0489,Barendrecht
"955",BU04890103,Centrum West,"BU04890101,BU04890204,BU04890715,BU04891124,BU04891023",96195.0356002167,430347.279494607,GMGM0489,Barendrecht
"956",BU04890204,Noord 1,"BU04890206,BU04890101,BU04890308,BU04890205,BU04895072,BU04893054,BU04890715,BU04890103,BU04891023,BU04893053",96720.1853491241,430574.315102912,GMGM0489,Barendrecht
"957",BU04890205,Noord 2,"BU04890206,BU04890308,BU04890204",96796.760122988,430163.39667323,GMGM0489,Barendrecht
"958",BU04890206,Noord 3,"BU04890101,BU04890308,BU04890204,BU04890205,BU04890207,BU04890102,BU04890409",97018.5089369553,429874.578777398,GMGM0489,Barendrecht
"959",BU04890207,Noord 4,"BU04890206,BU04895074,BU04890308,BU04890409,BU04895076",97374.9891969203,429834.912930799,GMGM0489,Barendrecht
"960",BU04890308,Binnenland,"BU04890206,BU04895074,BU04890204,BU04890205,BU04895072,BU04890207",97155.0287708754,430200.044782744,GMGM0489,Barendrecht
"961",BU04890409,Oranjewijk 1,"BU04893163,BU04890206,BU04895074,BU04890207,BU04890102,BU04890513,BU04895076,BU04890410",97556.9035557844,429395.721816999,GMGM0489,Barendrecht
"962",BU04890410,Oranjewijk 2,"BU04893163,BU04893162,BU04890409,BU04890513",97539.8318916949,428972.172917093,GMGM0489,Barendrecht
"963",BU04890511,Buitenoord 1,"BU04890816,BU04890101,BU04890614,BU04890102,BU04890512,BU04890715,BU04893164",96527.5126551627,429303.181287349,GMGM0489,Barendrecht
"964",BU04890512,Buitenoord 2,"BU04893162,BU04890614,BU04890511,BU04890102,BU04890513",96934.9325535804,429033.299983878,GMGM0489,Barendrecht
"965",BU04890513,Buitenoord 3,"BU04893162,BU04890102,BU04890512,BU04890409,BU04890410",97242.5574843584,429002.747710762,GMGM0489,Barendrecht
"966",BU04890614,Ter Leede,"BU04890816,BU04893162,BU04890511,BU04890512,BU04893161,BU04893164",96672.5891553738,428664.271447997,GMGM0489,Barendrecht
"967",BU04890715,Paddewei,"BU04890816,BU04890817,BU04890101,BU04890204,BU04890511,BU04890921,BU04890103,BU04891124",96059.3957133673,429989.516990842,GMGM0489,Barendrecht
"968",BU04890816,Molenvliet 1,"BU04890817,BU04890614,BU04890511,BU04890715,BU04893164",96211.7544178746,429344.797339893,GMGM0489,Barendrecht
"969",BU04890817,Molenvliet 2,"BU04890816,BU04890918,BU04890715,BU04890921,BU04893164",95897.8869774292,429383.539724544,GMGM0489,Barendrecht
"970",BU04890918,Nieuweland 1,"BU04890817,BU04890919,BU04890920,BU04890921,BU04893164",95558.8830430637,429417.664926608,GMGM0489,Barendrecht
"971",BU04890919,Nieuweland 2,"BU04895083,BU04890918,BU04895082,BU04890920,BU04893164,BU04895078,BU04895081",95189.8189453944,429522.62410185,GMGM0489,Barendrecht
"972",BU04890920,Nieuweland 3,"BU04895083,BU04890918,BU04890919,BU04895082,BU04890922,BU04890921",95388.284915113,429900.133885893,GMGM0489,Barendrecht
"973",BU04890921,Nieuweland 4,"BU04890817,BU04890918,BU04890920,BU04890922,BU04890715,BU04891124",95745.2504398748,430036.382083412,GMGM0489,Barendrecht
"974",BU04890922,Nieuweland 5,"BU04895083,BU04891328,BU04890920,BU04890921,BU04891124",95347.858398858,430209.966721023,GMGM0489,Barendrecht
"975",BU04891023,Dorpzicht,"BU04890204,BU04893054,BU04890103,BU04891124,BU04895077,BU04893053",96107.7478939913,430711.688924359,GMGM0489,Barendrecht
"976",BU04891124,Bijdorp,"BU04891328,BU04895084,BU04890922,BU04890715,BU04890921,BU04890103,BU04891023,BU04895077",95489.148975129,430546.706373171,GMGM0489,Barendrecht
"977",BU04891225,Smitshoek,"BU05991570,BU06130521,BU06130625,BU06130623,BU04893051,BU04891226,BU04891227,BU04893050",92630.9939815194,430403.651946569,GMGM0489,Barendrecht
"978",BU04891226,Smitshoek 1,"BU06130625,BU04891225,BU04891227",92816.6239568177,430129.954836747,GMGM0489,Barendrecht
"979",BU04891227,Smitshoek 2,"BU06130625,BU04891836,BU04891328,BU04891937,BU04891225,BU04891226,BU04893050",92977.8770764995,430142.797283471,GMGM0489,Barendrecht
"980",BU04891328,Voordijk,"BU04891430,BU04891429,BU04895083,BU04891836,BU04895084,BU04891937,BU04892039,BU04891227,BU04890922,BU04891124",94165.2943163896,430174.004691205,GMGM0489,Barendrecht
"981",BU04891429,Meerwede Noordoost,"BU04891430,BU04895083,BU04891328,BU04891431,BU04895082,BU04891432",94219.9508601068,429876.786421086,GMGM0489,Barendrecht
"982",BU04891430,Meerwede Noordwest,"BU04891429,BU04891836,BU04891328,BU04891431,BU04891432",93710.4709304793,429827.674629108,GMGM0489,Barendrecht
"983",BU04891431,Meerwede Zuidoost,"BU04891430,BU04891429,BU04895082,BU04891432,BU04895081,BU04891533",94213.1996571038,429477.211456645,GMGM0489,Barendrecht
"984",BU04891432,Meerwede Zuidwest,"BU04891430,BU04891429,BU04891836,BU04891431,BU04891735,BU04891634,BU04891533",93714.3587507717,429470.096034385,GMGM0489,Barendrecht
"985",BU04891533,Waterkant,"BU04891431,BU04895082,BU04891432,BU04891634,BU04895081,BU04893160",94160.4359303721,428981.797164936,GMGM0489,Barendrecht
"986",BU04891634,Havenkwartier,"BU04891432,BU04891735,BU04891533,BU04893160",93663.5577864545,429027.085391302,GMGM0489,Barendrecht
"987",BU04891735,Gaatkensoog,"BU06130522,BU06130625,BU06130626,BU04891836,BU04891432,BU04891634,BU04893160",93265.5106733888,429226.191256524,GMGM0489,Barendrecht
"988",BU04891836,Riederhoek,"BU06130625,BU04891430,BU04891328,BU04891227,BU04891432,BU04891735",93232.1811847346,429826.329106972,GMGM0489,Barendrecht
"989",BU04891937,Vrijheidsakker,"BU04891328,BU04892039,BU04893051,BU04891227,BU04893050",93334.4916534999,430640.344810521,GMGM0489,Barendrecht
"990",BU04892039,Vrijenburg,"BU04891328,BU04895084,BU04891937,BU04893052,BU04893051,BU04895077,BU04893053",94122.380709256,430709.619311692,GMGM0489,Barendrecht
"991",BU04893050,Sportpark Smitshoek,"BU04891937,BU04893051,BU04891225,BU04891227",92896.5476873271,430668.54724385,GMGM0489,Barendrecht
"992",BU04893051,Sint Clarabos,"BU05991570,BU05991578,BU04891937,BU04892039,BU04893052,BU04891225,BU04893050",93183.1425204335,431174.183588776,GMGM0489,Barendrecht
"993",BU04893052,Vrijenburgbos,"BU05991578,BU04892039,BU04893051,BU04895077,BU04893053",94306.3408724393,431336.560442867,GMGM0489,Barendrecht
"994",BU04893053,Kooiwalbos,"BU05991284,BU05991578,BU04892039,BU04893052,BU04890204,BU04893054,BU04891023,BU04895077",95728.1035897385,431262.26067805,GMGM0489,Barendrecht
"995",BU04893054,Dordtsestraatweg,"BU05991284,BU05991289,BU04890204,BU04895072,BU04895070,BU04895071,BU04891023,BU04893053",96712.6512593826,431294.438753141,GMGM0489,Barendrecht
"996",BU04893160,Koedood,"BU06130522,BU04891735,BU04891634,BU19630199,BU04893161,BU04895078,BU04895081,BU04891533",94038.329253096,428254.523260637,GMGM0489,Barendrecht
"997",BU04893161,Achterzeedijk West,"BU04893162,BU04890614,BU04895080,BU19630199,BU04893164,BU04895078,BU04895081,BU04893160",95561.1189321144,427920.074267344,GMGM0489,Barendrecht
"998",BU04893162,Achterzeedijk Oost,"BU04893163,BU06420801,BU06420907,BU04890614,BU04890512,BU04890513,BU04890410,BU06420805,BU19630199,BU04893161,BU04893164",97118.9492209127,427947.990706899,GMGM0489,Barendrecht
"999",BU04893163,Noldijk,"BU05970800,BU06420901,BU06420902,BU06420801,BU04895074,BU04895075,BU04893162,BU04890409,BU04895076,BU04890410,BU06420805",98228.1077620985,428939.963227674,GMGM0489,Barendrecht
"1000",BU04893164,Kilweg,"BU04890816,BU04890817,BU04890918,BU04890919,BU04893162,BU04890614,BU04890511,BU04893161,BU04895078",95818.7808481743,428844.519512491,GMGM0489,Barendrecht
"1001",BU04895070,BT Reijerswaard,"BU05971200,BU04895072,BU04893054,BU04895071",97217.4299652442,431470.658453052,GMGM0489,Barendrecht
"1002",BU04895071,BT Cornelisland,"BU05991289,BU05971200,BU04893054,BU04895070",97245.0266875868,431805.365493727,GMGM0489,Barendrecht
"1003",BU04895072,BT Dierenstein,"BU05970800,BU05971200,BU04895074,BU04890308,BU04890204,BU04895073,BU04893054,BU04895070",97351.9953703162,430805.016722158,GMGM0489,Barendrecht
"1004",BU04895073,BT Veiling,"BU05970800,BU05971100,BU04895074,BU04895075,BU04895072",97763.0542688027,430699.517663877,GMGM0489,Barendrecht
"1005",BU04895074,BT Handelscentrum,"BU04893163,BU04895075,BU04890308,BU04895072,BU04890207,BU04895073,BU04890409,BU04895076",97660.6084692298,430133.670592016,GMGM0489,Barendrecht
"1006",BU04895075,BT Gebroken Meeldijk,"BU05970800,BU05971100,BU04893163,BU04895074,BU04895073",98016.1305895585,430119.716046908,GMGM0489,Barendrecht
"1007",BU04895076,BT Ziedewij,"BU04893163,BU04895074,BU04890207,BU04890409",97965.9737666241,429626.556605819,GMGM0489,Barendrecht
"1008",BU04895077,BT Bijdorp,"BU04895084,BU04892039,BU04893052,BU04891124,BU04891023,BU04893053",95315.5292973112,430857.387691651,GMGM0489,Barendrecht
"1009",BU04895078,BT Kilweg Noord,"BU04890919,BU04895082,BU04893161,BU04893164,BU04895081,BU04893160",95097.4680026796,428948.025204182,GMGM0489,Barendrecht
"1010",BU04895080,BT Achterzeedijk,BU04893161,95861.1836761878,427637.571046274,GMGM0489,Barendrecht
"1011",BU04895081,BT Vaanpark 1,"BU04890919,BU04891431,BU04895082,BU04893161,BU04895078,BU04891533,BU04893160",94696.1080491816,428995.234158929,GMGM0489,Barendrecht
"1012",BU04895082,BT Vaanpark 2,"BU04891429,BU04895083,BU04890919,BU04891431,BU04890920,BU04895078,BU04895081,BU04891533",94717.3979365724,429521.321013505,GMGM0489,Barendrecht
"1013",BU04895083,BT Vaanpark 3,"BU04891429,BU04891328,BU04890919,BU04895082,BU04890920,BU04890922",94766.467694907,429983.035637217,GMGM0489,Barendrecht
"1014",BU04895084,BT Vaanpark 4,"BU04891328,BU04892039,BU04891124,BU04895077",94770.7684276564,430611.868363295,GMGM0489,Barendrecht
"1015",BU05010000,Brielle,"BU05010003,BU05010009,BU05010004,BU05010001,BU05010109",70828.3031906983,435744.30988845,GMGM0501,Brielle
"1016",BU05010001,Spuilaan en omgeving,"BU05010003,BU05010002,BU05010005,BU05010009,BU05010006,BU05010000,BU05010109",70791.3734619638,434889.655367369,GMGM0501,Brielle
"1017",BU05010002,De Kapel en omgeving,"BU05010003,BU05010005,BU05010009,BU05010001",70547.300576317,434390.074653351,GMGM0501,Brielle
"1018",BU05010003,Rugge,"BU05010002,BU05010009,BU05010000,BU05010001",70117.8401989414,435282.453860539,GMGM0501,Brielle
"1019",BU05010004,Noord Meeuwenoord,"BU05992307,BU05010009,BU05010000,BU05010109,BU05010300",71437.4777044443,436463.739977743,GMGM0501,Brielle
"1020",BU05010005,Kleine Goote,"BU05010002,BU05010009,BU05010001",70971.4631662951,434317.484955571,GMGM0501,Brielle
"1021",BU05010006,Nieuwland,"BU05010009,BU05010001,BU05010100,BU05010109",71528.2683131084,434757.299960374,GMGM0501,Brielle
"1022",BU05010009,Verspreide huizen,"BU05992307,BU05010003,BU06140109,BU05010002,BU05010005,BU05010006,BU05010000,BU05010004,BU05010001,BU05010109",70118.0329560261,436574.647019929,GMGM0501,Brielle
"1023",BU05010100,Vierpolders,"BU05010006,BU05010109",71935.0354101463,433180.148778859,GMGM0501,Brielle
"1024",BU05010109,Verspreide huizen,"BU06140109,BU05010009,BU05010006,BU05010000,BU05010004,BU05010001,BU05010100,BU05010300,BU05010209,BU05300901",72023.7020208692,433603.673894502,GMGM0501,Brielle
"1025",BU05010200,Zwartewaal,"BU05010209,BU05010202,BU05010201",74727.5346100257,433212.992440044,GMGM0501,Brielle
"1026",BU05010201,Tuindorp-Hofstede,"BU05010300,BU05010209,BU05010200,BU05010202",74582.3528299023,433538.645062447,GMGM0501,Brielle
"1027",BU05010202,Zalmlaan,"BU05010300,BU05010209,BU05010200,BU05010201,BU05992306",75079.4352319805,433563.458321689,GMGM0501,Brielle
"1028",BU05010209,Verspreide huizen,"BU05010109,BU05010300,BU19302504,BU05300901,BU05010200,BU05010202,BU05010201,BU05992306",73730.8425420827,432146.02975163,GMGM0501,Brielle
"1029",BU05010300,Recreatiestrook Brielse Maas,"BU05992307,BU05010004,BU05010109,BU05010209,BU05010202,BU05010201,BU05992306",73163.7001723891,435725.475825082,GMGM0501,Brielle
"1030",BU05020110,IJsseldijk,"BU05020112,BU05991446,BU05420000",97698.1659058884,435918.768705698,GMGM0502,Capelle aan den IJssel
"1031",BU05020111,Redebuurt,"BU05020113,BU05020119,BU05020112,BU05020118,BU05991446,BU05020115",98125.2634696368,436451.078613515,GMGM0502,Capelle aan den IJssel
"1032",BU05020112,Rendier/Navigatiebuurt,"BU05020113,BU05991446,BU05420000,BU05020110,BU05020111",98168.3533234519,436094.087957002,GMGM0502,Capelle aan den IJssel
"1033",BU05020113,Zeeheldenbuurt-west,"BU05020114,BU05020119,BU05020112,BU05420000,BU05020111",98596.5074756126,436319.624961936,GMGM0502,Capelle aan den IJssel
"1034",BU05020114,Zeeheldenbuurt-oost,"BU05020113,BU05020119,BU05020227,BU05420000",99090.6820261617,436584.057710909,GMGM0502,Capelle aan den IJssel
"1035",BU05020115,Chopinbuurt,"BU05020116,BU05020118,BU05991446,BU05020992,BU05020993,BU05020111",97915.6553693316,436781.519399156,GMGM0502,Capelle aan den IJssel
"1036",BU05020116,Bizetbuurt,"BU05020994,BU05020119,BU05020117,BU05020118,BU05020993,BU05020115",98285.7252990067,437082.694605404,GMGM0502,Capelle aan den IJssel
"1037",BU05020117,Paganinibuurt,"BU05020994,BU05020223,BU05020119,BU05020116",98638.6736160235,437349.701198107,GMGM0502,Capelle aan den IJssel
"1038",BU05020118,Rossinibuurt,"BU05020119,BU05020116,BU05020115,BU05020111",98310.2208020895,436735.060596082,GMGM0502,Capelle aan den IJssel
"1039",BU05020119,Puccinibuurt,"BU05020223,BU05020113,BU05020114,BU05020227,BU05020117,BU05020116,BU05020118,BU05020111",98758.4100500279,436854.206988418,GMGM0502,Capelle aan den IJssel
"1040",BU05020223,Reviusbuurt,"BU05020994,BU05020621,BU05020224,BU05020119,BU05020227,BU05020117",98934.0570576986,437547.589564672,GMGM0502,Capelle aan den IJssel
"1041",BU05020224,Dichtersbuurt,"BU05020225,BU05020226,BU05020622,BU05020621,BU05020223,BU05020228,BU05020227",99258.2684633711,437850.901844833,GMGM0502,Capelle aan den IJssel
"1042",BU05020225,Merelbuurt,"BU05020333,BU05020332,BU05020631,BU05020226,BU05020334,BU05020622,BU05020224",99644.5644090834,438291.083472588,GMGM0502,Capelle aan den IJssel
"1043",BU05020226,Schildersbuurt,"BU05020225,BU05020229,BU05020334,BU05020224,BU05020228",99690.3473046552,437838.988898336,GMGM0502,Capelle aan den IJssel
"1044",BU05020227,Valeriusbuurt,"BU05020223,BU05020224,BU05020228,BU05020114,BU05020119,BU05420001,BU05420000",99245.1718951748,437130.60138567,GMGM0502,Capelle aan den IJssel
"1045",BU05020228,Rozenburcht,"BU05020226,BU05020229,BU05020224,BU05020227,BU05420001",99506.6487645356,437388.69280622,GMGM0502,Capelle aan den IJssel
"1046",BU05020229,Oude Plaats,"BU05020226,BU05020334,BU05020336,BU05020228,BU05420001",99794.5666883136,437462.562053677,GMGM0502,Capelle aan den IJssel
"1047",BU05020332,Hovenbuurt,"BU05020551,BU05020658,BU05020333,BU05020554,BU05020225,BU05020631,BU05020622",100106.031336902,438760.313653922,GMGM0502,Capelle aan den IJssel
"1048",BU05020333,Koperwiek,"BU05020335,BU05020332,BU05020441,BU05020554,BU05020225,BU05020334,BU05020338",100173.966402886,438435.905608922,GMGM0502,Capelle aan den IJssel
"1049",BU05020334,Meeuwenbuurt,"BU05020333,BU05020225,BU05020226,BU05020229,BU05020336,BU05020338",99976.9457620339,437971.210236679,GMGM0502,Capelle aan den IJssel
"1050",BU05020335,Alkenoord,"BU05020333,BU05020441,BU05020554,BU05020338",100422.710995421,438391.633727664,GMGM0502,Capelle aan den IJssel
"1051",BU05020336,Vuykterrein,"BU05020229,BU05020334,BU05020338,BU05020337,BU05420001",100152.084472096,437629.808276031,GMGM0502,Capelle aan den IJssel
"1052",BU05020337,Oude Kern,"BU05020444,BU05020336,BU05020338,BU05420003,BU05020447,BU05420001",100671.121899195,437902.226127191,GMGM0502,Capelle aan den IJssel
"1053",BU05020338,Kievitlaan,"BU05020333,BU05020335,BU05020444,BU05020441,BU05020334,BU05020336,BU05020337",100491.374926578,438115.816945913,GMGM0502,Capelle aan den IJssel
"1054",BU05020441,De Baronie,"BU05020333,BU05020335,BU05020444,BU05020442,BU05020554,BU05020338",100796.230827163,438628.954922007,GMGM0502,Capelle aan den IJssel
"1055",BU05020442,Diepenbuurt,"BU05020556,BU05020555,BU05020444,BU05020441,BU05020554,BU05020445,BU05020443",101074.47206196,438863.450962899,GMGM0502,Capelle aan den IJssel
"1056",BU05020443,Dalenbuurt,"BU18920492,BU05020556,BU05020557,BU05020442,BU05020445,BU05020446",101498.662462599,439023.015007106,GMGM0502,Capelle aan den IJssel
"1057",BU05020444,Couwenhoek,"BU05020441,BU05020442,BU05020445,BU05020448,BU05020338,BU05020337,BU05020447",101017.61678452,438383.26190333,GMGM0502,Capelle aan den IJssel
"1058",BU05020445,Eilandenbuurt,"BU05020444,BU05020442,BU05020443,BU05020448,BU05020446",101356.62715585,438520.147108657,GMGM0502,Capelle aan den IJssel
