buurtcode,QI_oppervlakteklasse,QI_bouwjaarklasse,aantal_gebouwen,totaal_oppervlakte,gem_epi,buurtnaam
BU03621401,Small,<1991,7,415.0,2.0886746987951805,Amsterdamse Bos Noord
BU03621401,Medium,>2000,9,7343.0,1.1053928911888873,Amsterdamse Bos Noord
BU03621401,Medium,<1991,6,4985.0,2.25,Amsterdamse Bos Noord
BU03621401,Large,<1991,1,2826.0,2.25,Amsterdamse Bos Noord
BU03621402,Small,>2000,4,81.0,1.3,Amsterdamse Bos Zuid
BU03750000,Small,<1991,16,1712.0,2.000496495327103,Wijkertoren
BU03750000,Medium,<1991,5,3531.0,1.130260549419428,Wijkertoren
BU03750000,Large,<1991,3,17591.0,1.8503950883974758,Wijkertoren
BU03750001,Small,>2000,1,148.0,0.22999999999999998,Meerplein
BU03750001,Small,<1991,99,9896.0,1.566661277283751,Meerplein
BU03750001,Small,1991-2000,7,783.0,1.308888888888889,Meerplein
BU03750001,Medium,>2000,4,3909.0,1.3,Meerplein
BU03750001,Medium,<1991,51,27497.0,1.3245568607484455,Meerplein
BU03750001,Medium,1991-2000,3,698.0,1.2360315186246418,Meerplein
BU03750001,Large,>2000,2,7799.0,1.022272086164893,Meerplein
BU03750001,Large,<1991,2,5673.0,1.4256407544509078,Meerplein
BU03750001,Large,1991-2000,1,2435.0,1.3,Meerplein
BU03750002,Small,>2000,7,781.0,1.2859154929577463,Koningstraat
BU03750002,Small,<1991,83,8664.0,1.9676234995383193,Koningstraat
BU03750002,Small,1991-2000,1,116.0,1.3,Koningstraat
BU03750002,Medium,>2000,1,233.0,0.94,Koningstraat
BU03750002,Medium,<1991,48,20463.0,1.7092210330841031,Koningstraat
BU03750002,Large,<1991,2,8166.0,1.721528288023512,Koningstraat
BU03750003,Small,<1991,8,942.0,1.9936624203821656,Burgerhartstraat
BU03750003,Medium,<1991,5,2622.0,2.4278794813119755,Burgerhartstraat
BU03750003,Large,<1991,1,2992.0,2.8000000000000003,Burgerhartstraat
BU03750004,Small,<1991,7,711.0,2.0897749648382558,Sint Aagtendorp
BU03750004,Small,1991-2000,1,28.0,1.3,Sint Aagtendorp
BU03750004,Medium,<1991,4,3048.0,2.3456364829396326,Sint Aagtendorp
BU03750005,Small,<1991,9,824.0,2.3526699029126212,Reguliersstraat
BU03750005,Small,1991-2000,2,201.0,1.3,Reguliersstraat
BU03750005,Medium,>2000,1,950.0,1.3,Reguliersstraat
BU03750100,Small,>2000,1,172.0,2.22,Vondellaan
BU03750100,Small,<1991,48,5097.0,2.171073180302139,Vondellaan
BU03750100,Small,1991-2000,4,596.0,1.277802013422819,Vondellaan
BU03750100,Medium,>2000,3,1169.0,1.2999999999999998,Vondellaan
BU03750100,Medium,<1991,18,8787.0,2.0627563445999773,Vondellaan
BU03750100,Medium,1991-2000,2,773.0,1.3,Vondellaan
BU03750100,Large,<1991,2,23932.0,1.8263266755808123,Vondellaan
BU03750100,Large,1991-2000,1,33099.0,1.3,Vondellaan
BU03750101,Small,>2000,1,18.0,1.3,Ronde Boogaard
BU03750101,Small,<1991,26,2756.0,2.226378809869376,Ronde Boogaard
BU03750101,Medium,<1991,15,6236.0,2.110186016677357,Ronde Boogaard
BU03750102,Small,<1991,1,82.0,1.6000000000000003,Westerhout
BU03750102,Medium,>2000,1,880.0,1.3,Westerhout
BU03750102,Medium,<1991,4,1646.0,2.072187120291616,Westerhout
BU03750200,Small,>2000,3,221.0,1.3,Oranjebuurt
BU03750200,Medium,>2000,1,799.0,0.73,Oranjebuurt
BU03750200,Medium,<1991,5,3210.0,1.9159283489096575,Oranjebuurt
BU03750201,Small,<1991,8,579.0,2.25,Oud Sportpark
BU03750201,Medium,<1991,2,489.0,2.25,Oud Sportpark
BU03750202,Small,1991-2000,3,301.0,1.2999999999999998,Beijnes
BU03750202,Medium,>2000,3,3080.0,1.1294415584415585,Beijnes
BU03750202,Medium,1991-2000,3,3118.0,1.0808210391276458,Beijnes
BU03750202,Large,>2000,1,2078.0,1.3,Beijnes
BU03750202,Large,<1991,3,22210.0,2.0914335884736603,Beijnes
BU03750300,Small,>2000,1,123.0,0.84,Plantage
BU03750300,Small,<1991,19,1828.0,1.1969857768052516,Plantage
BU03750300,Medium,>2000,3,1693.0,1.058523331364442,Plantage
BU03750300,Medium,<1991,2,525.0,2.25,Plantage
BU03750300,Large,<1991,1,2180.0,2.25,Plantage
BU03750301,Small,<1991,3,172.0,2.3598837209302324,Oostertuinen
BU03750301,Small,1991-2000,1,87.0,1.3,Oostertuinen
BU03750301,Medium,<1991,5,5245.0,2.218373689227836,Oostertuinen
BU03750302,Small,<1991,8,795.0,2.25,Kuenenplein
BU03750302,Medium,>2000,1,1088.0,1.3,Kuenenplein
BU03750302,Medium,<1991,3,1253.0,2.25,Kuenenplein
BU03750302,Medium,1991-2000,1,214.0,1.3,Kuenenplein
BU03750302,Large,1991-2000,1,2632.0,1.3,Kuenenplein
BU03750303,Medium,<1991,1,695.0,2.25,De Naald
BU03750400,Medium,<1991,3,3747.0,2.17904990659194,Warande
BU03750401,Small,<1991,1,59.0,2.25,De Horn
BU03750401,Medium,<1991,1,1854.0,2.25,De Horn
BU03750500,Small,>2000,1,141.0,0.9299999999999999,Westertuinen
BU03750500,Small,<1991,6,484.0,1.9706611570247934,Westertuinen
BU03750500,Small,1991-2000,1,169.0,1.3,Westertuinen
BU03750500,Medium,<1991,4,1642.0,2.0806211936662606,Westertuinen
BU03750500,Medium,1991-2000,1,1203.0,1.3,Westertuinen
BU03750500,Large,<1991,1,3338.0,2.25,Westertuinen
BU03750501,Small,<1991,1,151.0,2.25,Creutzberglaan
BU03750501,Medium,>2000,1,316.0,1.3,Creutzberglaan
BU03750501,Medium,<1991,1,509.0,2.25,Creutzberglaan
BU03750501,Medium,1991-2000,1,329.0,1.3,Creutzberglaan
BU03750600,Small,>2000,5,568.0,1.2138028169014086,Oosterwijk
BU03750600,Small,<1991,8,868.0,2.138041474654378,Oosterwijk
BU03750600,Medium,<1991,2,1230.0,1.3099024390243903,Oosterwijk
BU03750601,Small,<1991,3,380.0,2.034473684210526,Zwaansmeer
BU03750601,Small,1991-2000,2,181.0,1.3,Zwaansmeer
BU03750601,Medium,>2000,2,990.0,1.3,Zwaansmeer
BU03750601,Medium,<1991,13,7739.0,1.9530624111642332,Zwaansmeer
BU03750601,Medium,1991-2000,1,462.0,1.3,Zwaansmeer
BU03750601,Large,>2000,1,2077.0,1.3,Zwaansmeer
BU03750601,Large,<1991,1,3053.0,1.5500000000000003,Zwaansmeer
BU03750700,Medium,>2000,1,503.0,0.76,Bleriotlaan
BU03750700,Medium,<1991,9,4758.0,1.8466330390920556,Bleriotlaan
BU03750701,Small,>2000,1,57.0,0.74,Fokkerlaan
BU03750701,Small,<1991,1,174.0,2.25,Fokkerlaan
BU03750701,Medium,>2000,1,471.0,1.3,Fokkerlaan
BU03750701,Medium,<1991,5,1851.0,2.334981091301999,Fokkerlaan
BU03750702,Small,>2000,12,1353.0,1.140628233555063,Wijkerbaan
BU03750702,Small,<1991,23,2343.0,1.827251387110542,Wijkerbaan
BU03750702,Small,1991-2000,1,90.0,1.18,Wijkerbaan
BU03750702,Medium,>2000,11,4803.0,1.0668998542577555,Wijkerbaan
BU03750702,Medium,<1991,8,3337.0,1.3644021576266108,Wijkerbaan
BU03750702,Large,<1991,2,12865.0,2.1406645938593085,Wijkerbaan
BU03750703,Small,>2000,1,36.0,1.3,Overbos
BU03750703,Small,<1991,5,457.0,2.0437636761487963,Overbos
BU03750703,Small,1991-2000,1,46.0,1.3,Overbos
BU03750703,Medium,<1991,9,6484.0,1.7755135718692165,Overbos
BU03750703,Medium,1991-2000,1,207.0,1.37,Overbos
BU03750703,Large,<1991,2,6347.0,2.25,Overbos
BU03750800,Small,>2000,4,267.0,1.1441947565543071,Wijk aan Zee
BU03750800,Small,<1991,31,2868.0,2.3908124128312416,Wijk aan Zee
BU03750800,Medium,>2000,5,3599.0,1.3,Wijk aan Zee
BU03750800,Medium,<1991,21,10796.0,2.2801361615413116,Wijk aan Zee
BU03750800,Medium,1991-2000,3,1066.0,1.259390243902439,Wijk aan Zee
BU03750800,Large,<1991,4,39959.0,2.2108954178032483,Wijk aan Zee
BU03750801,Small,>2000,1,90.0,1.3,Industriegebied Hoogovens
BU03750801,Small,<1991,3,317.0,2.25,Industriegebied Hoogovens
BU03750801,Small,1991-2000,1,171.0,1.3,Industriegebied Hoogovens
BU03750801,Medium,>2000,6,4128.0,1.2999999999999998,Industriegebied Hoogovens
BU03750801,Medium,<1991,5,5223.0,2.207983917288914,Industriegebied Hoogovens
BU03750801,Medium,1991-2000,1,469.0,1.3,Industriegebied Hoogovens
BU03750801,Large,1991-2000,2,8956.0,1.2999999999999998,Industriegebied Hoogovens
BU03750900,Small,>2000,34,2183.0,1.3,De Pijp
BU03750900,Small,<1991,27,2173.0,1.9569949378739067,De Pijp
BU03750900,Small,1991-2000,8,1034.0,1.3,De Pijp
BU03750900,Medium,>2000,7,7932.0,1.0469478063540092,De Pijp
BU03750900,Medium,<1991,35,29124.0,1.7671758686993544,De Pijp
BU03750900,Medium,1991-2000,29,22602.0,1.0980798159454914,De Pijp
BU03750900,Large,>2000,3,11771.0,0.7097527822614901,De Pijp
BU03750900,Large,<1991,8,33263.0,1.176558939362054,De Pijp
BU03750900,Large,1991-2000,5,15308.0,1.181045205121505,De Pijp
BU03750901,Small,<1991,3,327.0,1.6,Kagerweg
BU03750901,Small,1991-2000,5,248.0,1.1284677419354838,Kagerweg
BU03750901,Medium,>2000,2,1743.0,1.1387492828456685,Kagerweg
BU03750901,Medium,<1991,7,2770.0,1.6,Kagerweg
BU03750901,Medium,1991-2000,3,2716.0,1.2443298969072167,Kagerweg
BU03750902,Small,>2000,2,94.0,1.3,Wijkerbroek
BU03750902,Small,<1991,2,153.0,1.6,Wijkerbroek
BU03750902,Medium,>2000,4,2695.0,1.257016697588126,Wijkerbroek
BU03750902,Medium,<1991,1,251.0,1.6,Wijkerbroek
BU03750902,Medium,1991-2000,1,253.0,1.3,Wijkerbroek
BU03751003,Medium,>2000,6,7564.0,1.2999999999999998,Waterwijk
BU03770000,Small,>2000,1,191.0,1.3,Bloemendaal
BU03770000,Small,<1991,67,7001.0,2.320444222253964,Bloemendaal
BU03770000,Small,1991-2000,5,433.0,1.3,Bloemendaal
BU03770000,Medium,>2000,3,2785.0,1.3,Bloemendaal
BU03770000,Medium,<1991,41,21098.0,2.338027301165987,Bloemendaal
BU03770000,Medium,1991-2000,5,2036.0,1.140992141453831,Bloemendaal
BU03770000,Large,<1991,1,3540.0,2.25,Bloemendaal
BU03770001,Medium,<1991,1,259.0,2.8,Veen en Duin
BU03770002,Small,<1991,1,192.0,2.25,Wildhoef
BU03770002,Medium,>2000,2,408.0,1.3,Wildhoef
BU03770003,Small,<1991,3,472.0,2.25,Duinlustpark
BU03770003,Medium,<1991,7,3500.0,1.7507999999999997,Duinlustpark
BU03770003,Large,<1991,1,3528.0,2.25,Duinlustpark
BU03770004,Small,>2000,1,68.0,1.3,Provinciaal Ziekenhuis
BU03770004,Small,<1991,2,190.0,2.6986842105263156,Provinciaal Ziekenhuis
BU03770004,Medium,>2000,2,1165.0,1.1426351931330472,Provinciaal Ziekenhuis
BU03770004,Medium,<1991,1,450.0,2.25,Provinciaal Ziekenhuis
BU03770005,Medium,1991-2000,1,1905.0,1.3,De Rijp
BU03770009,Small,>2000,106,7947.0,1.2871045677614221,Verspreide huizen Bloemendaal
BU03770009,Small,<1991,8,823.0,2.064325637910085,Verspreide huizen Bloemendaal
BU03770009,Small,1991-2000,2,337.0,1.3,Verspreide huizen Bloemendaal
BU03770009,Medium,>2000,4,2150.0,1.3,Verspreide huizen Bloemendaal
BU03770009,Medium,<1991,6,2930.0,2.238269624573379,Verspreide huizen Bloemendaal
BU03770009,Medium,1991-2000,4,2390.0,1.004807531380753,Verspreide huizen Bloemendaal
BU03770009,Large,<1991,1,3197.0,2.94,Verspreide huizen Bloemendaal
BU03770100,Small,<1991,41,3730.0,2.2648981233243966,Overveen
BU03770100,Small,1991-2000,1,23.0,1.3,Overveen
BU03770100,Medium,<1991,19,13117.0,2.338690249294808,Overveen
BU03770100,Large,<1991,2,7495.0,2.408945963975984,Overveen
BU03770101,Small,>2000,1,75.0,1.3,Oldenhove
BU03770101,Small,<1991,1,80.0,2.25,Oldenhove
BU03770101,Small,1991-2000,1,13.0,1.3000000000000003,Oldenhove
BU03770101,Medium,<1991,5,2927.0,1.8345575674752306,Oldenhove
BU03770101,Large,<1991,1,3241.0,2.25,Oldenhove
BU03770109,Small,<1991,5,507.0,2.5635108481262323,Overveen-West
BU03770109,Medium,<1991,7,4628.0,2.5336430423509078,Overveen-West
BU03770200,Small,<1991,7,744.0,2.0757392473118284,Aerdenhout-Centrum
BU03770200,Medium,<1991,6,5199.0,2.2557222542796693,Aerdenhout-Centrum
BU03770200,Large,<1991,1,3412.0,1.6000000000000003,Aerdenhout-Centrum
BU03770201,Small,<1991,4,377.0,2.25,Aerdenhout-West
BU03770201,Medium,<1991,2,1475.0,2.25,Aerdenhout-West
BU03770201,Medium,1991-2000,1,256.0,1.3,Aerdenhout-West
BU03770202,Small,<1991,3,219.0,2.1194063926940636,Aerdenhout-Noord
BU03770202,Medium,<1991,1,400.0,2.25,Aerdenhout-Noord
BU03770202,Large,<1991,1,2546.0,2.25,Aerdenhout-Noord
BU03770209,Small,<1991,2,259.0,2.25,Aerdenhout-Zuid
BU03770209,Medium,>2000,1,1252.0,1.3,Aerdenhout-Zuid
BU03770209,Medium,<1991,3,1432.0,1.807891061452514,Aerdenhout-Zuid
BU03770300,Small,>2000,4,264.0,1.3000000000000003,Vogelenzang
BU03770300,Small,<1991,5,542.0,2.126660516605166,Vogelenzang
BU03770300,Small,1991-2000,2,332.0,1.3,Vogelenzang
BU03770300,Medium,>2000,1,241.0,1.3,Vogelenzang
BU03770300,Medium,<1991,8,4074.0,2.0755891016200296,Vogelenzang
BU03770300,Medium,1991-2000,1,564.0,1.3,Vogelenzang
BU03770300,Large,<1991,1,2108.0,2.8,Vogelenzang
BU03770309,Small,>2000,1,169.0,1.3,Verspreide huizen Vogelenzang
BU03770309,Small,<1991,2,168.0,1.4196428571428572,Verspreide huizen Vogelenzang
BU03770309,Medium,<1991,8,5105.0,2.371900097943193,Verspreide huizen Vogelenzang
BU03770400,Small,<1991,23,2177.0,1.835158474965549,Oude Kern Bennebroek
BU03770400,Small,1991-2000,4,168.0,1.112261904761905,Oude Kern Bennebroek
BU03770400,Medium,<1991,11,4493.0,2.2894057422657466,Oude Kern Bennebroek
BU03770400,Medium,1991-2000,1,1752.0,1.3,Oude Kern Bennebroek
BU03770401,Small,>2000,1,44.0,1.3,Villawijk Het Duin
BU03770401,Small,<1991,9,645.0,2.468604651162791,Villawijk Het Duin
BU03770401,Medium,<1991,8,5024.0,2.237748805732484,Villawijk Het Duin
BU03770402,Small,<1991,10,1126.0,1.5518827708703375,Leidsevaart- Bloemhof
BU03770402,Medium,>2000,1,289.0,1.3,Leidsevaart- Bloemhof
BU03770402,Medium,<1991,5,1582.0,1.8252591656131483,Leidsevaart- Bloemhof
BU03770404,Small,1991-2000,1,100.0,1.3,Meerwijk
BU03770404,Medium,>2000,2,2096.0,1.3,Meerwijk
BU03770404,Medium,<1991,4,3485.0,1.6,Meerwijk
BU03770409,Small,>2000,28,1616.0,1.3,Vogelenzang Psychiatrisch Ziekenhuis
BU03770409,Small,<1991,1,76.0,2.25,Vogelenzang Psychiatrisch Ziekenhuis
BU03770409,Medium,>2000,3,3914.0,1.3000000000000003,Vogelenzang Psychiatrisch Ziekenhuis
BU03770409,Medium,<1991,4,4223.0,2.25,Vogelenzang Psychiatrisch Ziekenhuis
BU03770409,Medium,1991-2000,2,2114.0,1.2999999999999998,Vogelenzang Psychiatrisch Ziekenhuis
BU03770409,Large,>2000,1,2790.0,1.3,Vogelenzang Psychiatrisch Ziekenhuis
BU03770409,Large,<1991,2,4654.0,2.25,Vogelenzang Psychiatrisch Ziekenhuis
BU03770409,Large,1991-2000,2,6471.0,1.2999999999999998,Vogelenzang Psychiatrisch Ziekenhuis
BU03830001,Small,>2000,14,1683.0,1.1771717171717173,Centrum-Noord
BU03830001,Small,<1991,73,7842.0,2.0121614384085693,Centrum-Noord
BU03830001,Small,1991-2000,4,265.0,1.1505660377358489,Centrum-Noord
BU03830001,Medium,>2000,5,1991.0,1.2068910095429433,Centrum-Noord
BU03830001,Medium,<1991,27,11425.0,2.026543544857768,Centrum-Noord
BU03830001,Large,<1991,2,4680.0,1.658690170940171,Centrum-Noord
BU03830011,Small,>2000,58,2437.0,1.1232827246614698,Centrum-Zuid
BU03830011,Small,<1991,30,2919.0,2.0746831106543335,Centrum-Zuid
BU03830011,Small,1991-2000,1,152.0,1.3,Centrum-Zuid
BU03830011,Medium,<1991,15,7296.0,2.258785635964912,Centrum-Zuid
BU03830011,Medium,1991-2000,3,3609.0,1.3,Centrum-Zuid
BU03830011,Large,<1991,1,2147.0,2.8,Centrum-Zuid
BU03830011,Large,1991-2000,1,3665.0,1.3,Centrum-Zuid
BU03830101,Small,<1991,4,347.0,2.25,Oranjebuurt
BU03830101,Medium,>2000,5,3746.0,1.2950480512546716,Oranjebuurt
BU03830101,Medium,<1991,5,4850.0,1.7749278350515463,Oranjebuurt
BU03830101,Medium,1991-2000,1,599.0,1.3,Oranjebuurt
BU03830101,Large,<1991,1,3597.0,1.6000000000000003,Oranjebuurt
BU03830111,Small,<1991,12,839.0,1.8539809296781884,Kooiweg
BU03830111,Medium,>2000,2,891.0,1.3000000000000003,Kooiweg
BU03830111,Medium,<1991,3,1331.0,2.011419984973704,Kooiweg
BU03830201,Small,>2000,4,274.0,1.3000000000000003,Molendijk
BU03830201,Small,<1991,53,5270.0,1.412288425047438,Molendijk
BU03830201,Medium,>2000,1,384.0,1.3,Molendijk
BU03830201,Medium,<1991,25,18202.0,1.3932199758268324,Molendijk
BU03830211,Small,>2000,2,214.0,1.3000000000000003,Noord-End
BU03830211,Small,<1991,3,220.0,1.6,Noord-End
BU03830211,Medium,>2000,2,955.0,1.3,Noord-End
BU03830211,Medium,<1991,5,4302.0,1.9142724314272432,Noord-End
BU03830211,Medium,1991-2000,1,624.0,1.3,Noord-End
BU03830211,Large,>2000,1,3499.0,1.3,Noord-End
BU03830221,Small,>2000,1,75.0,1.3,Albert's Hoeve
BU03830221,Small,<1991,1,45.0,1.6,Albert's Hoeve
BU03830221,Small,1991-2000,1,168.0,1.3,Albert's Hoeve
BU03830301,Small,>2000,5,545.0,1.3,Beverwijkerstraatweg
BU03830301,Small,<1991,19,2210.0,1.6920950226244342,Beverwijkerstraatweg
BU03830301,Small,1991-2000,2,380.0,1.3,Beverwijkerstraatweg
BU03830301,Medium,>2000,4,1172.0,1.3,Beverwijkerstraatweg
BU03830301,Medium,<1991,17,8338.0,1.392356680259055,Beverwijkerstraatweg
BU03830301,Medium,1991-2000,10,4195.0,1.0186174016686533,Beverwijkerstraatweg
BU03830301,Large,>2000,1,3940.0,0.64,Beverwijkerstraatweg
BU03830301,Large,<1991,1,2321.0,0.83,Beverwijkerstraatweg
BU03830301,Large,1991-2000,1,3866.0,1.3,Beverwijkerstraatweg
BU03830311,Small,>2000,1,162.0,1.3,Buitengebied
BU03830311,Small,<1991,1,91.0,1.5999999999999999,Buitengebied
BU03830311,Medium,>2000,2,2365.0,1.2649133192389004,Buitengebied
BU03830401,Small,>2000,2,179.0,1.3,Bakkum-Noord
BU03830401,Small,<1991,2,78.0,2.25,Bakkum-Noord
BU03830401,Small,1991-2000,1,198.0,1.3000000000000003,Bakkum-Noord
BU03830401,Medium,>2000,1,247.0,1.3,Bakkum-Noord
BU03830401,Medium,<1991,3,2291.0,2.036778699257966,Bakkum-Noord
BU03830401,Medium,1991-2000,1,327.0,1.05,Bakkum-Noord
BU03830411,Small,>2000,5,438.0,1.2375342465753423,Bakkum-Zuid
BU03830411,Small,<1991,19,2118.0,2.1525967894239852,Bakkum-Zuid
BU03830411,Small,1991-2000,1,24.0,1.3,Bakkum-Zuid
BU03830411,Medium,>2000,6,2588.0,1.3,Bakkum-Zuid
BU03830411,Medium,<1991,13,6082.0,2.023791515948701,Bakkum-Zuid
BU03830411,Medium,1991-2000,2,503.0,1.3,Bakkum-Zuid
BU03830411,Large,<1991,1,2401.0,1.6,Bakkum-Zuid
BU03830421,Small,>2000,24,608.0,1.3000000000000003,Duin en Bosch
BU03830421,Small,<1991,58,2597.0,1.5999999999999992,Duin en Bosch
BU03830421,Medium,>2000,11,5482.0,1.263212331265961,Duin en Bosch
BU03830421,Large,>2000,2,12379.0,0.9891186687131431,Duin en Bosch
BU03830421,Large,<1991,1,2794.0,1.6,Duin en Bosch
BU03830431,Small,>2000,4,535.0,1.3,Duingebied
BU03830431,Small,<1991,9,712.0,2.2098314606741574,Duingebied
BU03830431,Small,1991-2000,1,196.0,1.3,Duingebied
BU03830431,Medium,>2000,4,3392.0,1.3,Duingebied
BU03830431,Medium,<1991,3,2055.0,2.0349148418491483,Duingebied
BU03830431,Medium,1991-2000,1,980.0,1.3,Duingebied
BU03830431,Large,>2000,1,2745.0,1.3,Duingebied
BU03830501,Small,>2000,3,153.0,1.3,Akersloot Oost
BU03830501,Small,<1991,21,2265.0,2.0896688741721854,Akersloot Oost
BU03830501,Small,1991-2000,4,232.0,1.3,Akersloot Oost
BU03830501,Medium,>2000,1,422.0,1.3,Akersloot Oost
BU03830501,Medium,<1991,8,4035.0,1.9068302354399007,Akersloot Oost
BU03830501,Medium,1991-2000,1,202.0,1.3,Akersloot Oost
BU03830501,Large,>2000,1,2115.0,1.3,Akersloot Oost
BU03830511,Small,>2000,6,656.0,1.3,Akersloot West
BU03830511,Small,<1991,14,1044.0,1.8793295019157086,Akersloot West
BU03830511,Small,1991-2000,20,2422.0,1.2459207266721717,Akersloot West
BU03830511,Medium,>2000,6,2752.0,1.3,Akersloot West
BU03830511,Medium,<1991,9,5617.0,1.6121061064625248,Akersloot West
BU03830511,Medium,1991-2000,8,2741.0,1.3,Akersloot West
BU03830511,Large,<1991,1,2424.0,2.25,Akersloot West
BU03830601,Small,>2000,1,50.0,1.3,De Woude
BU03830601,Small,<1991,2,110.0,2.25,De Woude
BU03830701,Small,>2000,9,739.0,1.3,Limmen West
BU03830701,Small,<1991,114,6155.0,2.129187652315191,Limmen West
BU03830701,Small,1991-2000,6,703.0,1.1897724039829303,Limmen West
BU03830701,Medium,>2000,7,3323.0,1.2999999999999998,Limmen West
BU03830701,Medium,<1991,13,9287.0,1.7856929040594378,Limmen West
BU03830701,Medium,1991-2000,4,3994.0,1.145478217325989,Limmen West
BU03830701,Large,>2000,1,2360.0,1.3,Limmen West
BU03830711,Small,>2000,1,92.0,1.0,Limmen Centrum
BU03830711,Small,<1991,19,2037.0,2.0431026018654883,Limmen Centrum
BU03830711,Small,1991-2000,3,221.0,1.0,Limmen Centrum
BU03830711,Medium,<1991,15,10413.0,1.7308422164601938,Limmen Centrum
BU03830711,Medium,1991-2000,5,1793.0,1.1728834355828222,Limmen Centrum
BU03830711,Large,<1991,1,2084.0,1.6,Limmen Centrum
BU03830721,Small,>2000,8,907.0,1.2999999999999998,Limmen Oost
BU03830721,Small,<1991,6,570.0,2.0366666666666666,Limmen Oost
BU03830721,Medium,>2000,4,4212.0,1.2999999999999998,Limmen Oost
BU03830721,Medium,<1991,7,4538.0,2.0239753195240193,Limmen Oost
BU03830721,Large,<1991,2,5281.0,1.9190304866502559,Limmen Oost
BU03830721,Large,1991-2000,2,5386.0,1.3,Limmen Oost
BU03960100,Small,>2000,21,2748.0,1.2241775836972344,Centrum
BU03960100,Small,<1991,95,10493.0,1.872920041932717,Centrum
BU03960100,Small,1991-2000,22,2182.0,1.1998625114573787,Centrum
BU03960100,Medium,>2000,16,8666.0,1.0993745672744057,Centrum
BU03960100,Medium,<1991,56,27355.0,1.8523257174191186,Centrum
BU03960100,Medium,1991-2000,9,5003.0,1.2201878872676395,Centrum
BU03960100,Large,>2000,1,2248.0,1.3,Centrum
BU03960100,Large,<1991,1,2155.0,2.25,Centrum
BU03960101,Small,<1991,3,486.0,2.25,Zaalbergkwartier
BU03960101,Medium,>2000,1,400.0,1.3,Zaalbergkwartier
BU03960200,Small,>2000,1,40.0,1.3,Commandeurs
BU03960200,Small,<1991,13,632.0,1.3000000000000003,Commandeurs
BU03960200,Medium,>2000,1,433.0,1.3,Commandeurs
BU03960200,Medium,<1991,6,4848.0,1.7764851485148518,Commandeurs
BU03960200,Large,>2000,2,10799.0,1.3,Commandeurs
BU03960200,Large,<1991,3,44243.0,1.6,Commandeurs
BU03960201,Medium,<1991,1,350.0,1.6,Eikenhof
BU03960202,Large,<1991,1,2584.0,1.6000000000000003,Landgoed Marquette
BU03960300,Small,>2000,6,536.0,1.3,Oud Haarlem
BU03960300,Small,<1991,1,158.0,1.6,Oud Haarlem
BU03960300,Small,1991-2000,1,130.0,1.3,Oud Haarlem
BU03960300,Medium,>2000,1,210.0,1.3,Oud Haarlem
BU03960300,Medium,<1991,5,3854.0,1.3715931499740532,Oud Haarlem
BU03960300,Large,<1991,1,3103.0,2.8,Oud Haarlem
BU03960301,Medium,<1991,14,6370.0,2.25,Harteheem
BU03960301,Medium,1991-2000,14,3710.0,1.3,Harteheem
BU03960301,Large,1991-2000,1,14460.0,1.3,Harteheem
BU03960302,Small,>2000,8,599.0,1.3,Oosterwijk
BU03960302,Small,<1991,9,691.0,1.8226772793053545,Oosterwijk
BU03960302,Small,1991-2000,14,1318.0,1.3,Oosterwijk
BU03960302,Medium,>2000,1,1613.0,1.3,Oosterwijk
BU03960302,Medium,<1991,10,5876.0,1.874938733832539,Oosterwijk
BU03960302,Medium,1991-2000,3,883.0,1.3,Oosterwijk
BU03960303,Small,>2000,1,65.0,1.3,Zuidbroek
BU03960303,Small,<1991,4,303.0,1.9067656765676568,Zuidbroek
BU03960303,Medium,>2000,2,1200.0,0.9529166666666666,Zuidbroek
BU03960303,Medium,<1991,2,1851.0,1.4571042679632633,Zuidbroek
BU03960303,Medium,1991-2000,1,978.0,1.17,Zuidbroek
BU03960400,Small,>2000,24,2869.0,1.2504391774137333,De Houtwegen
BU03960400,Small,<1991,20,2170.0,1.6509493087557603,De Houtwegen
BU03960400,Small,1991-2000,1,139.0,1.3,De Houtwegen
BU03960400,Medium,>2000,11,4259.0,1.276135243014792,De Houtwegen
BU03960400,Medium,<1991,26,13890.0,1.5434744420446365,De Houtwegen
BU03960400,Medium,1991-2000,1,333.0,1.3,De Houtwegen
BU03960400,Large,>2000,1,3088.0,1.3,De Houtwegen
BU03960400,Large,1991-2000,1,3469.0,1.3,De Houtwegen
BU03960402,Small,>2000,3,180.0,1.2,Heemskerkerduin
BU03960402,Small,<1991,1,134.0,2.8,Heemskerkerduin
BU03960402,Medium,<1991,1,510.0,2.25,Heemskerkerduin
BU03960402,Medium,1991-2000,1,541.0,1.3,Heemskerkerduin
BU03960403,Small,>2000,7,228.0,1.2999999999999998,Noorddorp
BU03960403,Small,<1991,2,220.0,1.6975,Noorddorp
BU03960403,Medium,<1991,2,1119.0,2.0647006255585345,Noorddorp
BU03960403,Medium,1991-2000,1,300.0,1.3,Noorddorp
BU03960409,Small,>2000,1,182.0,1.3,Duingebied
BU03960500,Small,<1991,2,203.0,2.25,Poelenburg
BU03960500,Medium,<1991,2,964.0,2.25,Poelenburg
BU03960501,Small,<1991,12,1144.0,2.1452884615384615,Oosterzij
BU03960501,Medium,<1991,2,939.0,1.4729286474973375,Oosterzij
BU03960502,Small,<1991,7,734.0,1.4534468664850135,Neksloot
BU03960502,Medium,>2000,1,1436.0,1.3,Neksloot
