buurtcode,QI_oppervlakteklasse,QI_bouwjaarklasse,aantal_gebouwen,totaal_oppervlakte,gem_epi,buurtnaam
BU03510001,Medium,1991-2000,4,3608.0,1.2482400221729488,De Grift
BU03510001,Medium,>2000,3,2201.0,1.3,De Grift
BU03510001,Large,1991-2000,1,2985.0,1.3,De Grift
BU03510002,Small,<1991,57,2333.0,2.0637976853836264,Nico Bergsteijn
BU03510002,Small,1991-2000,3,295.0,1.3,Nico Bergsteijn
BU03510002,Small,>2000,11,484.0,1.1832644628099172,Nico Bergsteijn
BU03510002,Medium,<1991,11,6189.0,1.992510906446922,Nico Bergsteijn
BU03510002,Medium,1991-2000,3,2551.0,1.228533908271266,Nico Bergsteijn
BU03510002,Medium,>2000,4,1740.0,1.3,Nico Bergsteijn
BU03510003,Small,<1991,27,839.0,2.275089392133492,Nieuwoord
BU03510003,Small,1991-2000,9,218.0,1.2999999999999998,Nieuwoord
BU03510003,Small,>2000,9,812.0,1.3000000000000003,Nieuwoord
BU03510003,Medium,<1991,3,2049.0,2.685383113714007,Nieuwoord
BU03510003,Medium,1991-2000,3,1102.0,1.258212341197822,Nieuwoord
BU03510003,Medium,>2000,5,3488.0,1.2999999999999998,Nieuwoord
BU03510004,Small,<1991,159,3382.0,1.8704257835600238,Laanzicht
BU03510004,Small,1991-2000,15,1157.0,1.2872947277441658,Laanzicht
BU03510004,Small,>2000,5,445.0,1.2955505617977527,Laanzicht
BU03510004,Medium,<1991,11,8370.0,1.9154659498207887,Laanzicht
BU03510004,Medium,1991-2000,3,2032.0,1.2843257874015748,Laanzicht
BU03510004,Medium,>2000,6,3192.0,1.1816885964912283,Laanzicht
BU03510005,Small,1991-2000,2,12.0,1.3,Het Zeeland
BU03510005,Small,>2000,2,358.0,1.3,Het Zeeland
BU03510005,Medium,1991-2000,1,581.0,1.3,Het Zeeland
BU03510005,Medium,>2000,3,1808.0,1.3,Het Zeeland
BU03510005,Large,>2000,1,2035.0,0.87,Het Zeeland
BU03510006,Small,<1991,1,12.0,2.25,Het Groene Woud
BU03510006,Small,>2000,2,53.0,1.3,Het Groene Woud
BU03510006,Medium,<1991,2,1004.0,2.25,Het Groene Woud
BU03510006,Medium,1991-2000,1,1968.0,1.3,Het Groene Woud
BU03510007,Small,<1991,2,30.0,2.25,Woudenberg-Oost
BU03510007,Small,1991-2000,2,9.0,1.3,Woudenberg-Oost
BU03510007,Small,>2000,9,1515.0,1.2782178217821782,Woudenberg-Oost
BU03510007,Large,<1991,1,2646.0,2.8,Woudenberg-Oost
BU03510008,Small,<1991,6,205.0,1.5782926829268293,Bedrijventerrein
BU03510008,Small,1991-2000,3,21.0,1.2999999999999998,Bedrijventerrein
BU03510008,Small,>2000,1,12.0,1.3,Bedrijventerrein
BU03510008,Medium,<1991,10,5992.0,2.1323731642189583,Bedrijventerrein
BU03510008,Medium,>2000,3,1490.0,1.3,Bedrijventerrein
BU03510008,Large,<1991,1,3070.0,2.25,Bedrijventerrein
BU03510008,Large,1991-2000,1,7250.0,1.3,Bedrijventerrein
BU03510009,Small,<1991,16,667.0,2.104272863568216,Den Treek-Henschoten
BU03510009,Small,1991-2000,1,10.0,1.3,Den Treek-Henschoten
BU03510009,Small,>2000,2,140.0,1.3,Den Treek-Henschoten
BU03510009,Medium,<1991,4,2310.0,2.1332251082251084,Den Treek-Henschoten
BU03510009,Medium,1991-2000,1,1447.0,1.3,Den Treek-Henschoten
BU03510009,Medium,>2000,3,2583.0,1.3,Den Treek-Henschoten
BU03510009,Large,<1991,1,2996.0,2.25,Den Treek-Henschoten
BU03510009,Large,>2000,1,2000.0,1.3,Den Treek-Henschoten
BU03510010,Small,<1991,8,295.0,2.5222033898305085,Geerestein
BU03510010,Small,1991-2000,1,3.0,1.3,Geerestein
BU03510010,Small,>2000,1,145.0,1.3,Geerestein
BU03510010,Medium,<1991,8,4415.0,2.5396149490373725,Geerestein
BU03510011,Small,<1991,6,170.0,2.2308823529411765,Voskuilen
BU03510011,Small,1991-2000,2,6.0,1.3,Voskuilen
BU03510011,Medium,>2000,1,1525.0,1.3,Voskuilen
BU03510012,Small,<1991,16,633.0,2.3479462875197474,Rumelaar-Lambalgen
BU03510012,Small,1991-2000,2,14.0,1.3000000000000003,Rumelaar-Lambalgen
BU03510012,Small,>2000,8,326.0,1.2999999999999998,Rumelaar-Lambalgen
BU03510012,Medium,<1991,3,1569.0,1.3441491395793501,Rumelaar-Lambalgen
BU03510012,Medium,>2000,1,209.0,1.3,Rumelaar-Lambalgen
BU03520000,Small,<1991,255,12629.0,2.1341935228442455,Wijk bij Duurstede
BU03520000,Small,1991-2000,18,948.0,1.2790189873417719,Wijk bij Duurstede
BU03520000,Small,>2000,22,1737.0,1.6555555555555563,Wijk bij Duurstede
BU03520000,Medium,<1991,62,40504.0,2.0133342385937185,Wijk bij Duurstede
BU03520000,Medium,1991-2000,9,6144.0,1.3,Wijk bij Duurstede
BU03520000,Medium,>2000,12,9373.0,1.2475322735516914,Wijk bij Duurstede
BU03520000,Large,<1991,2,8393.0,0.6269331585845348,Wijk bij Duurstede
BU03520000,Large,1991-2000,1,4085.0,1.3,Wijk bij Duurstede
BU03520000,Large,>2000,2,4865.0,1.3,Wijk bij Duurstede
BU03520101,Small,<1991,7,252.0,2.3119047619047617,Gebied ten zuiden van Amsterdam-Rijnkanaal
BU03520101,Small,1991-2000,1,38.0,1.3,Gebied ten zuiden van Amsterdam-Rijnkanaal
BU03520101,Small,>2000,1,159.0,1.3,Gebied ten zuiden van Amsterdam-Rijnkanaal
BU03520101,Medium,<1991,3,1510.0,2.431258278145695,Gebied ten zuiden van Amsterdam-Rijnkanaal
BU03520101,Medium,>2000,1,218.0,1.3000000000000003,Gebied ten zuiden van Amsterdam-Rijnkanaal
BU03520109,Small,<1991,26,1611.0,1.8358783364369955,Verspreide huizen
BU03520109,Small,1991-2000,4,61.0,1.3,Verspreide huizen
BU03520109,Small,>2000,15,809.0,1.3,Verspreide huizen
BU03520109,Medium,<1991,8,3852.0,1.911292834890966,Verspreide huizen
BU03520109,Medium,1991-2000,1,254.0,1.3,Verspreide huizen
BU03520109,Medium,>2000,7,4290.0,1.3,Verspreide huizen
BU03520109,Large,<1991,2,8848.0,1.3895117540687163,Verspreide huizen
BU03520109,Large,1991-2000,1,2492.0,1.3,Verspreide huizen
BU03520200,Small,<1991,39,1612.0,2.2395161290322583,Cothen
BU03520200,Small,1991-2000,31,1422.0,1.3,Cothen
BU03520200,Small,>2000,9,458.0,1.3,Cothen
BU03520200,Medium,<1991,10,7574.0,2.149623712701347,Cothen
BU03520200,Medium,1991-2000,1,234.0,1.3,Cothen
BU03520200,Medium,>2000,4,3126.0,1.3,Cothen
BU03520209,Small,<1991,14,289.0,1.8498269896193773,Verspreide huizen Cothen
BU03520209,Small,1991-2000,2,4.0,1.3,Verspreide huizen Cothen
BU03520209,Small,>2000,9,663.0,1.3,Verspreide huizen Cothen
BU03520209,Medium,<1991,3,1101.0,2.3135331516802906,Verspreide huizen Cothen
BU03520209,Medium,>2000,1,320.0,1.3,Verspreide huizen Cothen
BU03520300,Small,<1991,31,1188.0,2.161658249158249,Nederlangbroek
BU03520300,Small,1991-2000,1,179.0,1.3,Nederlangbroek
BU03520300,Small,>2000,6,321.0,1.1113395638629284,Nederlangbroek
BU03520300,Medium,<1991,8,3769.0,2.297373308569912,Nederlangbroek
BU03520300,Medium,>2000,2,1252.0,1.073226837060703,Nederlangbroek
BU03520301,Small,<1991,4,73.0,2.1267123287671232,Nederlangbroek West- en Oostzijde
BU03520301,Small,>2000,2,82.0,1.3,Nederlangbroek West- en Oostzijde
BU03520301,Medium,<1991,5,3050.0,2.6679999999999997,Nederlangbroek West- en Oostzijde
BU03520302,Small,<1991,6,394.0,2.5785532994923854,Overlangbroek
BU03520302,Medium,<1991,1,217.0,2.7999999999999994,Overlangbroek
BU03520309,Small,<1991,5,180.0,1.6622222222222223,Verspreide huizen Langbroek
BU03520309,Small,1991-2000,1,49.0,1.3,Verspreide huizen Langbroek
BU03520309,Small,>2000,6,384.0,1.3,Verspreide huizen Langbroek
BU03520309,Medium,<1991,1,290.0,2.25,Verspreide huizen Langbroek
BU03520309,Medium,>2000,4,2776.0,1.2365634005763688,Verspreide huizen Langbroek
BU03530001,Small,<1991,142,14341.0,2.4688850149919817,IJsselstein-Binnenstad
BU03530001,Small,1991-2000,4,216.0,1.2999999999999998,IJsselstein-Binnenstad
BU03530001,Small,>2000,20,1728.0,1.1471643518518517,IJsselstein-Binnenstad
BU03530001,Medium,<1991,40,19435.0,2.462569590944173,IJsselstein-Binnenstad
BU03530001,Medium,1991-2000,2,457.0,1.3,IJsselstein-Binnenstad
BU03530001,Medium,>2000,2,1250.0,0.604,IJsselstein-Binnenstad
BU03530002,Small,<1991,8,333.0,1.9572072072072073,Nieuwpoort
BU03530002,Small,1991-2000,1,14.0,1.3,Nieuwpoort
BU03530002,Small,>2000,1,48.0,1.3,Nieuwpoort
BU03530002,Medium,<1991,4,2418.0,2.3191480562448303,Nieuwpoort
BU03530003,Small,<1991,4,43.0,2.0232558139534884,Groenvliet
BU03530003,Small,1991-2000,7,468.0,0.9808119658119657,Groenvliet
BU03530003,Medium,<1991,9,5622.0,1.9719405905371754,Groenvliet
BU03530003,Medium,1991-2000,4,1896.0,1.4654008438818564,Groenvliet
BU03530003,Large,<1991,1,2312.0,1.3,Groenvliet
BU03530004,Small,<1991,33,1655.0,2.25,Kasteelkwartier
BU03530004,Small,>2000,1,14.0,1.3,Kasteelkwartier
BU03530004,Medium,<1991,6,4828.0,2.1450704225352117,Kasteelkwartier
BU03530004,Medium,1991-2000,1,264.0,1.3,Kasteelkwartier
BU03530004,Medium,>2000,1,432.0,1.3,Kasteelkwartier
BU03530004,Large,>2000,1,4784.0,1.3,Kasteelkwartier
BU03530005,Small,<1991,38,610.0,2.234016393442623,Europakwartier
BU03530005,Small,1991-2000,9,955.0,1.3,Europakwartier
BU03530005,Small,>2000,1,14.0,1.3,Europakwartier
BU03530005,Medium,<1991,4,2251.0,2.3685028876055085,Europakwartier
BU03530005,Medium,1991-2000,3,2941.0,1.3,Europakwartier
BU03530005,Medium,>2000,3,2834.0,1.3,Europakwartier
BU03530005,Large,1991-2000,1,2125.0,1.3,Europakwartier
BU03530006,Small,<1991,38,566.0,2.213250883392226,Oranjekwartier
BU03530006,Medium,<1991,1,980.0,2.25,Oranjekwartier
BU03530006,Medium,1991-2000,1,1013.0,1.3,Oranjekwartier
BU03530007,Small,<1991,37,687.0,2.170524017467249,IJsselveld-Oost
BU03530007,Small,>2000,1,150.0,1.3,IJsselveld-Oost
BU03530007,Medium,<1991,3,3668.0,1.4661941112322792,IJsselveld-Oost
BU03530007,Medium,>2000,1,512.0,1.3,IJsselveld-Oost
BU03530008,Small,<1991,228,5095.0,2.188820412168793,IJsselveld-West
BU03530008,Small,1991-2000,1,170.0,1.3,IJsselveld-West
BU03530008,Small,>2000,5,431.0,1.3000000000000003,IJsselveld-West
BU03530008,Medium,<1991,10,3808.0,1.8166228991596638,IJsselveld-West
BU03530008,Medium,1991-2000,1,1370.0,1.25,IJsselveld-West
BU03530008,Medium,>2000,4,1848.0,1.2999999999999998,IJsselveld-West
BU03530008,Large,<1991,1,2195.0,1.25,IJsselveld-West
BU03530008,Large,>2000,2,5737.0,1.3,IJsselveld-West
BU03530009,Small,<1991,4,189.0,2.488624338624339,IJsseloevers
BU03530009,Small,>2000,3,188.0,1.2999999999999998,IJsseloevers
BU03530009,Medium,<1991,4,2023.0,1.265427582797825,IJsseloevers
BU03530009,Medium,1991-2000,1,1541.0,0.9499999999999998,IJsseloevers
BU03530009,Medium,>2000,1,1045.0,1.3,IJsseloevers
BU03530010,Small,<1991,3,29.0,1.6,Hazenveld en Overwaard
BU03530010,Small,1991-2000,1,49.0,1.3,Hazenveld en Overwaard
BU03530010,Medium,<1991,1,1250.0,1.3,Hazenveld en Overwaard
BU03530011,Medium,<1991,1,673.0,2.8,Rijpickerwaard
BU03530011,Medium,>2000,2,760.0,1.3,Rijpickerwaard
BU03530012,Small,<1991,1,11.0,2.25,Panoven
BU03530012,Small,>2000,4,487.0,1.3,Panoven
BU03530012,Medium,<1991,1,352.0,2.25,Panoven
BU03530012,Medium,>2000,9,5174.0,1.2047390800154618,Panoven
BU03530012,Large,1991-2000,1,12284.0,1.3,Panoven
BU03530013,Small,<1991,12,1444.0,1.5903739612188366,Paardenveld
BU03530013,Small,1991-2000,4,286.0,1.3,Paardenveld
BU03530013,Small,>2000,2,197.0,1.3,Paardenveld
BU03530013,Medium,<1991,14,7254.0,1.5387303556658394,Paardenveld
BU03530013,Medium,1991-2000,12,7396.0,1.2462412114656571,Paardenveld
BU03530013,Medium,>2000,3,4270.0,1.0900046838407493,Paardenveld
BU03530013,Large,<1991,4,14012.0,1.4903711104767343,Paardenveld
BU03530013,Large,1991-2000,1,2812.0,1.3,Paardenveld
BU03530013,Large,>2000,1,2086.0,1.3,Paardenveld
BU03530014,Small,<1991,1,8.0,2.25,Over Oudland
BU03530014,Small,1991-2000,4,116.0,1.3,Over Oudland
BU03530014,Small,>2000,3,143.0,1.3,Over Oudland
BU03530014,Medium,1991-2000,4,1181.0,1.188281117696867,Over Oudland
BU03530014,Medium,>2000,7,6780.0,1.1401297935103245,Over Oudland
BU03530014,Large,1991-2000,1,2687.0,1.3,Over Oudland
BU03530015,Small,<1991,17,1659.0,2.1739903556359255,Industrieterrein Lage Dijk
BU03530015,Small,1991-2000,1,74.0,1.3,Industrieterrein Lage Dijk
BU03530015,Small,>2000,2,189.0,1.3,Industrieterrein Lage Dijk
BU03530015,Medium,<1991,27,14554.0,1.9791885392332,Industrieterrein Lage Dijk
BU03530015,Medium,1991-2000,1,1328.0,1.3,Industrieterrein Lage Dijk
BU03530015,Medium,>2000,2,627.0,1.3,Industrieterrein Lage Dijk
BU03530016,Small,1991-2000,1,8.0,1.3,Bedrijventerrein De Corridor
BU03530016,Small,>2000,20,2706.0,1.268909830007391,Bedrijventerrein De Corridor
BU03530016,Medium,>2000,14,7041.0,1.2824598778582588,Bedrijventerrein De Corridor
BU03530016,Large,>2000,1,4779.0,1.09,Bedrijventerrein De Corridor
BU03530017,Small,1991-2000,6,43.0,1.3,De Hoven en De Boomgaard
BU03530017,Small,>2000,3,485.0,1.3,De Hoven en De Boomgaard
BU03530017,Medium,>2000,4,2655.0,1.3839322033898305,De Hoven en De Boomgaard
BU03530018,Small,1991-2000,4,33.0,1.3,De Tuinen
BU03530018,Small,>2000,1,14.0,1.3,De Tuinen
BU03530019,Small,1991-2000,22,1813.0,1.2658687258687258,Het Hart
BU03530019,Medium,1991-2000,8,8380.0,1.0917863961813843,Het Hart
BU03530020,Small,1991-2000,1,8.0,1.3,De Wereldsteden
BU03530020,Small,>2000,2,17.0,1.3,De Wereldsteden
BU03530020,Medium,1991-2000,4,1198.0,1.3,De Wereldsteden
BU03530020,Large,>2000,1,2774.0,1.3,De Wereldsteden
BU03530021,Small,1991-2000,3,24.0,1.3,De Rivieren
BU03530021,Medium,1991-2000,1,208.0,1.3000000000000003,De Rivieren
BU03530021,Large,>2000,2,6550.0,1.3,De Rivieren
BU03530022,Small,>2000,8,234.0,1.3,Het Staatse
BU03530022,Medium,>2000,1,1960.0,1.3,Het Staatse
BU03530022,Large,>2000,1,3076.0,1.3,Het Staatse
BU03530023,Small,1991-2000,5,426.0,1.2999999999999998,Benschopperpoort en Het Podium
BU03530023,Small,>2000,4,583.0,1.3,Benschopperpoort en Het Podium
BU03530023,Medium,1991-2000,4,3345.0,0.9012257100149478,Benschopperpoort en Het Podium
BU03530023,Medium,>2000,2,2472.0,1.19373786407767,Benschopperpoort en Het Podium
BU03530023,Large,1991-2000,3,12973.0,1.3,Benschopperpoort en Het Podium
BU03530024,Small,<1991,3,21.0,1.6,Achterveld-Zuid
BU03530025,Small,<1991,21,1582.0,1.4287231352718077,Achterveld-West
BU03530025,Small,>2000,4,367.0,1.2999999999999998,Achterveld-West
BU03530025,Medium,<1991,10,9312.0,1.3558848797250858,Achterveld-West
BU03530025,Medium,>2000,1,1360.0,1.3,Achterveld-West
BU03530026,Small,<1991,5,136.0,2.2944852941176466,Achterveld-Noord
BU03530026,Small,1991-2000,3,23.0,1.3,Achterveld-Noord
BU03530027,Small,<1991,3,15.0,1.6,Achterveld-Oost
BU03530028,Small,<1991,2,22.0,2.4181818181818184,Eiterse Waard
BU03530028,Medium,<1991,1,452.0,2.25,Eiterse Waard
BU03530028,Medium,>2000,1,303.0,1.3,Eiterse Waard
BU03530029,Small,<1991,17,536.0,2.113992537313433,Landelijk gebied Noord
BU03530029,Small,1991-2000,1,158.0,1.3,Landelijk gebied Noord
BU03530029,Small,>2000,2,110.0,1.3,Landelijk gebied Noord
BU03530029,Medium,<1991,3,682.0,1.7906158357771262,Landelijk gebied Noord
BU03530029,Medium,1991-2000,1,274.0,1.3,Landelijk gebied Noord
BU03530029,Medium,>2000,1,734.0,1.3,Landelijk gebied Noord
BU03530030,Small,<1991,2,13.0,2.25,Landelijk gebied Zuid
BU03530030,Small,1991-2000,1,17.0,1.3,Landelijk gebied Zuid
BU03530030,Small,>2000,2,155.0,1.3,Landelijk gebied Zuid
BU03550101,Small,<1991,212,20360.0,1.9719390962671917,CarrÃƒÂ©
BU03550101,Small,1991-2000,64,6093.0,1.2084670933858528,CarrÃƒÂ©
BU03550101,Small,>2000,19,1346.0,1.0418796433878157,CarrÃƒÂ©
BU03550101,Medium,<1991,95,45030.0,1.7246098156784364,CarrÃƒÂ©
BU03550101,Medium,1991-2000,20,13518.0,1.0329050155348425,CarrÃƒÂ©
BU03550101,Medium,>2000,5,3698.0,1.3,CarrÃƒÂ©
BU03550101,Large,<1991,7,44936.0,1.8582873419975077,CarrÃƒÂ©
BU03550101,Large,1991-2000,5,32203.0,1.3,CarrÃƒÂ©
BU03550102,Small,<1991,127,7626.0,2.068250721216889,Centrumschil-Zuid
BU03550102,Small,1991-2000,27,1161.0,1.2807062876830324,Centrumschil-Zuid
BU03550102,Small,>2000,28,1409.0,1.052122072391767,Centrumschil-Zuid
BU03550102,Medium,<1991,66,36460.0,2.169753702687877,Centrumschil-Zuid
BU03550102,Medium,1991-2000,4,1077.0,1.258941504178273,Centrumschil-Zuid
BU03550102,Medium,>2000,7,3212.0,1.236618929016189,Centrumschil-Zuid
BU03550102,Large,<1991,3,15732.0,1.207576913297737,Centrumschil-Zuid
BU03550102,Large,1991-2000,3,14245.0,1.3,Centrumschil-Zuid
BU03550102,Large,>2000,2,7739.0,1.3,Centrumschil-Zuid
BU03550103,Small,<1991,82,3315.0,2.267960784313726,Centrumschil-Noord
BU03550103,Small,1991-2000,16,537.0,1.2478584729981377,Centrumschil-Noord
BU03550103,Small,>2000,2,122.0,1.3,Centrumschil-Noord
BU03550103,Medium,<1991,13,10624.0,2.253929781626506,Centrumschil-Noord
BU03550103,Medium,1991-2000,2,3164.0,1.3000000000000003,Centrumschil-Noord
BU03550103,Medium,>2000,2,1036.0,1.3000000000000003,Centrumschil-Noord
BU03550103,Large,<1991,1,2075.0,2.25,Centrumschil-Noord
BU03550104,Small,<1991,51,2192.0,2.245164233576642,Lyceumkwartier
BU03550104,Small,1991-2000,1,9.0,1.3,Lyceumkwartier
BU03550104,Small,>2000,1,3.0,1.3,Lyceumkwartier
BU03550104,Medium,<1991,29,16813.0,2.2066424790340813,Lyceumkwartier
BU03550104,Medium,1991-2000,3,2386.0,1.5559681475272422,Lyceumkwartier
BU03550104,Medium,>2000,2,1843.0,1.3,Lyceumkwartier
BU03550104,Large,<1991,7,48012.0,2.1430250770640673,Lyceumkwartier
BU03550105,Small,<1991,11,1081.0,2.6923219241443115,Het Slot en omgeving
BU03550105,Small,1991-2000,3,346.0,1.2999999999999998,Het Slot en omgeving
BU03550105,Small,>2000,2,145.0,1.3,Het Slot en omgeving
BU03550105,Medium,<1991,14,8468.0,2.435570382616911,Het Slot en omgeving
BU03550105,Medium,1991-2000,4,3120.0,1.5269230769230768,Het Slot en omgeving
BU03550105,Medium,>2000,3,1978.0,1.0789029322548027,Het Slot en omgeving
BU03550105,Large,<1991,2,7803.0,2.8000000000000003,Het Slot en omgeving
BU03550105,Large,>2000,1,2158.0,1.3,Het Slot en omgeving
BU03550201,Small,<1991,41,1816.0,2.269575991189427,Patijnpark
BU03550201,Small,1991-2000,4,230.0,1.3,Patijnpark
BU03550201,Small,>2000,2,90.0,1.3,Patijnpark
BU03550201,Medium,<1991,14,8489.0,2.066536694545883,Patijnpark
BU03550201,Medium,1991-2000,3,2311.0,1.0434876676763305,Patijnpark
BU03550202,Small,<1991,130,7539.0,2.1684268470619443,Dijnselburg
BU03550202,Small,1991-2000,2,52.0,1.0932692307692309,Dijnselburg
BU03550202,Small,>2000,17,988.0,1.2999999999999998,Dijnselburg
BU03550202,Medium,<1991,35,28915.0,1.587728860453052,Dijnselburg
BU03550202,Medium,1991-2000,8,3055.0,1.3,Dijnselburg
BU03550202,Medium,>2000,7,3728.0,1.273862660944206,Dijnselburg
BU03550202,Large,<1991,6,21344.0,1.5415367316341828,Dijnselburg
BU03550202,Large,1991-2000,2,6856.0,1.2376896149358227,Dijnselburg
BU03550202,Large,>2000,1,2548.0,1.3,Dijnselburg
BU03550203,Small,<1991,10,956.0,2.0992468619246862,Staatsliedenkwartier
BU03550203,Small,>2000,10,177.0,1.3,Staatsliedenkwartier
BU03550203,Medium,<1991,6,3637.0,2.212290349188892,Staatsliedenkwartier
BU03550203,Medium,1991-2000,1,465.0,1.3,Staatsliedenkwartier
BU03550203,Medium,>2000,1,687.0,1.3,Staatsliedenkwartier
BU03550204,Small,<1991,7,243.0,1.855349794238683,Mooi Zeist
BU03550204,Small,1991-2000,1,9.0,1.3,Mooi Zeist
BU03550204,Medium,<1991,3,1978.0,1.3642568250758342,Mooi Zeist
BU03550204,Large,<1991,1,6388.0,1.44,Mooi Zeist
BU03550205,Small,<1991,288,8008.0,2.1298576423576416,Vollenhove
BU03550205,Medium,<1991,32,20940.0,2.02960888252149,Vollenhove
BU03550205,Large,<1991,14,95956.0,2.25,Vollenhove
BU03550206,Small,<1991,7,520.0,2.5221153846153843,Utrechtseweg
BU03550206,Small,1991-2000,1,6.0,1.3,Utrechtseweg
BU03550206,Small,>2000,1,58.0,1.3,Utrechtseweg
BU03550206,Medium,<1991,35,24855.0,2.254671494669081,Utrechtseweg
BU03550206,Medium,1991-2000,3,3905.0,1.3,Utrechtseweg
BU03550206,Medium,>2000,9,8930.0,1.181845464725644,Utrechtseweg
BU03550206,Large,<1991,10,95238.0,1.9542215292215293,Utrechtseweg
BU03550206,Large,>2000,3,8775.0,1.140765811965812,Utrechtseweg
BU03550301,Small,<1991,43,2894.0,2.236254319281272,Griffensteijn en Kersbergen
BU03550301,Small,>2000,3,138.0,1.3,Griffensteijn en Kersbergen
BU03550301,Medium,<1991,19,9020.0,2.0773769401330378,Griffensteijn en Kersbergen
BU03550301,Medium,>2000,1,423.0,1.3,Griffensteijn en Kersbergen
BU03550301,Large,<1991,1,2038.0,2.25,Griffensteijn en Kersbergen
BU03550302,Small,<1991,72,1177.0,2.25,Nijenheim
BU03550302,Small,1991-2000,8,109.0,1.2999999999999998,Nijenheim
BU03550303,Small,<1991,9,146.0,1.6000000000000003,Crosesteijn
BU03550303,Medium,<1991,2,1010.0,2.1765643564356436,Crosesteijn
BU03550304,Small,<1991,25,1579.0,1.964597846738442,Vogelwijk
BU03550304,Medium,<1991,25,16498.0,1.4481246211662022,Vogelwijk
BU03550304,Large,<1991,1,3084.0,1.6,Vogelwijk
BU03550305,Small,<1991,8,72.0,1.6000000000000003,Brugakker
BU03550306,Small,<1991,19,1547.0,2.053031674208145,De Clomp
BU03550306,Medium,<1991,6,8192.0,1.8666809082031248,De Clomp
BU03550306,Medium,1991-2000,1,490.0,1.3,De Clomp
BU03550306,Medium,>2000,4,4056.0,1.1307692307692307,De Clomp
BU03550306,Large,<1991,2,7420.0,2.25,De Clomp
BU03550306,Large,>2000,1,2037.0,0.28,De Clomp
BU03550307,Small,<1991,9,237.0,2.25,Couwenhoven
BU03550309,Small,<1991,4,212.0,2.397169811320755,Weidegebied
BU03550309,Small,1991-2000,1,6.0,1.3,Weidegebied
BU03550309,Small,>2000,1,6.0,1.3,Weidegebied
BU03550309,Medium,<1991,1,891.0,2.8,Weidegebied
BU03550401,Small,<1991,73,1860.0,2.3359408602150538,Hoge Dennen
BU03550401,Small,1991-2000,2,46.0,1.328695652173913,Hoge Dennen
BU03550401,Small,>2000,3,208.0,1.2999999999999998,Hoge Dennen
BU03550401,Medium,<1991,9,3962.0,2.0351716304896517,Hoge Dennen
BU03550401,Medium,1991-2000,1,304.0,1.3,Hoge Dennen
BU03550401,Medium,>2000,2,2259.0,0.867751217352811,Hoge Dennen
BU03550401,Large,<1991,3,24497.0,2.0689635465567213,Hoge Dennen
BU03550401,Large,1991-2000,4,17407.0,1.2337553857643477,Hoge Dennen
BU03550402,Small,<1991,220,14573.0,2.2551341521992727,Kerckebosch
BU03550402,Small,>2000,7,572.0,0.810472027972028,Kerckebosch
BU03550402,Medium,<1991,31,34927.0,2.2205585936381596,Kerckebosch
BU03550402,Medium,>2000,8,7741.0,1.0097002971192353,Kerckebosch
BU03550402,Large,<1991,54,148703.0,2.231509720718479,Kerckebosch
BU03550403,Small,<1991,20,512.0,2.23857421875,Driebergseweg
BU03550403,Small,1991-2000,1,4.0,1.3,Driebergseweg
BU03550403,Small,>2000,1,38.0,1.94,Driebergseweg
BU03550403,Medium,<1991,13,7104.0,1.9737556306306305,Driebergseweg
BU03550403,Medium,1991-2000,6,6095.0,1.3,Driebergseweg
BU03550403,Large,<1991,2,6271.0,2.25,Driebergseweg
BU03550403,Large,1991-2000,1,3388.0,1.08,Driebergseweg
BU03550404,Small,<1991,4,428.0,1.86607476635514,Station NS
BU03550404,Small,>2000,1,88.0,1.3,Station NS
BU03550404,Medium,<1991,1,637.0,2.25,Station NS
BU03550404,Medium,1991-2000,3,1841.0,1.1521292775665397,Station NS
BU03550404,Large,1991-2000,1,2158.0,1.3,Station NS
BU03550405,Small,<1991,15,710.0,2.198732394366197,Zeister Bos
BU03550405,Small,>2000,1,20.0,1.3,Zeister Bos
BU03550405,Medium,<1991,20,11612.0,1.5658456768859803,Zeister Bos
BU03550405,Medium,>2000,1,441.0,1.3,Zeister Bos
BU03550405,Large,<1991,7,34913.0,1.5684266605562396,Zeister Bos
BU03550405,Large,1991-2000,1,4679.0,1.3,Zeister Bos
BU03550406,Small,<1991,18,988.0,2.225506072874494,Austerlitz
BU03550406,Small,>2000,1,12.0,1.3,Austerlitz
BU03550406,Medium,<1991,4,2711.0,2.0912762818148285,Austerlitz
BU03550406,Medium,1991-2000,1,728.0,1.3,Austerlitz
BU03550406,Large,<1991,1,3662.0,1.6,Austerlitz
BU03550407,Small,<1991,1,60.0,2.25,Verspreide huizen Austerlitz
BU03550407,Small,>2000,1,112.0,1.3,Verspreide huizen Austerlitz
BU03550407,Medium,<1991,1,833.0,2.25,Verspreide huizen Austerlitz
BU03550501,Small,<1991,9,529.0,2.1054820415879014,Huis ter Heide-Zuid
BU03550501,Small,1991-2000,2,119.0,1.2999999999999998,Huis ter Heide-Zuid
BU03550501,Small,>2000,1,23.0,1.3,Huis ter Heide-Zuid
BU03550501,Medium,<1991,8,6474.0,2.0557924003707138,Huis ter Heide-Zuid
BU03550501,Medium,>2000,4,6127.0,1.3,Huis ter Heide-Zuid
BU03550501,Large,<1991,1,3369.0,1.6,Huis ter Heide-Zuid
BU03550501,Large,1991-2000,2,10114.0,1.2405180937314613,Huis ter Heide-Zuid
BU03550501,Large,>2000,1,4036.0,1.3,Huis ter Heide-Zuid
