neighbourhood_code,heat_source_code,heat_source_name,distance_in_m
GM0344_3_8,HTLP0024,Eneco HWC Nicolaas Beetsstraat,902.1441454088141
GM0344_1_161,HTLP0025,Eneco HWC Overvecht,710.4359615869398
GM0344_4_11,HTLP0014,Biowarmte Installatie Lage Weide,1832.9309965211482
GM0344_4_14,HTLP0014,Biowarmte Installatie Lage Weide,1358.9667847483777
GM0344_4_13,HTLP0014,Biowarmte Installatie Lage Weide,2415.3575366888213
GM0344_4_15,HTLP0014,Biowarmte Installatie Lage Weide,1203.1463677438926
GM0344_2_209,HTLP0024,Eneco HWC Nicolaas Beetsstraat,1622.3639026928315
GM0344_1_166,HTLP0025,Eneco HWC Overvecht,638.4930590167983
GM0344_2_35,HTLP0024,Eneco HWC Nicolaas Beetsstraat,1444.342557108838
GM0344_2_203,HTLP0025,Eneco HWC Overvecht,1370.1498536990018
GM0344_1_179,HTLP0025,Eneco HWC Overvecht,582.0517904923761
GM0344_4_21,HTLP0014,Biowarmte Installatie Lage Weide,2373.753980502069
GM0344_1_172,HTLP0025,Eneco HWC Overvecht,1029.2294854933918
GM0344_1_171,HTLP0025,Eneco HWC Overvecht,902.071007940745
GM0344_2_41,HTLP0023,WOS_merkesstraat,1155.2387978634881
GM0344_4_26,HTLP0014,Biowarmte Installatie Lage Weide,2312.3371645815887
GM0344_1_178,HTLP0025,Eneco HWC Overvecht,440.08477884196947
GM0344_4_8,HTLP0022,WOS_rijksstraatweg,1162.3322966007584
GM0344_4_19,HTLP0014,Biowarmte Installatie Lage Weide,1666.5650097502037
GM0344_1_149,HTLP0025,Eneco HWC Overvecht,1382.971669313863
GM0344_2_210,HTLP0025,Eneco HWC Overvecht,1456.7565860676536
GM0344_4_3,HTLP0014,Biowarmte Installatie Lage Weide,2662.471377692503
GM0344_4_2,HTLP0014,Biowarmte Installatie Lage Weide,2062.375576983073
GM0344_3_182,HTLP0024,Eneco HWC Nicolaas Beetsstraat,581.6223033630512
GM0344_4_7,HTLP0014,Biowarmte Installatie Lage Weide,2033.604393319412
GM0344_1_143,HTLP0025,Eneco HWC Overvecht,859.8853485295422
GM0344_1_157,HTLP0025,Eneco HWC Overvecht,1496.0763887202343
GM0344_3_192,HTLP0087,Nuon Kanaalweg,553.3658152941124
GM0344_3_195,HTLP0087,Nuon Kanaalweg,907.0516544306282
GM0344_1_154,HTLP0025,Eneco HWC Overvecht,700.5038282171962
GM0344_1_153,HTLP0025,Eneco HWC Overvecht,372.3368206039119
GM0344_1_156,HTLP0094,Eneco Merwedekanaal,908.5312159084964
GM0344_3_168,HTLP0087,Nuon Kanaalweg,1382.4040153381864
GM0344_1_43,HTLP0025,Eneco HWC Overvecht,1658.1380587994217
GM0344_1_45,HTLP0025,Eneco HWC Overvecht,268.58162522824693
GM0344_3_176,HTLP0087,Nuon Kanaalweg,1669.8928071162193
GM0344_3_175,HTLP0024,Eneco HWC Nicolaas Beetsstraat,242.2573168604658
GM0344_1_37,HTLP0025,Eneco HWC Overvecht,397.3929887266379
GM0344_1_39,HTLP0025,Eneco HWC Overvecht,274.98466952464815
GM0344_1_52,HTLP0025,Eneco HWC Overvecht,1241.6353611680797
GM0344_1_55,HTLP0025,Eneco HWC Overvecht,802.456938389861
GM0344_1_56,HTLP0024,Eneco HWC Nicolaas Beetsstraat,1286.0589674504404
GM0344_3_147,HTLP0024,Eneco HWC Nicolaas Beetsstraat,326.48676546758117
GM0344_3_143,HTLP0087,Nuon Kanaalweg,1092.8126002280744
GM0344_3_155,HTLP0087,Nuon Kanaalweg,858.86785218664
GM0344_3_93,HTLP0024,Eneco HWC Nicolaas Beetsstraat,254.3132105816949
GM0344_3_95,HTLP0024,Eneco HWC Nicolaas Beetsstraat,128.81736884380507
GM0344_3_151,HTLP0024,Eneco HWC Nicolaas Beetsstraat,526.2187294070231
GM0344_3_153,HTLP0024,Eneco HWC Nicolaas Beetsstraat,1376.1450150109833
GM0344_1_14,HTLP0025,Eneco HWC Overvecht,898.4816332814337
GM0344_1_16,HTLP0025,Eneco HWC Overvecht,798.5257274719395
GM0344_1_32,HTLP0025,Eneco HWC Overvecht,546.8903237500482
GM0344_1_35,HTLP0025,Eneco HWC Overvecht,503.21387122455184
GM0344_1_26,HTLP0094,Eneco Merwedekanaal,3254.344955298206
GM0344_1_25,HTLP0025,Eneco HWC Overvecht,1381.885928333242
GM0344_4_93,HTLP0069,BASF Nederland BV Catalysts,1313.5997861891653
GM0344_2_160,HTLP0023,WOS_merkesstraat,1248.9134883211839
GM0344_2_170,HTLP0024,Eneco HWC Nicolaas Beetsstraat,1522.748154215119
GM0344_4_76,HTLP0022,WOS_rijksstraatweg,1325.2184151393528
GM0344_4_71,HTLP0022,WOS_rijksstraatweg,702.7886306475889
GM0344_4_73,HTLP0014,Biowarmte Installatie Lage Weide,1504.3251931699963
GM0344_2_149,HTLP0023,WOS_merkesstraat,132.62289297643696
GM0344_2_140,HTLP0023,WOS_merkesstraat,631.7402526745617
GM0344_4_86,HTLP0014,Biowarmte Installatie Lage Weide,1970.595241400498
GM0344_4_84,HTLP0014,Biowarmte Installatie Lage Weide,1565.1235942902952
GM0344_2_156,HTLP0023,WOS_merkesstraat,629.6808682696117
GM0344_2_159,HTLP0023,WOS_merkesstraat,3361.3922213632395
GM0344_4_53,HTLP0022,WOS_rijksstraatweg,1048.6444541724982
GM0344_2_150,HTLP0024,Eneco HWC Nicolaas Beetsstraat,5099.918889274756
GM0344_4_56,HTLP0014,Biowarmte Installatie Lage Weide,2205.210035641951
GM0344_2_153,HTLP0024,Eneco HWC Nicolaas Beetsstraat,2238.7402344688326
GM0344_2_125,HTLP0024,Eneco HWC Nicolaas Beetsstraat,1404.745356571261
GM0344_2_129,HTLP0024,Eneco HWC Nicolaas Beetsstraat,3869.1021596153055
GM0344_4_65,HTLP0022,WOS_rijksstraatweg,1642.2894686115303
GM0344_4_69,HTLP0094,Eneco Merwedekanaal,1448.940311470864
GM0344_2_122,HTLP0024,Eneco HWC Nicolaas Beetsstraat,1558.967855880216
GM0344_2_121,HTLP0024,Eneco HWC Nicolaas Beetsstraat,3877.9713654919897
GM0344_4_155,HTLP0014,Biowarmte Installatie Lage Weide,2518.855043322058
GM0344_2_135,HTLP0024,Eneco HWC Nicolaas Beetsstraat,1707.228368989845
GM0344_4_157,HTLP0069,BASF Nederland BV Catalysts,1452.9284011938844
GM0344_4_156,HTLP0014,Biowarmte Installatie Lage Weide,984.3111573739036
GM0344_4_158,HTLP0014,Biowarmte Installatie Lage Weide,1391.747319918556
GM0344_2_131,HTLP0024,Eneco HWC Nicolaas Beetsstraat,2078.746630354887
GM0344_4_124,HTLP0069,BASF Nederland BV Catalysts,1589.8598442465468
GM0344_2_101,HTLP0024,Eneco HWC Nicolaas Beetsstraat,2547.8085596946876
GM0344_4_123,HTLP0014,Biowarmte Installatie Lage Weide,908.4365634449543
GM0344_4_126,HTLP0014,Biowarmte Installatie Lage Weide,1700.0641263334396
GM0344_4_128,HTLP0094,Eneco Merwedekanaal,716.3208297348622
GM0344_2_107,HTLP0024,Eneco HWC Nicolaas Beetsstraat,1920.041462018666
GM0344_4_120,HTLP0069,BASF Nederland BV Catalysts,1317.673282326642
GM0344_2_112,HTLP0024,Eneco HWC Nicolaas Beetsstraat,1812.1158978772487
GM0344_4_134,HTLP0022,WOS_rijksstraatweg,443.50537556683685
GM0344_4_137,HTLP0069,BASF Nederland BV Catalysts,1559.3981125421922
GM0344_2_118,HTLP0024,Eneco HWC Nicolaas Beetsstraat,1680.819962421822
GM0344_4_131,HTLP0069,BASF Nederland BV Catalysts,1790.007637604769
GM0344_4_130,HTLP0014,Biowarmte Installatie Lage Weide,1727.8129343957903
GM0344_4_108,HTLP0014,Biowarmte Installatie Lage Weide,1293.5954476997588
GM0344_4_107,HTLP0014,Biowarmte Installatie Lage Weide,1103.5456233275252
GM0344_4_109,HTLP0014,Biowarmte Installatie Lage Weide,2360.330732349822
GM0344_4_101,HTLP0014,Biowarmte Installatie Lage Weide,1094.5975200051173
GM0344_1_84,HTLP0094,Eneco Merwedekanaal,1392.6065387472313
GM0344_1_80,HTLP0094,Eneco Merwedekanaal,2954.459725432908
GM0344_1_81,HTLP0024,Eneco HWC Nicolaas Beetsstraat,3257.5309455237866
GM0344_4_117,HTLP0014,Biowarmte Installatie Lage Weide,2025.862438085445
GM0344_4_116,HTLP0014,Biowarmte Installatie Lage Weide,1961.2128513816283
GM0344_1_95,HTLP0087,Nuon Kanaalweg,1330.7258673128283
GM0344_2_12,HTLP0024,Eneco HWC Nicolaas Beetsstraat,2723.664732476622
GM0344_1_94,HTLP0094,Eneco Merwedekanaal,2995.4583257153326
GM0344_2_14,HTLP0024,Eneco HWC Nicolaas Beetsstraat,4141.389026999089
GM0344_1_93,HTLP0094,Eneco Merwedekanaal,2613.100987347144
GM0356_102,HTLP0087,Nuon Kanaalweg,3245.106413486403
GM0356_101,HTLP0084,Nuon Nieuwegein,413.55062268589626
GM0356_46,HTLP0084,Nuon Nieuwegein,2869.679402693021
GM0356_45,HTLP0084,Nuon Nieuwegein,470.19925440673006
GM0356_44,HTLP0084,Nuon Nieuwegein,975.6369659075273
GM0356_79,HTLP0084,Nuon Nieuwegein,3067.857007835213
GM0356_77,HTLP0084,Nuon Nieuwegein,2912.97215037449
GM0356_72,HTLP0084,Nuon Nieuwegein,166.29635862163164
GM0356_121,HTLP0084,Nuon Nieuwegein,895.336429404369
GM0356_124,HTLP0087,Nuon Kanaalweg,3068.6157817626618
GM0356_123,HTLP0084,Nuon Nieuwegein,2749.5224552505847
GM0356_120,HTLP0084,Nuon Nieuwegein,424.964359938655
GM0356_69,HTLP0084,Nuon Nieuwegein,2484.2999815320413
GM0356_66,HTLP0084,Nuon Nieuwegein,840.9183075552423
GM0356_9,HTLP0087,Nuon Kanaalweg,2846.956299335542
GM0356_18,HTLP0084,Nuon Nieuwegein,2721.616334584883
GM0356_1,HTLP0094,Eneco Merwedekanaal,5801.4902722843835
GM0356_149,HTLP0084,Nuon Nieuwegein,466.75891634724104
GM0356_19,HTLP0084,Nuon Nieuwegein,227.42927021613315
GM0356_14,HTLP0084,Nuon Nieuwegein,3077.9314539434044
GM0356_12,HTLP0084,Nuon Nieuwegein,725.514121365978
GM0356_96,HTLP0024,Eneco HWC Nicolaas Beetsstraat,3725.558077281292
GM0356_95,HTLP0084,Nuon Nieuwegein,1370.8080076845904
GM0356_132,HTLP0024,Eneco HWC Nicolaas Beetsstraat,4413.475169033201
GM0356_134,HTLP0024,Eneco HWC Nicolaas Beetsstraat,4609.949168311013
GM0356_130,HTLP0024,Eneco HWC Nicolaas Beetsstraat,4599.179014509526
GM0356_37,HTLP0094,Eneco Merwedekanaal,8178.856544249133
GM0356_24,HTLP0022,WOS_rijksstraatweg,2882.235492242074
GM0356_27,HTLP0094,Eneco Merwedekanaal,9426.348355438138
GM0356_56,HTLP0087,Nuon Kanaalweg,3521.2328643284154
GM0356_55,HTLP0094,Eneco Merwedekanaal,8606.968773178422
GM0358_4,LTLP0010,Atom86,584.3100555518055
GM0362_22,LTLP0015,ABN AMRO Datacenter,230.50654225241578
GM0362_127,LTLP0014,ABN AMRO Datacenter,376.9072203367009
GM0362_49,HTLP0097,Nuon Power Generation BV Hemweg,9294.638035673648
GM0362_10,LTLP0015,ABN AMRO Datacenter,74.31326585075674
GM0375_7,HTLP0026,Nuon Power Generation BV Velsen,2085.685179601599
GM0489_66,HTLP0090,EOn Benelux NV Galileistraat,8253.078351566279
GM0502_93,HTLP0096,EON Centrale RoCa,2328.968047747979
GM0502_112,HTLP0096,EON Centrale RoCa,673.8064052994208
GM0502_111,HTLP0096,EON Centrale RoCa,2148.2408353657434
GM0502_110,HTLP0096,EON Centrale RoCa,1828.205091765552
GM0502_89,HTLP0096,EON Centrale RoCa,1156.0709906547206
GM0502_85,HTLP0096,EON Centrale RoCa,2055.797986456987
GM0502_83,HTLP0096,EON Centrale RoCa,1123.1205442342969
GM0502_80,HTLP0096,EON Centrale RoCa,2506.6128887501786
GM0502_101,HTLP0096,EON Centrale RoCa,2211.124529153184
GM0502_103,HTLP0096,EON Centrale RoCa,2253.8271798403084
GM0502_39,HTLP0096,EON Centrale RoCa,900.0100978948168
GM0502_37,HTLP0096,EON Centrale RoCa,926.9803275169426
GM0502_134,HTLP0096,EON Centrale RoCa,1158.4561126920703
GM0502_26,HTLP0096,EON Centrale RoCa,1910.1701677221465
GM0502_21,HTLP0096,EON Centrale RoCa,1601.4910590165598
GM0502_128,HTLP0096,EON Centrale RoCa,2204.8486671005526
GM0502_122,HTLP0096,EON Centrale RoCa,2063.024131285241
GM0502_124,HTLP0096,EON Centrale RoCa,1220.8044644515815
GM0502_57,HTLP0096,EON Centrale RoCa,1526.9834347666122
GM0502_59,HTLP0096,EON Centrale RoCa,2032.2003330813268
GM0502_51,HTLP0096,EON Centrale RoCa,1551.0879467657767
GM0502_49,HTLP0096,EON Centrale RoCa,977.6807517955924
GM0502_9,HTLP0096,EON Centrale RoCa,1796.1048574529023
GM0502_48,HTLP0096,EON Centrale RoCa,1510.2583668957218
GM0502_47,HTLP0096,EON Centrale RoCa,1529.4204224358025
GM0502_5,HTLP0096,EON Centrale RoCa,543.6026457824646
GM0502_8,HTLP0096,EON Centrale RoCa,1664.7245361364683
GM0502_43,HTLP0096,EON Centrale RoCa,1371.9182922685884
GM0502_2,HTLP0096,EON Centrale RoCa,1771.6150124605667
GM0502_4,HTLP0096,EON Centrale RoCa,1597.314404317942
GM0502_75,HTLP0053,IHC Krimpen Shipyard BV,2364.1180720867646
GM0502_63,HTLP0096,EON Centrale RoCa,1890.2806354956745
GM0502_12,HTLP0096,EON Centrale RoCa,2328.9254622902763
GM0502_11,HTLP0096,EON Centrale RoCa,426.169856115012
GM0503_140,HTLP0040,DSM Delft Permit BV,1039.796254974282
GM0503_213,HTLP0040,DSM Delft Permit BV,1383.1125928265276
GM0503_216,HTLP0040,DSM Delft Permit BV,2069.9681255425003
GM0503_178,HTLP0040,DSM Delft Permit BV,935.8408549613273
GM0503_89,HTLP0040,DSM Delft Permit BV,1179.47382841003
GM0503_166,HTLP0040,DSM Delft Permit BV,1723.0048367494683
GM0503_3,HTLP0040,DSM Delft Permit BV,1891.1017043408037
GM0503_29,HTLP0040,DSM Delft Permit BV,1865.6977318536667
GM0503_112,HTLP0040,DSM Delft Permit BV,1389.8074052349525
GM0503_190,HTLP0040,DSM Delft Permit BV,2696.517539749811
GM0503_193,HTLP0040,DSM Delft Permit BV,763.1318759412451
GM0503_13,HTLP0040,DSM Delft Permit BV,2185.03025046783
GM0503_12,HTLP0040,DSM Delft Permit BV,970.4712365812186
GM0503_121,HTLP0040,DSM Delft Permit BV,1477.3850389353672
GM0505_170,HTLP0032,Sime Darby Unimills BV,1961.6361871208198
GM0505_189,HTLP0052,Chemours Netherlands BV,2561.650684874237
GM0505_153,HTLP0052,Chemours Netherlands BV,3296.1518216651193
GM0518_2_104,HTLP0078,EOn Centrale Den Haag,2498.9992549320627
GM0518_2_18,HTLP0027,Delfluent Services BV,926.8902359378044
GM0518_3_167,HTLP0078,EOn Centrale Den Haag,1434.7321168177539
GM0518_3_199,HTLP0078,EOn Centrale Den Haag,1575.6182107929094
GM0518_2_54,HTLP0027,Delfluent Services BV,376.9155233989303
GM0518_2_57,HTLP0078,EOn Centrale Den Haag,1979.053407478634
GM0518_2_118,HTLP0103,WSW Capturam Geothermie,5665.327409008117
GM0518_2_128,HTLP0078,EOn Centrale Den Haag,1071.1585317409365
GM0518_2_121,HTLP0078,EOn Centrale Den Haag,998.1042138667706
GM0518_2_177,HTLP0078,EOn Centrale Den Haag,1440.3395123648072
GM0518_2_172,HTLP0078,EOn Centrale Den Haag,2719.840945078004
GM0518_2_40,HTLP0078,EOn Centrale Den Haag,1522.6661219945483
GM0518_1_100,HTLP0103,WSW Capturam Geothermie,5291.874982833176
GM0518_1_124,HTLP0103,WSW Capturam Geothermie,4825.817898288364
GM0518_1_170,HTLP0103,WSW Capturam Geothermie,5553.462474352708
GM0518_1_157,HTLP0103,WSW Capturam Geothermie,5259.236076907717
GM0518_3_226,HTLP0078,EOn Centrale Den Haag,1709.4650332215342
GM0518_1_16,HTLP0103,WSW Capturam Geothermie,5021.4691758065155
GM0518_1_33,HTLP0103,WSW Capturam Geothermie,5046.774113544333
GM0518_5_26,HTLP0040,DSM Delft Permit BV,5282.123073968689
GM0599_1_291,HTLP0090,EOn Benelux NV Galileistraat,2012.283520928647
GM0599_4_147,HTLP0086,Eon Laurensplaat Delfsevaart,3155.6952475924136
GM0599_1_294,HTLP0086,Eon Laurensplaat Delfsevaart,710.196924621612
GM0599_4_138,HTLP0086,Eon Laurensplaat Delfsevaart,3285.2310387529983
GM0599_5_7,HTLP0096,EON Centrale RoCa,1095.0471226202467
GM0599_4_135,HTLP0086,Eon Laurensplaat Delfsevaart,3782.3610243586168
GM0599_4_137,HTLP0086,Eon Laurensplaat Delfsevaart,2980.641173402449
GM0599_5_3,HTLP0096,EON Centrale RoCa,3240.6682631834906
GM0599_4_162,HTLP0086,Eon Laurensplaat Delfsevaart,3538.9052568886163
GM0599_4_167,HTLP0086,Eon Laurensplaat Delfsevaart,4705.797859594155
GM0599_2_147,HTLP0086,Eon Laurensplaat Delfsevaart,2131.906151200014
GM0599_4_151,HTLP0086,Eon Laurensplaat Delfsevaart,3394.803615851
GM0599_4_152,HTLP0086,Eon Laurensplaat Delfsevaart,3670.9816817366923
GM0599_2_135,HTLP0086,Eon Laurensplaat Delfsevaart,1818.1593715010983
GM0599_2_134,HTLP0086,Eon Laurensplaat Delfsevaart,2137.960010376455
GM0599_4_188,HTLP0086,Eon Laurensplaat Delfsevaart,3748.2015819818353
GM0599_4_176,HTLP0086,Eon Laurensplaat Delfsevaart,3436.203831776925
GM0599_2_154,HTLP0086,Eon Laurensplaat Delfsevaart,1901.0544180046477
GM0599_4_43,HTLP0086,Eon Laurensplaat Delfsevaart,2899.268145967092
GM0599_2_186,HTLP0090,EOn Benelux NV Galileistraat,2748.7147379754797
GM0599_6_43,HTLP0053,IHC Krimpen Shipyard BV,2617.1703461706575
GM0599_4_196,HTLP0053,IHC Krimpen Shipyard BV,4514.363893018305
GM0599_4_70,HTLP0053,IHC Krimpen Shipyard BV,4588.804936088212
GM0599_4_72,HTLP0053,IHC Krimpen Shipyard BV,4758.151711034726
GM0599_3_116,HTLP0090,EOn Benelux NV Galileistraat,4605.821915858778
GM0599_1_103,HTLP0090,EOn Benelux NV Galileistraat,4921.088145841239
GM0599_1_104,HTLP0086,Eon Laurensplaat Delfsevaart,565.8151369426911
GM0599_1_106,HTLP0090,EOn Benelux NV Galileistraat,4708.369105378362
GM0599_3_140,HTLP0053,IHC Krimpen Shipyard BV,3459.0637673745096
GM0599_4_96,HTLP0090,EOn Benelux NV Galileistraat,4855.294639801235
GM0599_4_97,HTLP0053,IHC Krimpen Shipyard BV,4889.425782005502
GM0599_2_196,HTLP0090,EOn Benelux NV Galileistraat,4142.847652152025
GM0599_1_121,HTLP0090,EOn Benelux NV Galileistraat,1926.2619325976086
GM0599_4_207,HTLP0090,EOn Benelux NV Galileistraat,4816.813940708412
GM0599_1_125,HTLP0090,EOn Benelux NV Galileistraat,4929.332833596794
GM0599_1_128,HTLP0090,EOn Benelux NV Galileistraat,3590.6820339167107
GM0599_4_90,HTLP0053,IHC Krimpen Shipyard BV,4099.756454958958
GM0599_4_81,HTLP0053,IHC Krimpen Shipyard BV,4618.1157193311265
GM0599_4_86,HTLP0090,EOn Benelux NV Galileistraat,5212.991954099628
GM0599_4_203,HTLP0090,EOn Benelux NV Galileistraat,5179.871496654987
GM0599_1_110,HTLP0090,EOn Benelux NV Galileistraat,4574.164766403817
GM0599_1_111,HTLP0090,EOn Benelux NV Galileistraat,3918.4629957391094
GM0599_1_116,HTLP0090,EOn Benelux NV Galileistraat,3824.43443421531
GM0599_3_150,HTLP0053,IHC Krimpen Shipyard BV,3832.733355547755
GM0599_1_141,HTLP0090,EOn Benelux NV Galileistraat,4299.497212056621
GM0599_1_142,HTLP0090,EOn Benelux NV Galileistraat,1037.1533134237275
GM0599_1_136,HTLP0090,EOn Benelux NV Galileistraat,3808.042140301549
GM0599_1_135,HTLP0090,EOn Benelux NV Galileistraat,5060.140759534094
GM0599_1_163,HTLP0090,EOn Benelux NV Galileistraat,2214.504104152555
GM0599_1_162,HTLP0090,EOn Benelux NV Galileistraat,1638.5008189238479
GM0599_2_108,HTLP0090,EOn Benelux NV Galileistraat,4411.829801985273
GM0599_1_151,HTLP0090,EOn Benelux NV Galileistraat,4496.640910797998
GM0599_1_155,HTLP0058,Air Liquide Pergen VOF,5682.262029526722
GM0599_1_158,HTLP0090,EOn Benelux NV Galileistraat,1304.8789606177613
GM0599_1_159,HTLP0053,IHC Krimpen Shipyard BV,5514.538020000364
GM0599_2_129,HTLP0058,Air Liquide Pergen VOF,7328.80421405632
GM0599_2_118,HTLP0096,EON Centrale RoCa,6347.483634356725
GM0599_2_113,HTLP0096,EON Centrale RoCa,7535.0176503059065
GM0599_1_61,HTLP0096,EON Centrale RoCa,7086.376278188258
GM0599_1_64,HTLP0096,EON Centrale RoCa,6286.193280698993
GM0599_1_63,HTLP0053,IHC Krimpen Shipyard BV,5576.907209164959
GM0599_1_65,HTLP0058,Air Liquide Pergen VOF,6391.510477867772
GM0599_1_69,HTLP0058,Air Liquide Pergen VOF,5568.103660540184
GM0599_1_52,HTLP0053,IHC Krimpen Shipyard BV,5368.876982599505
GM0599_1_55,HTLP0053,IHC Krimpen Shipyard BV,7327.462789989365
GM0599_1_54,HTLP0058,Air Liquide Pergen VOF,5260.117186463813
GM0599_1_84,HTLP0096,EON Centrale RoCa,6214.058172267086
GM0599_1_83,HTLP0096,EON Centrale RoCa,5823.610231350713
GM0599_1_86,HTLP0053,IHC Krimpen Shipyard BV,6178.247787503356
GM0599_1_85,HTLP0058,Air Liquide Pergen VOF,6785.627097859058
GM0599_1_87,HTLP0096,EON Centrale RoCa,5943.52019989106
GM0599_1_71,HTLP0053,IHC Krimpen Shipyard BV,6474.864348685713
GM0599_1_73,HTLP0053,IHC Krimpen Shipyard BV,6033.880049904215
GM0599_1_72,HTLP0053,IHC Krimpen Shipyard BV,6159.293253813699
GM0599_1_75,HTLP0053,IHC Krimpen Shipyard BV,6402.084775353491
GM0599_1_77,HTLP0058,Air Liquide Pergen VOF,5064.401361506199
GM0599_1_78,HTLP0053,IHC Krimpen Shipyard BV,5789.825609807145
GM0599_3_24,HTLP0053,IHC Krimpen Shipyard BV,5372.303603049796
GM0599_1_95,HTLP0096,EON Centrale RoCa,6605.330230832318
