code,name,geo_coordinate,number_of_house_equivalents_residences,number_of_house_equivalents_utility,m2_of_utility,total_heat_demand_of_residences,total_heat_demand_of_utility,total_electricity_demand_of_residences,total_electricity_demand_of_utility,geothermal_available,teo_available,ht_sources_available,lt_sources_available,preference_W_MTHT,preference_H,preference_E,elegible_W_LT,force_heat_network
GM0059_39,cluster_GM0059_39,"[203013.36258679698, 581702.093141897]",221.0,25.092307691303997,3262.0,7956.0,903.323076923077,3094.0,351.2923076923077,True,True,['HTHP0099'],['LTHP0010'],0.0,0.6003506674179858,0.39964933258201435,False,False
GM0059_18,cluster_GM0059_18,"[205879.48031639602, 585970.634332518]",407.0,45.146153844348,5869.0,12210.0,1354.3846153846152,6919.0,767.4846153846154,True,True,['HTHP0099'],[],0.23979181001689037,0.7436761662485136,0.016532023734596082,False,False
GM0059_36,cluster_GM0059_36,"[200539.18642694698, 582214.0771933229]",53.0,0.0,0,2703.0,0.0,583.0,0.0,True,False,['HTHP0099'],[],0.0,0.9309433962264151,0.06905660377358493,False,False
GM0059_17,cluster_GM0059_17,"[199081.90639029897, 583514.405615939]",727.0,61.876923074447994,8044.0,27626.0,2351.323076923077,10178.0,866.2769230769231,True,True,['HTHP0099'],[],0.10753108390254847,0.7837335416328055,0.10873537446464614,False,False
GM0059_35,cluster_GM0059_35,"[205497.06464626698, 577581.241678387]",198.0,24.007692306732,3121.0,7326.0,888.2846153846154,3168.0,384.1230769230769,True,False,['HTHP0099'],[],0.021789150295092572,0.5511900422050798,0.42702080749982774,False,False
GM0059_19,cluster_GM0059_19,"[207447.558238525, 581093.133345851]",914.0,46.969230767351995,6106.0,37474.0,1925.7384615384615,11882.0,610.6,True,True,['HTHP0099'],[],0.08400450213134492,0.8385059575399928,0.07748954032866233,False,False
GM0059_38,cluster_GM0059_38,"[206637.403366418, 577836.903071442]",152.0,27.646153845047998,3594.0,5472.0,995.2615384615385,2888.0,525.2769230769231,True,False,['HTHP0099'],[],0.0,0.25581002127439006,0.7441899787256099,False,False
GM0059_14,cluster_GM0059_14,"[201546.436630749, 582358.365381695]",37.0,2.415384615288,314.0,1665.0,108.69230769230771,629.0,41.06153846153846,True,False,['HTHP0099'],[],0.0,0.9726775956284153,0.027322404371584695,False,False
GM0059_37,cluster_GM0059_37,"[207044.75940064603, 577907.512909496]",1.0,404.84615382996,52630.0,21.0,8501.76923076923,60.0,24290.769230769234,True,False,['HTHP0099'],[],0.34303639120545865,0.5585481425322213,0.09841546626231994,False,False
GM0059_32,cluster_GM0059_32,"[201570.49300318, 583126.052788034]",92.0,13.599999999456,1768.0,4048.0,598.4,1564.0,231.20000000000002,True,False,['HTHP0099'],[],0.0,1.0,0.0,False,False
GM0059_13,cluster_GM0059_13,"[204950.008494294, 575222.0826037]",191.0,13.676923076376,1778.0,7258.0,519.723076923077,2483.0,177.8,True,False,['HTHP0099'],[],0.05174869660897955,0.5576314095197917,0.39061989387122875,False,False
GM0059_9,cluster_GM0059_9,"[202465.667930911, 583631.545971861]",45.0,27.07692307584,3520.0,1710.0,1028.923076923077,1620.0,974.7692307692306,True,False,['HTHP0099'],[],0.3720052175975335,0.6279947824024665,0.0,False,False
GM0059_31,cluster_GM0059_31,"[204905.141753041, 583924.605483618]",471.0,32.146153844867996,4179.0,17427.0,1189.4076923076923,5652.0,385.7538461538462,True,False,['HTHP0099'],[],0.16718072163855205,0.7876403121965951,0.04517896616485282,False,False
GM0059_16,cluster_GM0059_16,"[208071.72241557698, 578703.735282609]",251.0,0.323076923064,42.0,9538.0,12.276923076923078,2761.0,3.553846153846154,True,False,['HTHP0099'],[],0.16705179282868524,0.7891235059760955,0.04382470119521912,False,False
GM0059_34,cluster_GM0059_34,"[206840.018613383, 584147.353961475]",193.0,14.73076923018,1915.0,8492.0,648.1538461538462,2509.0,191.5,True,True,['HTHP0099'],[],0.0,0.4554717846340103,0.5445282153659896,False,False
GM0059_8,cluster_GM0059_8,"[207101.438016315, 577629.415335438]",197.0,33.57692307558,4365.0,4137.0,705.1153846153848,3349.0,570.8076923076924,True,False,['HTHP0099'],[],0.07590151183515874,0.2158966126594497,0.7082018755053916,True,False
GM0059_15,cluster_GM0059_15,"[206425.813202663, 577552.52133337]",75.0,31.015384614143997,4032.0,2775.0,1147.569230769231,2100.0,868.4307692307693,True,False,['HTHP0099'],[],0.0044,0.9822666666666666,0.013333333333333334,False,False
GM0059_10,cluster_GM0059_10,"[205380.442907565, 585880.972525091]",358.0,296.523076911216,38548.0,11814.0,9785.261538461538,12172.0,10081.784615384617,True,True,['HTHP0099'],[],0.18397923457751789,0.7764370436206959,0.03958372180178628,False,False
GM0059_33,cluster_GM0059_33,"[207659.128753808, 576515.901828419]",342.0,117.723076918368,15304.0,11286.0,3884.8615384615387,8550.0,2943.0769230769233,True,False,['HTHP0099'],[],0.08488078987878636,0.8025415219943082,0.11257768812690538,False,False
GM0060_4,cluster_GM0060_4,"[182047.39021468302, 606992.752008406]",93.0,53.207692305563995,6917.0,3162.0,1809.0615384615385,1953.0,1117.3615384615384,False,True,[],[],0.044948601279324936,0.40869533635316024,0.5463560623675149,False,False
GM0060_7,cluster_GM0060_7,"[183249.867669232, 606758.236364075]",179.0,96.861538457664,12592.0,6265.0,3390.153846153846,4654.0,2518.4,False,True,[],[],0.02413407821229051,0.9014525139664805,0.07441340782122907,False,False
GM0060_12,cluster_GM0060_12,"[182256.23427468198, 607833.226279275]",27.0,203.46153845339998,26450.0,864.0,6510.769230769231,972.0,7324.615384615384,False,True,[],[],0.33070128071997235,0.33225532809177666,0.33704339118825105,False,False
GM0060_6,cluster_GM0060_6,"[187494.044725976, 608255.514103616]",6.0,109.438461534084,14227.0,168.0,3064.276923076923,228.0,4158.661538461539,False,True,[],[],0.5002285600053308,0.401084160724995,0.09868727926967413,False,False
GM0060_11,cluster_GM0060_11,"[174859.719740262, 608115.41205095]",0.0,88.29230768877599,11478.0,0.0,2295.6,0.0,3884.8615384615387,False,True,[],[],0.0,0.0,1.0,True,False
GM0060_9,cluster_GM0060_9,"[187233.275632086, 607687.2072549]",3.0,129.82307691788398,16877.0,99.0,4284.161538461539,126.0,5452.569230769231,False,True,[],[],0.24636590027219554,0.08020926236945233,0.6734248373583522,True,False
GM0060_13,cluster_GM0060_13,"[179799.508763802, 607414.377403977]",280.0,164.14615383958798,21339.0,8120.0,4760.238461538462,7280.0,4267.8,False,True,[],[],0.2971049173250069,0.6877091295064243,0.015185953168568904,False,False
GM0060_8,cluster_GM0060_8,"[177041.284703247, 607069.725438917]",6.0,111.315384610932,14471.0,138.0,2560.253846153846,258.0,4786.561538461539,False,True,[],[],0.2963084387908989,0.5926168775817978,0.11107468362730313,False,False
GM0060_1,cluster_GM0060_1,"[171851.283695352, 607724.371488732]",80.0,357.146153831868,46429.0,2480.0,11071.53076923077,2880.0,12857.261538461536,False,True,[],[],0.2726808627637298,0.4686338225201921,0.25868531471607803,False,False
GM0060_0,cluster_GM0060_0,"[171425.03289412, 605921.840177599]",210.0,91.69230768864,11920.0,6510.0,2842.461538461539,4830.0,2108.923076923077,False,True,[],[],0.23560636701391421,0.7484880928097908,0.015905540176294895,False,False
GM0060_3,cluster_GM0060_3,"[180529.143393223, 606424.808518974]",292.0,243.969230759472,31716.0,10220.0,8538.923076923078,8468.0,7075.107692307693,False,True,[],[],0.1359117238930565,0.5794790731975084,0.28460920290943525,False,False
GM0060_2,cluster_GM0060_2,"[179908.067024397, 607572.765128939]",20.0,192.79230768459598,25063.0,660.0,6362.1461538461535,760.0,7326.107692307693,False,True,[],[],0.2350732566966706,0.5891497306871996,0.17577701261612985,False,False
GM0060_5,cluster_GM0060_5,"[174795.61676563902, 605819.740929128]",192.0,115.838461533828,15059.0,6336.0,3822.669230769231,5184.0,3127.638461538462,False,True,[],[],0.13032059901755,0.679202836985765,0.19047656399668492,False,False
GM0060_10,cluster_GM0060_10,"[172677.621470228, 605915.889012644]",343.0,145.430769224952,18906.0,12348.0,5235.507692307692,8575.0,3635.769230769231,False,True,[],[],0.03416993646393924,0.773491648517792,0.19233841501826887,False,False
GM0088_1,cluster_GM0088_1,"[206399.288597565, 610683.856545857]",339.0,142.646153840448,18544.0,11187.0,4707.323076923077,7119.0,2995.569230769231,False,True,[],[],0.1865195782597557,0.8134804217402444,0.0,False,False
GM0088_0,cluster_GM0088_0,"[205064.03355302897, 611082.1750073821]",12.0,211.215384606936,27458.0,348.0,6125.246153846155,444.0,7814.96923076923,False,True,[],[],0.0,0.8317029085395272,0.1682970914604728,False,False
GM0088_3,cluster_GM0088_3,"[206141.66646958602, 609951.8368878]",219.0,124.146153841188,16139.0,6570.0,3724.384615384616,5256.0,2979.507692307693,False,True,[],[],0.053360382157663984,0.5287134391763809,0.41792617866595505,False,False
GM0088_2,cluster_GM0088_2,"[212394.983799853, 612468.900282762]",15.0,108.938461534104,14162.0,390.0,2832.4,555.0,4030.723076923077,True,True,[],[],0.2488910956636875,0.5811607083747103,0.16994819596160216,False,False
GM0279_6,cluster_GM0279_6,"[164140.105293404, 455903.105839894]",55.0,86.984615381136,11308.0,2090.0,3305.4153846153845,1705.0,2696.5230769230775,False,True,['HTHP0102'],['LTHP0329'],0.0,0.8058181818181818,0.1941818181818182,False,False
GM0279_14,cluster_GM0279_14,"[161851.244340839, 455243.427484304]",298.0,18.207692306964,2367.0,8046.0,491.60769230769233,4470.0,273.11538461538464,False,False,['HTHP0102'],[],0.35439597315436244,0.6456040268456376,0.0,False,False
GM0279_1,cluster_GM0279_1,"[161945.096396748, 454853.310617961]",226.0,9.853846153452,1281.0,4520.0,197.0769230769231,3164.0,137.95384615384617,False,False,['HTHP0102'],[],0.1947258241927928,0.5389381396851034,0.2663360361221037,False,False
GM0279_13,cluster_GM0279_13,"[162220.666466912, 454648.17142790294]",155.0,2.9461538460359997,383.0,4030.0,76.6,1860.0,35.35384615384616,False,False,['HTHP0102'],[],0.40812903225806446,0.5747096774193547,0.017161290322580645,False,False
GM0279_0,cluster_GM0279_0,"[161490.510886301, 454047.660360194]",321,94.86153845774399,12332.0,8025,2371.538461538462,5457.0,1612.646153846154,False,True,['HTHP0102'],[],0.008796848685673112,0.07064136065767802,0.9205617906566488,True,False
GM0279_16,cluster_GM0279_16,"[161366.14800776, 455314.04986841]",636.0,13.792307691756,1793.0,19080.0,413.76923076923083,8268.0,179.3,False,False,['HTHP0102'],[],0.24965408805031444,0.6381603773584905,0.11218553459119499,False,False
GM0279_3,cluster_GM0279_3,"[162662.732619141, 454148.56759229396]",331.0,0.0,0,8937.0,0.0,4634.0,0.0,False,True,['HTHP0102'],[],0.22996978851963742,0.5919033232628399,0.17812688821752268,False,False
GM0279_15,cluster_GM0279_15,"[162535.167031677, 456601.563177931]",111.0,109.746153841764,14267.0,4329.0,4280.1,3996.0,3950.8615384615377,False,False,['HTHP0102'],[],0.13949193295466422,0.44222724728422186,0.41828081976111386,False,False
GM0279_2,cluster_GM0279_2,"[161698.452539134, 454056.05494917295]",319.0,1.5692307691679999,204.0,9570.0,47.07692307692308,3509.0,17.261538461538464,False,True,['HTHP0102'],[],0.2556426332288401,0.7391849529780564,0.0051724137931034465,False,False
GM0279_10,cluster_GM0279_10,"[161712.482481429, 454160.370850119]",154.0,39.11538461382,5085.0,5544.0,1408.1538461538462,3080.0,782.3076923076924,False,True,['HTHP0102'],[],0.13824622300623096,0.7753783822232339,0.0863753947705352,False,False
GM0279_12,cluster_GM0279_12,"[160796.844200651, 454734.53708693205]",215.0,217.96153845281998,28335.0,5805.0,5884.961538461539,6880.0,6974.7692307692305,False,True,['HTHP0102'],[],0.034846331481600074,0.5344465669939737,0.43070710152442615,False,False
GM0279_11,cluster_GM0279_11,"[160746.636058882, 454711.35826981795]",124.0,3.42307692294,445.0,3224.0,89.00000000000001,2356.0,65.03846153846155,False,True,['HTHP0102'],[],0.3774193548387097,0.5983064516129033,0.0242741935483871,False,False
GM0279_9,cluster_GM0279_9,"[162721.28665462, 454787.68333417]",415.0,4.246153845984,552.0,10375.0,106.15384615384616,4150.0,42.46153846153847,False,False,['HTHP0102'],[],0.09462650602409639,0.6158795180722892,0.2894939759036145,False,False
GM0279_8,cluster_GM0279_8,"[162317.266694047, 455832.133341808]",291.0,1.6846153845479999,219.0,7275.0,42.11538461538462,2910.0,16.846153846153847,False,False,['HTHP0102'],[],0.16556701030927837,0.4597594501718214,0.3746735395189003,False,False
GM0279_5,cluster_GM0279_5,"[162960.14520131302, 454363.460269397]",65.0,56.707692305424,7372.0,1755.0,1531.1076923076923,1950.0,1701.2307692307695,False,True,['HTHP0102'],[],0.0,0.5289232422235836,0.47107675777641644,False,False
GM0279_4,cluster_GM0279_4,"[162252.053512766, 454110.67888938205]",173.0,0.0,0,4325.0,0.0,2249.0,0.0,False,True,['HTHP0102'],[],0.2689595375722543,0.7232947976878613,0.007745664739884393,False,False
GM0279_7,cluster_GM0279_7,"[162075.04883701302, 454542.826777997]",113.0,108.446153841816,14098.0,3729.0,3578.7230769230773,4407.0,4229.4,False,True,['HTHP0102'],[],0.0,0.6928406440244891,0.307159355975511,False,False
GM0307_2_77,cluster_GM0307_2_77,"[155578.104380804, 466413.787101307]",488.0,74.41538461240799,9674.0,10736.0,1637.1384615384616,8784.0,1339.4769230769232,False,False,"['HTHP0007', 'HTHP0008', 'HTHP0080']",[],0.3457346039891891,0.6377251962688405,0.01654019974197043,False,False
GM0307_2_76,cluster_GM0307_2_76,"[157258.483571483, 467655.84970976703]",274.0,0.0,0,7398.0,0.0,2740.0,0.0,False,False,"['HTHP0007', 'HTHP0008', 'HTHP0080']",[],0.0,0.26616788321167884,0.7338321167883212,False,False
GM0307_1_79,cluster_GM0307_1_79,"[155607.39899505, 461299.36232593295]",193.0,11.361538461083999,1477.0,7527.0,443.1000000000001,2895.0,170.42307692307696,False,True,"['HTHP0007', 'HTHP0008']",[],0.15015544041450776,0.8498445595854923,0.0,False,False
GM0307_2_79,cluster_GM0307_2_79,"[157202.670500309, 468065.94629857206]",364.0,0.0,0,10556.0,0.0,3640.0,0.0,False,False,"['HTHP0007', 'HTHP0008', 'HTHP0080']",[],0.024390243902439022,0.32195121951219513,0.6536585365853658,False,False
GM0307_2_78,cluster_GM0307_2_78,"[156229.195232569, 466193.536624766]",282.0,12.799999999488,1664.0,7896.0,358.40000000000003,2820.0,128.0,False,False,"['HTHP0007', 'HTHP0008', 'HTHP0080']",[],0.32999999999999996,0.6699999999999999,0.0,False,False
GM0307_2_73,cluster_GM0307_2_73,"[157496.549280267, 467747.551877825]",241.0,0.0,0,7471.0,0.0,2410.0,0.0,False,False,"['HTHP0007', 'HTHP0008', 'HTHP0080']",[],1.0,0.0,0.0,False,True
GM0307_1_76,cluster_GM0307_1_76,"[155077.937731082, 462892.750154226]",175.0,127.84615384103999,16620.0,4900.0,3579.6923076923076,6475.0,4730.307692307692,False,True,"['HTHP0007', 'HTHP0008']",[],0.6177142857142857,0.3822857142857143,0.0,False,False
GM0307_2_72,cluster_GM0307_2_72,"[158310.715017652, 466770.230468819]",288.0,154.446153839976,20078.0,8064.0,4324.492307692308,11232.0,6023.4,False,False,"['HTHP0007', 'HTHP0008', 'HTHP0080']",[],0.021629750686741542,0.22890921102959075,0.7494610382836677,False,False
GM0307_2_107,cluster_GM0307_2_107,"[154111.525199613, 467716.99171717896]",292.0,17.284615383924,2247.0,8760.0,518.5384615384615,2920.0,172.84615384615387,False,False,"['HTHP0007', 'HTHP0008', 'HTHP0080']",[],0.03427736463799836,0.6158359939368563,0.3498866414251454,False,False
GM0307_1_75,cluster_GM0307_1_75,"[154272.15067221198, 463139.01138953]",0.0,3298.7538460218957,428838.0,0.0,79170.09230769232,0.0,237510.27692307695,False,True,"['HTHP0007', 'HTHP0008']",['LTHP0251'],0.2807107846278048,0.0,0.7192892153721951,True,False
GM0307_2_106,cluster_GM0307_2_106,"[154209.311821575, 466137.871939681]",256.0,18.138461537736,2358.0,7680.0,544.1538461538462,3072.0,217.6615384615385,False,False,"['HTHP0007', 'HTHP0008', 'HTHP0080']",[],0.26177337041921545,0.6194369861524216,0.11878964342836296,False,False
GM0307_2_75,cluster_GM0307_2_75,"[158297.57373033, 468173.29834359797]",294.0,2.199999999912,286.0,8232.0,61.599999999999994,2940.0,22.0,False,False,"['HTHP0007', 'HTHP0008', 'HTHP0080']",[],1.0,0.0,0.0,False,True
GM0307_1_78,cluster_GM0307_1_78,"[154758.111447714, 460930.295715235]",120.0,0.684615384588,89.0,2520.0,14.376923076923081,1200.0,6.846153846153847,False,False,"['HTHP0007', 'HTHP0008']",[],0.67,0.33,0.0,False,False
GM0307_2_74,cluster_GM0307_2_74,"[154512.04980009698, 465909.25434358703]",308.0,1.892307692232,246.0,10472.0,64.33846153846154,3388.0,20.815384615384616,False,False,"['HTHP0007', 'HTHP0008', 'HTHP0080']",[],0.24964285714285714,0.7158441558441558,0.034512987012987016,False,False
GM0307_2_109,cluster_GM0307_2_109,"[157497.277704541, 467006.472756608]",262.0,0.0,0,6550.0,0.0,2882.0,0.0,False,False,"['HTHP0007', 'HTHP0008', 'HTHP0080']",[],0.0,0.06297709923664122,0.9370229007633588,False,False
GM0307_1_77,cluster_GM0307_1_77,"[155050.291017662, 463575.284289905]",142.0,2.53846153836,330.0,4118.0,73.61538461538461,2130.0,38.07692307692308,False,True,"['HTHP0007', 'HTHP0008']",[],0.7806338028169014,0.21936619718309858,0.0,False,False
GM0307_2_108,cluster_GM0307_2_108,"[157308.324238246, 468334.299739731]",541.0,19.823076922284,2577.0,10279.0,376.63846153846157,4869.0,178.4076923076923,False,False,"['HTHP0007', 'HTHP0008', 'HTHP0080']",[],0.0,0.19535572715925767,0.8046442728407424,True,False
GM0307_1_72,cluster_GM0307_1_72,"[153649.915212428, 463493.230678115]",203.0,15.61538461476,2030.0,6090.0,468.4615384615385,3045.0,234.23076923076928,False,False,"['HTHP0007', 'HTHP0008']",[],0.6649261083743843,0.33507389162561574,0.0,False,False
GM0307_2_103,cluster_GM0307_2_103,"[159426.911185764, 464185.60397495795]",192.0,0.11538461538,15.0,3840.0,2.3076923076923075,1728.0,1.0384615384615383,False,True,"['HTHP0007', 'HTHP0008', 'HTHP0080']",[],0.6434895833333334,0.28359375000000003,0.07291666666666667,False,False
GM0307_1_71,cluster_GM0307_1_71,"[155855.357914297, 463311.83261587104]",231.0,73.930769227812,9611.0,6006.0,1922.2,3234.0,1035.0307692307692,False,True,"['HTHP0007', 'HTHP0008', 'HTHP0080']",[],0.6049067644009749,0.3254320262450733,0.06966120935395173,False,False
GM0307_2_102,cluster_GM0307_2_102,"[156612.316168838, 465665.696724184]",145.0,36.30769230624,4720.0,4350.0,1089.2307692307695,3335.0,835.0769230769231,False,False,"['HTHP0007', 'HTHP0008', 'HTHP0080']",[],0.3277241379310345,0.6722758620689655,0.0,False,False
GM0307_2_71,cluster_GM0307_2_71,"[154054.03569954901, 464609.64076151]",422.0,924.5846153476319,120196.0,18146.0,39757.13846153846,12238.0,26812.953846153847,False,True,"['HTHP0007', 'HTHP0008', 'HTHP0080']",[],0.07918639021295178,0.217989200801715,0.7028244089853332,True,False
GM0307_1_74,cluster_GM0307_1_74,"[155171.85934944698, 461984.133276486]",320.0,3.7538461536959997,488.0,10560.0,123.87692307692308,3520.0,41.292307692307695,False,True,"['HTHP0007', 'HTHP0008']",[],0.505875,0.49412500000000004,0.0,False,False
GM0307_2_105,cluster_GM0307_2_105,"[153483.40502766802, 465584.961266724]",133.0,21.161538460692,2751.0,5054.0,804.1384615384616,2527.0,402.0692307692308,False,True,"['HTHP0007', 'HTHP0008', 'HTHP0080']",['LTHP0133'],0.12052631578947369,0.8794736842105264,0.0,False,False
GM0307_2_70,cluster_GM0307_2_70,"[156304.942351903, 468292.28171576]",459.0,4.592307692124,597.0,12852.0,128.5846153846154,4590.0,45.92307692307693,False,False,"['HTHP0007', 'HTHP0008', 'HTHP0080']",[],0.0029101862000951244,0.3304147227481136,0.6666750910517911,False,False
GM0307_1_73,cluster_GM0307_1_73,"[156020.368782929, 463898.879795498]",217.0,0.0,0,3906.0,0.0,1736.0,0.0,False,True,"['HTHP0007', 'HTHP0008', 'HTHP0080']",[],0.0,0.2387557603686636,0.7612442396313365,True,False
