neighbourhood_code,heat_source_code,heat_source_name,distance_in_m
BU05031300,HTLP0040,DSM Delft Permit BV,356.7435808623801
BU19300603,HTLP0049,Aluminium en Chemie Rotterdam BV,3299.880469063986
BU03440953,LTLP0008,RAM Infotechnology  Utrecht,256.0616926261446
BU05182762,HTLP0078,EOn Centrale Den Haag,2641.5924071621716
BU05020885,LTLP0035,InterBox Internet  Capelle a d Ijssel,25.302531260569708
BU03530016,LTLP0055,Alticom IJsselstein,799.3656777584539
BU03072502,LTLP0024,Tele2  POP   Amersfoort  Amersfoort,803.2568317192348
BU03550508,LTLP0080,Interoute  Soesterberg  Soesterberg,1095.979614344844
BU06031064,LTLP0102,RWZI   Harnaschpolder,897.14442272311
BU03070503,HTLP0016,biomassaketel_deIsselt,1914.5288001287227
BU05990531,HTLP0058,Air Liquide Pergen VOF,8711.23917866516
BU06420106,HTLP0032,Sime Darby Unimills BV,2802.420511550634
BU06030431,HTLP0078,EOn Centrale Den Haag,3466.5023497698294
BU06031082,HTLP0040,DSM Delft Permit BV,1808.0052461510074
BU05050606,HTLP0002,HVC Afvalcentrale Dordrecht,660.4755222873879
BU03100303,HTLP0094,Eneco Merwedekanaal,9172.829408653593
BU05050602,HTLP0052,Chemours Netherlands BV,2528.562098221191
BU06060308,HTLP0058,Air Liquide Pergen VOF,2950.424252851143
BU03960202,HTLP0026,Nuon Power Generation BV Velsen,5642.018278511552
BU06060302,HTLP0058,Air Liquide Pergen VOF,3311.871715173447
BU06060106,HTLP0058,Air Liquide Pergen VOF,4694.638296698608
BU05031200,HTLP0040,DSM Delft Permit BV,496.4321886992716
BU06060301,HTLP0058,Air Liquide Pergen VOF,3186.288551390733
BU06420309,HTLP0032,Sime Darby Unimills BV,2343.9587978043014
BU03070100,HTLP0015,biomassaketel_deHoef,2802.3827601339854
BU03440123,HTLP0014,Biowarmte Installatie Lage Weide,2092.910558343173
BU05020882,HTLP0053,IHC Krimpen Shipyard BV,5606.789191902404
BU03440611,HTLP0095,Eneco Lage Weide,3595.853197277465
BU05020883,HTLP0096,EON Centrale RoCa,1104.0822029573644
BU05184317,LTLP0077,Vodafone  Leidschenveen,139.8388256921446
BU03440414,HTLP0095,Eneco Lage Weide,3305.0524713548543
BU03440231,HTLP0095,Eneco Lage Weide,1249.0775201143858
BU03440531,HTLP0095,Eneco Lage Weide,5341.576443840156
BU03070501,HTLP0016,biomassaketel_deIsselt,3072.9044989295226
BU06420502,HTLP0032,Sime Darby Unimills BV,1353.2224955215227
BU06320301,LTLP0083,Switch Datacenters   Woerden,440.16516480204643
BU06060107,HTLP0080,Rijnmond Energie,4813.149939469206
BU05990516,LTLP0067,Intermax ? DC Schiecentrale Weena Schouwburgplein  Rotterdam,643.3860935586508
BU05181785,HTLP0103,WSW Capturam Geothermie,5872.343086588411
BU03440411,HTLP0095,Eneco Lage Weide,3274.008297389879
BU06640779,HTLP0064,Century Aluminum Vlissingen B V,11269.23175308405
BU03440612,HTLP0014,Biowarmte Installatie Lage Weide,3402.594448991995
BU05990327,HTLP0059,ExxonMobil Chemical Holland BV RAP,10127.859560097915
BU03440623,HTLP0095,Eneco Lage Weide,3799.4637463811537
BU06220303,HTLP0005,AVR Rozenburg,2240.8623535874103
BU03960503,HTLP0026,Nuon Power Generation BV Velsen,5676.122898718876
BU05050107,HTLP0052,Chemours Netherlands BV,4317.869347490682
BU05121000,HTLP0029,Promelca BV Gorinchem,1704.6316410618
BU19041201,LTLP0081,Eurofiber   Eurofiber Datacenter Utrecht,556.9398809892683
BU04370007,LTLP0062,Colt   Duivendrecht,1603.2881350676091
BU03440625,HTLP0095,Eneco Lage Weide,4098.654774054482
BU05183284,HTLP0103,WSW Capturam Geothermie,7410.013740970021
BU03440415,HTLP0095,Eneco Lage Weide,3653.642263260083
BU05050103,HTLP0032,Sime Darby Unimills BV,2314.903799468193
BU05050306,HTLP0052,Chemours Netherlands BV,4859.43990557375
BU03070502,HTLP0015,biomassaketel_deHoef,7673.0898949037755
BU03440626,HTLP0024,Eneco HWC Nicolaas Beetsstraat,888.1858688341628
BU05990515,LTLP0067,Intermax ? DC Schiecentrale Weena Schouwburgplein  Rotterdam,702.256275857452
BU03530014,LTLP0055,Alticom IJsselstein,675.1016052688519
BU17830161,LTLP0082,Greenhouse Datacenters B V,671.644124883163
BU03440624,HTLP0095,Eneco Lage Weide,3864.417806865389
BU03440232,HTLP0095,Eneco Lage Weide,1167.6454370990912
BU06060103,HTLP0038,Maasstroom Energie CV,5024.615300652309
BU03440511,HTLP0095,Eneco Lage Weide,4267.205082737349
BU06220102,HTLP0049,Aluminium en Chemie Rotterdam BV,3763.3114068796644
BU06060304,HTLP0059,ExxonMobil Chemical Holland BV RAP,8042.855125248392
BU05031604,HTLP0040,DSM Delft Permit BV,2970.144486459679
BU03440433,HTLP0095,Eneco Lage Weide,4161.859993426929
BU06320103,LTLP0083,Switch Datacenters   Woerden,750.3269752331006
BU03440622,HTLP0095,Eneco Lage Weide,3452.3054444194436
BU05050100,HTLP0052,Chemours Netherlands BV,4467.343442262583
BU03440122,HTLP0087,Nuon Kanaalweg,1151.262673115008
BU03440532,HTLP0095,Eneco Lage Weide,4991.820769201567
BU05051902,HTLP0032,Sime Darby Unimills BV,676.9685777946295
BU03071706,HTLP0015,biomassaketel_deHoef,5236.1252628075745
BU03620502,HTLP0097,Nuon Power Generation BV Hemweg,9836.66488034487
BU05020666,HTLP0096,EON Centrale RoCa,1711.97783968708
BU05991088,HTLP0086,Eon Laurensplaat Delfsevaart,1222.396557454202
BU03750004,HTLP0026,Nuon Power Generation BV Velsen,2123.325723609829
BU19301601,HTLP0060,Air Products Nederland BV Pernis,1959.7667522474821
BU05991574,LTLP0101,RWZI   Dokhaven,513.5690910904589
BU05050104,HTLP0052,Chemours Netherlands BV,4988.66247895991
BU07180102,HTLP0062,Eastman Chemical Middelburg BV,7366.012224955631
BU05050403,HTLP0052,Chemours Netherlands BV,3954.1511438880866
BU03440224,HTLP0095,Eneco Lage Weide,1508.8048195553715
BU03420705,LTLP0080,Interoute  Soesterberg  Soesterberg,1432.6781285764196
BU03440432,HTLP0095,Eneco Lage Weide,4399.919358044359
BU06060203,HTLP0058,Air Liquide Pergen VOF,3778.651550740031
BU03440512,HTLP0095,Eneco Lage Weide,4633.781319788057
BU03440131,HTLP0095,Eneco Lage Weide,1589.5919104730515
BU03440223,HTLP0095,Eneco Lage Weide,1955.7179234435287
BU05050501,HTLP0052,Chemours Netherlands BV,3678.178458962626
BU06420110,HTLP0002,HVC Afvalcentrale Dordrecht,5638.753512350828
BU06420509,HTLP0030,Ashland Industries Nederland BV,1088.1004747932311
BU06420513,HTLP0030,Ashland Industries Nederland BV,904.202547273141
BU06420601,HTLP0002,HVC Afvalcentrale Dordrecht,8002.977589163291
BU03440521,HTLP0095,Eneco Lage Weide,4651.459584102422
BU06420603,HTLP0002,HVC Afvalcentrale Dordrecht,8123.776108679824
BU07150403,HTLP0066,YARA Sluiskil BV,3452.8330156074376
BU19040116,LTLP0081,Eurofiber   Eurofiber Datacenter Utrecht,445.0917266366197
BU06220704,HTLP0005,AVR Rozenburg,6786.785208650336
BU05050102,HTLP0002,HVC Afvalcentrale Dordrecht,4868.308223588476
BU05050504,HTLP0002,HVC Afvalcentrale Dordrecht,3533.6724742211018
BU06420605,HTLP0002,HVC Afvalcentrale Dordrecht,8610.188479239572
BU05990457,HTLP0090,EOn Benelux NV Galileistraat,3879.199622878398
BU05050603,HTLP0002,HVC Afvalcentrale Dordrecht,2938.520932008542
BU06100102,HTLP0001,DRSH Zuiveringsslib N V,915.7416237486443
BU07153100,HTLP0102,Elsta BV en Co CV,2384.4944484384146
BU05990535,LTLP0067,Intermax ? DC Schiecentrale Weena Schouwburgplein  Rotterdam,1367.2986454433437
BU17830608,HTLP0103,WSW Capturam Geothermie,3545.3064763488233
BU03211124,LTLP0053,ITDev Solutions  Houten,547.3259187179251
BU19303102,HTLP0057,Air Products Nederland BV Botlek,6695.1142026456155
BU06060903,HTLP0005,AVR Rozenburg,8356.71549832906
BU05300301,HTLP0057,Air Products Nederland BV Botlek,9951.667013414326
BU05051906,HTLP0032,Sime Darby Unimills BV,891.2883725406766
BU19301403,HTLP0060,Air Products Nederland BV Pernis,4957.965843120683
BU19301704,HTLP0060,Air Products Nederland BV Pernis,1407.723216870578
BU07180406,HTLP0064,Century Aluminum Vlissingen B V,7385.295756180324
BU05050109,HTLP0002,HVC Afvalcentrale Dordrecht,4572.921978681088
BU19301409,HTLP0060,Air Products Nederland BV Pernis,5760.94075482534
BU05300302,HTLP0045,Lyondell Chemie Nederland BV,9481.781088739215
BU05050507,HTLP0002,HVC Afvalcentrale Dordrecht,3831.356964138083
BU19630999,HTLP0068,Shell Nederland Chemie BV Moerdijk,8958.744874755424
BU05300400,HTLP0057,Air Products Nederland BV Botlek,8824.748184013692
BU06220306,HTLP0033,Momentive Specialty Chemicals,1736.8296943441273
BU17830408,HTLP0103,WSW Capturam Geothermie,4727.396784052751
BU05181492,HTLP0103,WSW Capturam Geothermie,8095.87421129955
BU19300903,HTLP0043,Botlek VCM Plant Shin Etsu PVC BV,5454.893238755154
BU19301502,HTLP0060,Air Products Nederland BV Pernis,6109.850472223822
BU19300802,HTLP0060,Air Products Nederland BV Pernis,4057.439556716798
BU06060904,HTLP0005,AVR Rozenburg,8218.001562780699
BU19301402,HTLP0060,Air Products Nederland BV Pernis,5191.44771492052
BU03072503,HTLP0015,biomassaketel_deHoef,1396.7838439213922
BU19300702,HTLP0060,Air Products Nederland BV Pernis,4877.449020336296
BU07170900,HTLP0064,Century Aluminum Vlissingen B V,10257.749113617563
BU19041208,LTLP0081,Eurofiber   Eurofiber Datacenter Utrecht,578.2182251569541
BU19301201,HTLP0047,Akzo Nobel Chemicals BV Botlek,5953.448416140202
BU05300700,HTLP0045,Lyondell Chemie Nederland BV,9117.060846552764
BU06060102,HTLP0059,ExxonMobil Chemical Holland BV RAP,8988.602250179334
BU06220702,HTLP0005,AVR Rozenburg,6014.51842551134
BU07180506,HTLP0062,Eastman Chemical Middelburg BV,3780.2752511005497
BU05300401,HTLP0057,Air Products Nederland BV Botlek,8671.006048909896
BU03830511,HTLP0003,HVC Alkmaar,4886.126740457987
BU06140003,HTLP0088,ENECOGEN VOF,8264.236158579719
BU05050113,HTLP0002,HVC Afvalcentrale Dordrecht,4883.420598185736
BU07180101,HTLP0062,Eastman Chemical Middelburg BV,7076.25552269446
BU19301401,HTLP0060,Air Products Nederland BV Pernis,5131.967759328641
BU19300803,HTLP0060,Air Products Nederland BV Pernis,4303.305346481913
BU19300504,HTLP0059,ExxonMobil Chemical Holland BV RAP,3895.159359664637
BU19301404,HTLP0060,Air Products Nederland BV Pernis,5327.474455529037
BU03211012,LTLP0053,ITDev Solutions  Houten,475.779221186611
BU19301203,HTLP0060,Air Products Nederland BV Pernis,4515.0521838372315
BU17830155,LTLP0082,Greenhouse Datacenters B V,100.20277503180412
BU19305001,HTLP0051,Eurogen CV,9055.913899588411
BU05300502,HTLP0057,Air Products Nederland BV Botlek,8728.284745454119
BU19301206,HTLP0060,Air Products Nederland BV Pernis,5696.951146401387
BU19300503,HTLP0060,Air Products Nederland BV Pernis,3380.6653321021995
BU05050506,HTLP0002,HVC Afvalcentrale Dordrecht,4215.028126102631
BU06220706,HTLP0005,AVR Rozenburg,7213.745923498208
BU19301410,HTLP0060,Air Products Nederland BV Pernis,5542.139801982732
BU06060403,HTLP0059,ExxonMobil Chemical Holland BV RAP,8138.3146074472
BU19301202,HTLP0060,Air Products Nederland BV Pernis,4700.852121588805
BU04895070,HTLP0053,IHC Krimpen Shipyard BV,4505.55754089554
BU07180701,HTLP0062,Eastman Chemical Middelburg BV,5819.668202276117
BU19301301,HTLP0043,Botlek VCM Plant Shin Etsu PVC BV,5628.470226581864
BU05300402,HTLP0065,Air Liquide Nederland BV,8473.24576293258
BU17830410,HTLP0103,WSW Capturam Geothermie,4507.700421864745
BU17830505,HTLP0103,WSW Capturam Geothermie,5582.523866840025
BU19301101,HTLP0047,Akzo Nobel Chemicals BV Botlek,5182.784100937892
BU04820104,LTLP0020,Datapark Nederland  Alblasserdam,296.8177218832289
BU06420410,HTLP0052,Chemours Netherlands BV,7748.962194990333
BU19300602,HTLP0060,Air Products Nederland BV Pernis,4348.490029890652
BU19301102,HTLP0047,Akzo Nobel Chemicals BV Botlek,4549.742862946532
BU07180402,HTLP0100,Sloe Centrale BV Vlissingen,7500.654347826692
BU03621402,HTLP0004,Afval Energie Bedrijf Amsterdam,11233.812479663478
BU00590000,HTLP0101,Centrale Bergum,8993.623183003183
BU19301406,HTLP0057,Air Products Nederland BV Botlek,7560.421510515579
BU06420511,HTLP0002,HVC Afvalcentrale Dordrecht,7447.22173296685
BU05050302,HTLP0002,HVC Afvalcentrale Dordrecht,5601.911465501897
BU05050502,HTLP0002,HVC Afvalcentrale Dordrecht,3925.9325222308225
BU19301408,HTLP0043,Botlek VCM Plant Shin Etsu PVC BV,6472.150972091593
BU06540901,HTLP0064,Century Aluminum Vlissingen B V,3175.7789860139173
BU03960801,HTLP0026,Nuon Power Generation BV Velsen,4598.521718714006
BU06770111,HTLP0066,YARA Sluiskil BV,12576.818109971617
BU05010100,HTLP0065,Air Liquide Nederland BV,5218.847213403112
BU05032204,HTLP0005,AVR Rozenburg,10430.8897537577
BU06060402,HTLP0059,ExxonMobil Chemical Holland BV RAP,8303.396809932401
BU03830211,HTLP0003,HVC Alkmaar,8039.895355818637
BU06060705,HTLP0005,AVR Rozenburg,8152.769182836178
BU19301407,HTLP0057,Air Products Nederland BV Botlek,7606.9082855416955
BU04730101,LTLP0086,Interoute  Zandvoort  Zandvoort,486.69200259146504
BU06060704,HTLP0005,AVR Rozenburg,7660.884382120483
BU07180203,HTLP0062,Eastman Chemical Middelburg BV,6300.481139215832
BU17830113,HTLP0103,WSW Capturam Geothermie,1690.9066001880808
BU03830101,HTLP0003,HVC Alkmaar,9058.902259056118
BU19300905,HTLP0057,Air Products Nederland BV Botlek,7552.428048359485
BU06220801,HTLP0005,AVR Rozenburg,4521.56149537353
BU05300103,HTLP0045,Lyondell Chemie Nederland BV,9138.645684484498
BU06060907,HTLP0005,AVR Rozenburg,8612.59822333277
BU05050303,HTLP0002,HVC Afvalcentrale Dordrecht,5786.003870970835
BU03830111,HTLP0003,HVC Alkmaar,8377.671252547001
BU03070108,HTLP0015,biomassaketel_deHoef,2648.4668361067497
BU03580200,LTLP0093,Maincubes,574.100634198128
BU19301405,HTLP0057,Air Products Nederland BV Botlek,7664.472699198539
BU19300601,HTLP0060,Air Products Nederland BV Pernis,4491.292698642269
BU05051900,HTLP0002,HVC Afvalcentrale Dordrecht,5940.690270342022
BU03211010,LTLP0053,ITDev Solutions  Houten,876.1736552914397
BU05900002,LTLP0021,Dataplace Rotterdam,790.4052049992388
BU05050801,HTLP0002,HVC Afvalcentrale Dordrecht,5570.959085526244
BU05050101,HTLP0002,HVC Afvalcentrale Dordrecht,5118.066184702087
BU06420311,HTLP0002,HVC Afvalcentrale Dordrecht,6952.085250765371
BU06220703,HTLP0005,AVR Rozenburg,6194.3198448924295
BU19301503,HTLP0051,Eurogen CV,8706.474815000225
BU19301204,HTLP0060,Air Products Nederland BV Pernis,4604.408079678748
BU06060706,HTLP0005,AVR Rozenburg,8378.6494987155
BU05560602,HTLP0036,ExxonMobil Chemical Holland BV ROP van RPI,2575.7085911323165
BU05010005,HTLP0055,Abengoa Bioenergy,4103.8698153483065
BU04500001,HTLP0026,Nuon Power Generation BV Velsen,8066.112602080563
BU05050114,HTLP0002,HVC Afvalcentrale Dordrecht,4710.478259372
BU19300901,HTLP0057,Air Products Nederland BV Botlek,7074.642778958445
BU19630700,HTLP0068,Shell Nederland Chemie BV Moerdijk,6430.734121019722
BU05992194,LTLP0101,RWZI   Dokhaven,1840.8022559178007
BU17830306,HTLP0036,ExxonMobil Chemical Holland BV ROP van RPI,3946.179039795745
BU07180501,HTLP0100,Sloe Centrale BV Vlissingen,6816.142843707547
BU06420701,HTLP0002,HVC Afvalcentrale Dordrecht,8117.02692145942
BU04370002,HTLP0099,Nuon Power Generation BV Diemen,6789.288464811274
BU03211123,LTLP0053,ITDev Solutions  Houten,434.0199034889748
BU17830710,HTLP0103,WSW Capturam Geothermie,1978.1826950293755
BU03750500,HTLP0026,Nuon Power Generation BV Velsen,2841.5058086347894
BU03580004,LTLP0019,NLDC   Aalsmeer,261.4524619946171
BU19302501,HTLP0051,Eurogen CV,2501.9576023942836
BU17830402,HTLP0044,Archer Daniels Midland Europoort BV ADM,5420.675591325171
BU19160301,HTLP0089,Eon Centrale Leiden,9635.059585187788
BU06030963,HTLP0103,WSW Capturam Geothermie,5762.246390668596
BU19301002,HTLP0049,Aluminium en Chemie Rotterdam BV,2182.7206730366925
BU03960900,HTLP0026,Nuon Power Generation BV Velsen,4138.4016146493595
BU07370900,HTLP0101,Centrale Bergum,5737.85490235993
BU06220203,HTLP0005,AVR Rozenburg,3709.409861032157
BU06130311,HTLP0005,AVR Rozenburg,9766.93334694508
BU19040108,LTLP0081,Eurofiber   Eurofiber Datacenter Utrecht,703.6221934364997
BU00590200,HTLP0101,Centrale Bergum,9779.843303941261
BU03440114,HTLP0069,BASF Nederland BV Catalysts,2638.358338650315
BU07180204,HTLP0100,Sloe Centrale BV Vlissingen,9462.20249157017
BU17830405,HTLP0044,Archer Daniels Midland Europoort BV ADM,5376.620383458556
BU19300104,HTLP0057,Air Products Nederland BV Botlek,5761.551698263394
BU03750400,HTLP0026,Nuon Power Generation BV Velsen,1768.5555769448526
BU03960502,HTLP0026,Nuon Power Generation BV Velsen,5690.269758085087
BU19631100,HTLP0065,Air Liquide Nederland BV,10173.902680407824
BU05050205,HTLP0002,HVC Afvalcentrale Dordrecht,4446.028876054957
BU03212055,HTLP0084,Nuon Nieuwegein,4396.812080040797
BU19302503,HTLP0051,Eurogen CV,2124.633354283353
BU05050401,HTLP0002,HVC Afvalcentrale Dordrecht,4997.279257181763
BU05992196,HTLP0058,Air Liquide Pergen VOF,2697.0299016038693
BU03620901,LTLP0015,ABN AMRO Datacenter,237.93549705746278
BU19040118,HTLP0094,Eneco Merwedekanaal,5162.07376109507
BU05010200,HTLP0065,Air Liquide Nederland BV,2438.3379145207246
BU17830404,HTLP0050,Indorama Holdings Rotterdam BV,6365.446607472161
BU19240401,HTLP0056,Suiker Unie Dinteloord,9449.506965126666
BU07180502,HTLP0064,Century Aluminum Vlissingen B V,6701.738011000139
BU03750101,HTLP0026,Nuon Power Generation BV Velsen,1788.6783355265623
BU06870000,HTLP0062,Eastman Chemical Middelburg BV,2116.622876355503
BU03211014,LTLP0053,ITDev Solutions  Houten,501.6176718796012
BU05181806,HTLP0103,WSW Capturam Geothermie,6979.908621936712
BU07180405,HTLP0064,Century Aluminum Vlissingen B V,8111.804845144325
BU03440627,HTLP0087,Nuon Kanaalweg,984.04416794008
BU19300502,HTLP0057,Air Products Nederland BV Botlek,5491.729584222435
BU03750501,HTLP0026,Nuon Power Generation BV Velsen,2365.865217100444
BU07180800,HTLP0064,Century Aluminum Vlissingen B V,680.032211094434
BU06220103,HTLP0005,AVR Rozenburg,4637.492927001468
BU06220305,HTLP0033,Momentive Specialty Chemicals,2105.3975418316013
BU19301205,HTLP0051,Eurogen CV,7585.005119255612
BU06870409,HTLP0064,Century Aluminum Vlissingen B V,3241.2166549071694
BU06060607,HTLP0005,AVR Rozenburg,8329.3023306185
BU05050106,HTLP0002,HVC Afvalcentrale Dordrecht,5281.886977380508
BU17830712,HTLP0103,WSW Capturam Geothermie,1788.9587686461516
BU07155500,HTLP0063,Cargill Benelux BV,563.1727711112119
BU06060303,HTLP0038,Maasstroom Energie CV,3921.8836098254656
BU03070204,HTLP0015,biomassaketel_deHoef,3478.9104448812654
BU06870300,HTLP0100,Sloe Centrale BV Vlissingen,6833.7935685712555
BU07180103,HTLP0062,Eastman Chemical Middelburg BV,6843.980646759099
BU03211121,LTLP0053,ITDev Solutions  Houten,69.88997631427532
BU03440525,HTLP0023,WOS_merkesstraat,2224.568762851195
BU19630900,HTLP0068,Shell Nederland Chemie BV Moerdijk,9946.763560834243
BU03071700,HTLP0016,biomassaketel_deIsselt,3286.5578109351673
BU06220602,HTLP0005,AVR Rozenburg,5958.226801147468
BU17141100,HTLP0100,Sloe Centrale BV Vlissingen,8934.968217205422
BU03440132,LTLP0007,EuroFiber Nijverheidsweg  Utrecht,92.87796029918765
BU05050404,HTLP0002,HVC Afvalcentrale Dordrecht,4368.268972516387
BU06060605,HTLP0059,ExxonMobil Chemical Holland BV RAP,9182.335609722559
BU07180401,HTLP0100,Sloe Centrale BV Vlissingen,8376.135783829965
BU07151900,HTLP0066,YARA Sluiskil BV,4363.000828221876
BU06640105,LTLP0048,Alticom Goes,460.3964710842456
BU06130205,HTLP0005,AVR Rozenburg,10726.958082539397
BU05051010,HTLP0002,HVC Afvalcentrale Dordrecht,4557.972231070665
BU19040216,HTLP0095,Eneco Lage Weide,9211.871184224268
BU05050301,HTLP0002,HVC Afvalcentrale Dordrecht,5960.1039393370675
BU17830504,HTLP0103,WSW Capturam Geothermie,6133.425748175831
BU05300102,HTLP0065,Air Liquide Nederland BV,9395.26308798895
BU19041213,LTLP0081,Eurofiber   Eurofiber Datacenter Utrecht,259.2602553994214
BU03830201,HTLP0026,Nuon Power Generation BV Velsen,8913.876383432374
BU05181840,HTLP0103,WSW Capturam Geothermie,7257.916379161632
BU06060202,HTLP0059,ExxonMobil Chemical Holland BV RAP,8398.388230883253
BU03072508,HTLP0082,gas WKK eneco,2085.8902178647577
BU03620701,HTLP0099,Nuon Power Generation BV Diemen,9242.64566307095
BU03960601,HTLP0026,Nuon Power Generation BV Velsen,5836.841405851619
BU06060404,HTLP0034,Shell Nederland Chemie BV Pernis,3371.4496260179076
BU05181795,HTLP0103,WSW Capturam Geothermie,6611.080686372596
BU05050111,HTLP0002,HVC Afvalcentrale Dordrecht,5437.736508044061
BU06060703,HTLP0005,AVR Rozenburg,7430.563085087088
BU06060000,HTLP0005,AVR Rozenburg,8774.187524490591
BU07180500,HTLP0064,Century Aluminum Vlissingen B V,6755.683764435993
BU06870500,HTLP0100,Sloe Centrale BV Vlissingen,6326.364567603805
BU03071101,LTLP0024,Tele2  POP   Amersfoort  Amersfoort,832.7674094544534
BU06060902,HTLP0005,AVR Rozenburg,7761.294626727719
BU07157900,HTLP0066,YARA Sluiskil BV,5774.935836297415
